"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.194799938E2,-4.886921961E-3,-4.398229718E-2,-1.221730467E-2
3.195000172E2,-8.552113548E-3,-5.131268129E-2,-1.343903504E-2
3.195250125E2,-7.330382708E-3,-5.009094998E-2,-1.099557430E-2
3.195500094E2,-7.330382708E-3,-5.009094998E-2,0.000000000E0
3.195750047E2,-1.221730467E-2,-6.230825558E-2,9.773843922E-3
3.196000016E2,-1.588249579E-2,-5.497787148E-2,8.552113548E-3
3.196249984E2,-2.687807009E-2,-4.153883457E-2,1.221730490E-3
3.196499953E2,-3.543018550E-2,-4.153883457E-2,-6.108652335E-3
3.196700172E2,-3.909537569E-2,-3.909537569E-2,-8.552113548E-3
3.196950141E2,-3.298672289E-2,-2.809980139E-2,-3.665191354E-3
3.197200109E2,-1.099557430E-2,-1.832595654E-2,-1.221730490E-3
3.197450062E2,9.773843922E-3,4.886921961E-3,1.221730490E-3
3.197700031E2,1.466076542E-2,1.954768784E-2,2.443460980E-3
3.197949984E2,1.099557430E-2,4.031710699E-2,1.221730490E-3
3.198199969E2,-1.221730490E-3,6.108652428E-2,2.443460980E-3
3.198400188E2,-8.552113548E-3,6.475171447E-2,3.665191354E-3
3.198650156E2,-1.832595654E-2,5.986479297E-2,0.000000000E0
3.198900109E2,-1.710422710E-2,7.208209485E-2,2.443460980E-3
3.199150078E2,-1.588249579E-2,7.330382615E-2,4.886921961E-3
3.199400047E2,-1.588249579E-2,6.475171447E-2,3.665191354E-3
3.199650000E2,-7.330382708E-3,5.864306167E-2,1.221730490E-3
3.199899984E2,-3.665191354E-3,5.864306167E-2,0.000000000E0
3.200100016E2,2.443460980E-3,5.497787148E-2,1.221730490E-3
3.200300109E2,6.108652335E-3,4.886921868E-2,1.221730490E-3
3.200550062E2,-6.108652335E-3,2.809980139E-2,1.221730490E-3
3.200800031E2,-2.199114859E-2,7.330382708E-3,1.221730490E-3
3.201049984E2,-2.932153083E-2,-7.330382708E-3,0.000000000E0
3.201299969E2,-2.199114859E-2,-2.809980139E-2,3.665191354E-3
3.201500188E2,-2.076941729E-2,-3.543018550E-2,3.665191354E-3
3.201750141E2,-2.199114859E-2,-4.520402849E-2,1.221730490E-3
3.202000109E2,-3.543018550E-2,-7.086037099E-2,2.443460980E-3
3.202250078E2,-4.764748737E-2,-9.773843735E-2,1.221730490E-3
3.202500047E2,-4.031710699E-2,-8.307766914E-2,-3.665191354E-3
3.202750000E2,-2.809980139E-2,-5.375614017E-2,-4.886921961E-3
3.202999969E2,-2.687807009E-2,-4.886921868E-2,-2.443460980E-3
3.203249938E2,-2.076941729E-2,-5.009094998E-2,-2.443460980E-3
3.203450156E2,-1.832595654E-2,-4.886921868E-2,-2.443460980E-3
3.203700125E2,-1.588249579E-2,-4.031710699E-2,-1.221730490E-3
3.203950094E2,-1.343903504E-2,-4.153883457E-2,-1.343903504E-2
3.204200063E2,-1.710422710E-2,-3.909537569E-2,-1.343903504E-2
3.204450016E2,-1.832595654E-2,-2.321287990E-2,-1.466076542E-2
3.204699984E2,-1.832595654E-2,-8.552113548E-3,-9.773843922E-3
3.204949938E2,-2.199114859E-2,-2.443460934E-2,-2.443460980E-3
3.205150172E2,-1.466076542E-2,-3.543018550E-2,-6.108652335E-3
3.205400141E2,-1.099557430E-2,-3.420845419E-2,-1.221730467E-2
3.205650094E2,-1.588249579E-2,-2.687807009E-2,-8.552113548E-3
3.205900063E2,-1.832595654E-2,-3.176499158E-2,-7.330382708E-3
3.206150031E2,-1.954768784E-2,-3.787364438E-2,-1.099557430E-2
3.206400000E2,-2.076941729E-2,-2.565634064E-2,-1.343903504E-2
3.206649953E2,-1.588249579E-2,-7.330382708E-3,-1.099557430E-2
3.206850172E2,-1.099557430E-2,-1.221730490E-3,-8.552113548E-3
3.207100141E2,-3.665191354E-3,0.000000000E0,-4.886921961E-3
3.207350109E2,4.886921961E-3,4.886921961E-3,-3.665191354E-3
3.207600078E2,1.466076542E-2,1.221730467E-2,-6.108652335E-3
3.207850031E2,8.552113548E-3,1.221730467E-2,-4.886921961E-3
3.208100000E2,4.886921961E-3,-1.221730490E-3,-3.665191354E-3
3.208349969E2,1.221730490E-3,-1.343903504E-2,-8.552113548E-3
3.208599938E2,2.443460980E-3,-2.076941729E-2,-9.773843922E-3
3.208800156E2,-1.221730490E-3,-2.199114859E-2,-6.108652335E-3
3.209050125E2,-2.443460980E-3,-7.330382708E-3,-6.108652335E-3
3.209300094E2,4.886921961E-3,1.466076542E-2,-9.773843922E-3
3.209550047E2,1.099557430E-2,1.343903504E-2,-6.108652335E-3
3.209800031E2,1.832595654E-2,1.099557430E-2,-1.221730490E-3
3.210049969E2,2.076941729E-2,4.886921961E-3,0.000000000E0
3.210299953E2,1.343903504E-2,-3.665191354E-3,-2.443460980E-3
3.210500172E2,3.665191354E-3,2.443460980E-3,-3.665191354E-3
3.210750125E2,3.665191354E-3,2.199114859E-2,-9.773843922E-3
3.211000094E2,1.221730490E-3,1.954768784E-2,-1.099557430E-2
3.211250062E2,2.443460980E-3,4.886921961E-3,-6.108652335E-3
3.211500031E2,1.099557430E-2,1.221730490E-3,-2.443460980E-3
3.211749984E2,2.199114859E-2,1.221730467E-2,-6.108652335E-3
3.211999953E2,2.687807009E-2,1.099557430E-2,-4.886921961E-3
3.212200172E2,2.199114859E-2,1.954768784E-2,-1.221730490E-3
3.212450141E2,1.954768784E-2,2.443460934E-2,-4.886921961E-3
3.212700109E2,1.710422710E-2,1.832595654E-2,-8.552113548E-3
3.212950078E2,1.466076542E-2,3.054326214E-2,1.221730490E-3
3.213200031E2,2.076941729E-2,4.276056588E-2,1.221730490E-3
3.213450000E2,9.773843922E-3,4.276056588E-2,2.443460980E-3
3.213650141E2,6.108652335E-3,4.153883457E-2,2.443460980E-3
3.213900188E2,-6.108652335E-3,3.298672289E-2,4.886921961E-3
3.214150156E2,-1.954768784E-2,1.343903504E-2,4.886921961E-3
3.214400125E2,-1.832595654E-2,1.466076542E-2,2.443460980E-3
3.214650078E2,-1.099557430E-2,3.665191308E-2,-1.221730490E-3
3.214900047E2,-4.886921961E-3,4.398229718E-2,-2.443460980E-3
3.215150000E2,-1.099557430E-2,3.787364438E-2,4.886921961E-3
3.215399984E2,-2.076941729E-2,5.742133036E-2,3.665191354E-3
3.215649938E2,-2.199114859E-2,7.330382615E-2,1.221730490E-3
3.215850156E2,-2.443460934E-2,7.696902007E-2,9.773843922E-3
3.216100125E2,-2.321287990E-2,7.819075137E-2,1.343903504E-2
3.216350094E2,-9.773843922E-3,6.230825558E-2,1.588249579E-2
3.216600063E2,-7.330382708E-3,5.864306167E-2,1.343903504E-2
3.216850016E2,-1.343903504E-2,7.208209485E-2,9.773843922E-3
3.217099984E2,-1.466076542E-2,6.841690838E-2,2.443460980E-3
3.217349953E2,-6.108652335E-3,3.543018550E-2,7.330382708E-3
3.217550172E2,0.000000000E0,-7.330382708E-3,6.108652335E-3
3.217800500E2,9.773843922E-3,-2.443460934E-2,-1.221730490E-3
3.218050109E2,1.710422710E-2,-1.099557430E-2,-2.443460980E-3
3.218300078E2,1.099557430E-2,3.665191354E-3,3.665191354E-3
3.218550031E2,1.221730490E-3,1.221730490E-3,7.330382708E-3
3.218800000E2,-1.343903504E-2,-1.588249579E-2,6.108652335E-3
3.219049953E2,-2.076941729E-2,-3.665191308E-2,6.108652335E-3
3.219250188E2,-2.565634064E-2,-4.764748737E-2,6.108652335E-3
3.219500156E2,-2.809980139E-2,-5.131268129E-2,0.000000000E0
3.219750109E2,-2.321287990E-2,-5.864306167E-2,1.221730490E-3
3.220000078E2,-2.321287990E-2,-6.108652428E-2,0.000000000E0
3.220250047E2,-2.321287990E-2,-6.230825558E-2,-1.221730490E-3
3.220500016E2,-1.832595654E-2,-7.208209485E-2,-7.330382708E-3
3.220749969E2,-2.443460980E-3,-6.963863969E-2,-6.108652335E-3
3.220999938E2,7.330382708E-3,-7.452555746E-2,-3.665191354E-3
3.221200172E2,7.330382708E-3,-8.185594529E-2,-3.665191354E-3
3.221450125E2,1.221730490E-3,-7.819075137E-2,-1.221730490E-3
3.221700094E2,-1.221730490E-3,-4.642575979E-2,2.443460980E-3
3.221950047E2,2.443460980E-3,-2.199114859E-2,0.000000000E0
3.222200016E2,4.886921961E-3,-2.076941729E-2,-2.443460980E-3
3.222449984E2,6.108652335E-3,-1.832595654E-2,-4.886921961E-3
3.222699953E2,6.108652335E-3,-1.954768784E-2,-4.886921961E-3
3.222900172E2,4.886921961E-3,-1.954768784E-2,1.221730490E-3
3.223150141E2,6.108652335E-3,1.466076542E-2,3.665191354E-3
3.223400109E2,1.954768784E-2,3.420845419E-2,1.221730490E-3
3.223650062E2,2.809980139E-2,4.153883457E-2,3.665191354E-3
3.223900031E2,2.687807009E-2,5.742133036E-2,9.773843922E-3
3.224149984E2,1.588249579E-2,2.932153083E-2,1.466076542E-2
3.224399969E2,-3.665191354E-3,-1.221730490E-3,1.221730467E-2
3.224600188E2,-1.343903504E-2,-4.886921961E-3,4.886921961E-3
3.224800516E2,-2.076941729E-2,-6.108652335E-3,-1.221730490E-3
3.225050047E2,-2.199114859E-2,8.552113548E-3,-8.552113548E-3
3.225300016E2,-1.588249579E-2,1.466076542E-2,-6.108652335E-3
3.225549984E2,-2.443460980E-3,2.199114859E-2,3.665191354E-3
3.225750266E2,7.330382708E-3,2.443460934E-2,1.221730467E-2
3.226000172E2,4.886921961E-3,2.809980139E-2,1.343903504E-2
3.226200172E2,1.221730490E-3,3.665191308E-2,8.552113548E-3
3.226450047E2,-6.108652335E-3,2.809980139E-2,3.665191354E-3
3.226700016E2,-2.076941729E-2,6.108652335E-3,8.552113548E-3
3.226949969E2,-3.054326214E-2,-8.552113548E-3,4.886921961E-3
3.227199938E2,-2.932153083E-2,2.443460980E-3,-1.221730490E-3
3.227400172E2,-2.321287990E-2,1.343903504E-2,-3.665191354E-3
3.227650125E2,-8.552113548E-3,1.710422710E-2,-2.443460980E-3
3.227900094E2,6.108652335E-3,1.588249579E-2,2.443460980E-3
3.228150047E2,9.773843922E-3,4.886921961E-3,6.108652335E-3
3.228400031E2,3.665191354E-3,-2.443460980E-3,6.108652335E-3
3.228649984E2,-9.773843922E-3,-1.588249579E-2,1.221730490E-3
3.228899953E2,-1.588249579E-2,-2.443460934E-2,-1.221730490E-3
3.229100172E2,-2.321287990E-2,-2.809980139E-2,-4.886921961E-3
3.229350141E2,-2.565634064E-2,-3.054326214E-2,-2.443460980E-3
3.229600109E2,-2.199114859E-2,-2.321287990E-2,0.000000000E0
3.229850062E2,-1.099557430E-2,-6.108652335E-3,0.000000000E0
3.230100031E2,2.443460980E-3,1.221730467E-2,4.886921961E-3
3.230350000E2,7.330382708E-3,1.099557430E-2,2.443460980E-3
3.230599969E2,3.665191354E-3,7.330382708E-3,6.108652335E-3
3.230800188E2,-3.665191354E-3,1.221730467E-2,9.773843922E-3
3.231050156E2,-1.466076542E-2,2.076941729E-2,7.330382708E-3
3.231300109E2,-1.832595654E-2,1.466076542E-2,0.000000000E0
3.231550078E2,-1.710422710E-2,7.330382708E-3,0.000000000E0
3.231800047E2,-1.099557430E-2,8.552113548E-3,0.000000000E0
3.232050000E2,-3.665191354E-3,-6.108652335E-3,2.443460980E-3
3.232299969E2,-3.665191354E-3,-3.054326214E-2,1.221730490E-3
3.232549938E2,0.000000000E0,-4.520402849E-2,-1.221730490E-3
3.232750156E2,-2.443460980E-3,-4.520402849E-2,-1.221730490E-3
3.233000125E2,-3.665191354E-3,-5.253440887E-2,-2.443460980E-3
3.233250094E2,-6.108652335E-3,-4.398229718E-2,-1.221730490E-3
3.233500063E2,-7.330382708E-3,-2.565634064E-2,-2.443460980E-3
3.233750016E2,-1.099557430E-2,-1.710422710E-2,1.221730490E-3
3.233999984E2,-3.665191354E-3,-1.099557430E-2,2.443460980E-3
3.234249953E2,6.108652335E-3,4.886921961E-3,6.108652335E-3
3.234450172E2,7.330382708E-3,6.108652335E-3,1.221730490E-3
3.234700375E2,-6.108652335E-3,1.099557430E-2,3.665191354E-3
3.234950094E2,-1.099557430E-2,1.588249579E-2,6.108652335E-3
3.235200062E2,-1.099557430E-2,1.466076542E-2,4.886921961E-3
3.235450031E2,-8.552113548E-3,1.099557430E-2,1.221730490E-3
3.235700000E2,-4.886921961E-3,3.665191354E-3,-1.221730490E-3
3.235949953E2,-3.665191354E-3,8.552113548E-3,0.000000000E0
3.236150172E2,-4.886921961E-3,1.466076542E-2,4.886921961E-3
3.236400141E2,-6.108652335E-3,8.552113548E-3,7.330382708E-3
3.236650109E2,-1.221730490E-3,-7.330382708E-3,8.552113548E-3
3.236900078E2,-1.221730490E-3,-6.108652335E-3,4.886921961E-3
3.237150031E2,-2.443460980E-3,-7.330382708E-3,0.000000000E0
3.237400016E2,-2.443460980E-3,-1.099557430E-2,-3.665191354E-3
3.237649969E2,-8.552113548E-3,-1.466076542E-2,-3.665191354E-3
3.237899938E2,-1.099557430E-2,-1.466076542E-2,0.000000000E0
3.238100156E2,-4.886921961E-3,0.000000000E0,6.108652335E-3
3.238350125E2,-7.330382708E-3,1.221730467E-2,8.552113548E-3
3.238600094E2,-8.552113548E-3,1.099557430E-2,7.330382708E-3
3.238800438E2,-6.108652335E-3,7.330382708E-3,2.443460980E-3
3.239049953E2,-4.886921961E-3,1.588249579E-2,-1.221730490E-3
3.239250172E2,-1.221730490E-3,2.321287990E-2,0.000000000E0
3.239500156E2,0.000000000E0,2.687807009E-2,3.665191354E-3
3.239750109E2,-3.665191354E-3,2.321287990E-2,7.330382708E-3
3.240000078E2,-7.330382708E-3,9.773843922E-3,8.552113548E-3
3.240250031E2,-1.099557430E-2,6.108652335E-3,3.665191354E-3
3.240500000E2,-1.588249579E-2,-4.886921961E-3,-1.221730490E-3
3.240749969E2,-1.710422710E-2,-1.466076542E-2,-1.221730490E-3
3.240999938E2,-1.221730467E-2,-2.199114859E-2,-4.886921961E-3
3.241200156E2,-4.886921961E-3,-4.153883457E-2,-4.886921961E-3
3.241450125E2,-2.443460980E-3,-4.398229718E-2,-2.443460980E-3
3.241700094E2,1.221730490E-3,-2.076941729E-2,2.443460980E-3
3.241950047E2,-3.665191354E-3,-7.330382708E-3,2.443460980E-3
3.242200016E2,-1.099557430E-2,-1.221730467E-2,2.443460980E-3
3.242449984E2,-9.773843922E-3,-7.330382708E-3,2.443460980E-3
3.242699953E2,-7.330382708E-3,7.330382708E-3,3.665191354E-3
3.242900172E2,-7.330382708E-3,1.710422710E-2,1.221730490E-3
3.243150125E2,-7.330382708E-3,9.773843922E-3,0.000000000E0
3.243400109E2,-9.773843922E-3,3.665191354E-3,2.443460980E-3
3.243650062E2,-4.886921961E-3,1.099557430E-2,4.886921961E-3
3.243900031E2,3.665191354E-3,1.221730467E-2,1.221730490E-3
3.244149984E2,-3.665191354E-3,-1.221730490E-3,-1.221730490E-3
3.244399953E2,-1.466076542E-2,-9.773843922E-3,-1.221730490E-3
3.244600188E2,-1.466076542E-2,1.221730490E-3,1.221730490E-3
3.244850141E2,-1.099557430E-2,1.099557430E-2,4.886921961E-3
3.245100109E2,-1.343903504E-2,0.000000000E0,4.886921961E-3
3.245350063E2,-1.099557430E-2,-1.099557430E-2,4.886921961E-3
3.245600047E2,-2.443460980E-3,-6.108652335E-3,1.221730490E-3
3.245850000E2,0.000000000E0,2.443460980E-3,-2.443460980E-3
3.246099969E2,-2.443460980E-3,-2.443460980E-3,0.000000000E0
3.246300188E2,-1.221730467E-2,-1.588249579E-2,2.443460980E-3
3.246550156E2,-1.710422710E-2,-1.588249579E-2,6.108652335E-3
3.246800125E2,-1.221730467E-2,2.443460980E-3,6.108652335E-3
3.247050078E2,-1.588249579E-2,3.665191354E-3,3.665191354E-3
3.247300047E2,-1.343903504E-2,2.443460980E-3,2.443460980E-3
3.247550016E2,-7.330382708E-3,0.000000000E0,3.665191354E-3
3.247799984E2,1.221730490E-3,-2.443460980E-3,4.886921961E-3
3.248049938E2,6.108652335E-3,-1.832595654E-2,3.665191354E-3
3.248250156E2,3.665191354E-3,-2.076941729E-2,3.665191354E-3
3.248500141E2,-7.330382708E-3,-1.588249579E-2,2.443460980E-3
3.248750094E2,-1.221730467E-2,-1.221730490E-3,3.665191354E-3
3.249000063E2,-8.552113548E-3,7.330382708E-3,4.886921961E-3
3.249250016E2,-8.552113548E-3,1.221730467E-2,6.108652335E-3
3.249499984E2,-1.221730467E-2,1.710422710E-2,7.330382708E-3
3.249749953E2,-4.886921961E-3,2.687807009E-2,7.330382708E-3
3.249950172E2,3.665191354E-3,2.932153083E-2,6.108652335E-3
3.250200141E2,6.108652335E-3,2.321287990E-2,7.330382708E-3
3.250450109E2,8.552113548E-3,2.932153083E-2,8.552113548E-3
3.250700078E2,6.108652335E-3,4.642575979E-2,3.665191354E-3
3.250950016E2,3.665191354E-3,3.909537569E-2,6.108652335E-3
3.251200000E2,1.221730490E-3,2.443460934E-2,9.773843922E-3
3.251449969E2,1.221730490E-3,1.099557430E-2,7.330382708E-3
3.251650188E2,0.000000000E0,1.832595654E-2,8.552113548E-3
3.251900156E2,-2.443460980E-3,2.076941729E-2,2.443460980E-3
3.252150109E2,-1.343903504E-2,1.099557430E-2,2.443460980E-3
3.252400094E2,-1.343903504E-2,-3.665191354E-3,3.665191354E-3
3.252650047E2,-6.108652335E-3,-3.665191354E-3,1.099557430E-2
3.252900016E2,-1.221730490E-3,7.330382708E-3,8.552113548E-3
3.253149969E2,-4.886921961E-3,1.588249579E-2,6.108652335E-3
3.253399938E2,-1.099557430E-2,1.832595654E-2,4.886921961E-3
3.253600172E2,-7.330382708E-3,1.832595654E-2,7.330382708E-3
3.253850125E2,-7.330382708E-3,9.773843922E-3,9.773843922E-3
3.254100094E2,-6.108652335E-3,1.466076542E-2,8.552113548E-3
3.254350047E2,-3.665191354E-3,1.466076542E-2,8.552113548E-3
3.254600016E2,-1.221730490E-3,2.809980139E-2,8.552113548E-3
3.254849984E2,0.000000000E0,3.787364438E-2,6.108652335E-3
3.255099953E2,-1.221730490E-3,2.565634064E-2,7.330382708E-3
3.255300188E2,-7.330382708E-3,6.108652335E-3,8.552113548E-3
3.255550141E2,-1.343903504E-2,7.330382708E-3,4.886921961E-3
3.255800109E2,-1.710422710E-2,-1.221730490E-3,4.886921961E-3
3.256050063E2,-1.099557430E-2,-1.832595654E-2,7.330382708E-3
3.256300031E2,-7.330382708E-3,-2.076941729E-2,6.108652335E-3
3.256549984E2,-4.886921961E-3,-2.565634064E-2,4.886921961E-3
3.256799969E2,-9.773843922E-3,-2.932153083E-2,8.552113548E-3
3.257000188E2,-8.552113548E-3,-2.443460934E-2,6.108652335E-3
3.257250141E2,-6.108652335E-3,-1.099557430E-2,8.552113548E-3
3.257500109E2,-1.221730467E-2,-1.832595654E-2,6.108652335E-3
3.257750078E2,-1.588249579E-2,-3.298672289E-2,2.443460980E-3
3.258000047E2,-1.954768784E-2,-2.932153083E-2,3.665191354E-3
3.258250000E2,-2.443460934E-2,-1.588249579E-2,6.108652335E-3
3.258499969E2,-2.565634064E-2,-1.221730467E-2,8.552113548E-3
3.258749938E2,-1.588249579E-2,-2.076941729E-2,4.886921961E-3
3.258950156E2,-3.665191354E-3,-1.343903504E-2,2.443460980E-3
3.259200125E2,-2.443460980E-3,6.108652335E-3,3.665191354E-3
3.259450094E2,3.665191354E-3,1.099557430E-2,9.773843922E-3
3.259700063E2,1.221730490E-3,1.466076542E-2,1.099557430E-2
3.259950016E2,2.443460980E-3,1.710422710E-2,9.773843922E-3
3.260199984E2,-4.886921961E-3,2.565634064E-2,7.330382708E-3
3.260449953E2,-1.099557430E-2,1.343903504E-2,7.330382708E-3
3.260650172E2,-1.221730467E-2,1.221730490E-3,4.886921961E-3
3.260900141E2,-1.343903504E-2,6.108652335E-3,4.886921961E-3
3.261150094E2,-4.886921961E-3,1.343903504E-2,9.773843922E-3
3.261400062E2,-2.443460980E-3,1.343903504E-2,9.773843922E-3
3.261650016E2,2.443460980E-3,1.832595654E-2,1.099557430E-2
3.261900000E2,-1.221730490E-3,1.710422710E-2,8.552113548E-3
3.262149953E2,-7.330382708E-3,1.710422710E-2,6.108652335E-3
3.262350172E2,-8.552113548E-3,1.221730467E-2,8.552113548E-3
3.262600156E2,-1.221730467E-2,3.665191354E-3,8.552113548E-3
3.262850109E2,-1.221730467E-2,-4.886921961E-3,7.330382708E-3
3.263100078E2,-1.343903504E-2,-1.099557430E-2,9.773843922E-3
3.263300109E2,-1.343903504E-2,-9.773843922E-3,8.552113548E-3
3.263549953E2,-1.343903504E-2,-4.886921961E-3,9.773843922E-3
3.263750172E2,-1.221730467E-2,-7.330382708E-3,9.773843922E-3
3.264000141E2,-8.552113548E-3,-9.773843922E-3,7.330382708E-3
3.264250094E2,-7.330382708E-3,-6.108652335E-3,6.108652335E-3
3.264500078E2,-3.665191354E-3,-7.330382708E-3,1.099557430E-2
3.264750031E2,-1.221730467E-2,-4.886921961E-3,1.099557430E-2
3.265000000E2,-1.588249579E-2,2.443460980E-3,1.221730467E-2
3.265249953E2,-1.710422710E-2,1.099557430E-2,1.099557430E-2
3.265450188E2,-2.443460934E-2,1.588249579E-2,9.773843922E-3
3.265700141E2,-2.687807009E-2,1.343903504E-2,1.343903504E-2
3.265950109E2,-1.832595654E-2,1.466076542E-2,1.710422710E-2
3.266200078E2,-1.466076542E-2,1.954768784E-2,1.710422710E-2
3.266450031E2,-2.199114859E-2,0.000000000E0,2.321287990E-2
3.266700016E2,-3.054326214E-2,-2.565634064E-2,1.954768784E-2
3.266949969E2,-4.153883457E-2,-4.276056588E-2,1.221730490E-3
3.267199938E2,-4.153883457E-2,-4.520402849E-2,-4.886921961E-3
3.267400156E2,-3.054326214E-2,-2.809980139E-2,2.443460980E-3
3.267650125E2,-1.343903504E-2,7.330382708E-3,1.954768784E-2
3.267900094E2,-7.330382708E-3,3.543018550E-2,2.443460934E-2
3.268150047E2,-2.443460980E-3,3.420845419E-2,3.054326214E-2
3.268400016E2,-1.221730490E-3,2.199114859E-2,2.321287990E-2
3.268649984E2,-6.108652335E-3,1.954768784E-2,1.466076542E-2
3.268899953E2,-1.343903504E-2,1.221730467E-2,3.665191354E-3
3.269100172E2,-2.321287990E-2,1.710422710E-2,2.443460980E-3
3.269350141E2,-3.176499158E-2,-1.221730490E-3,1.221730490E-3
3.269600094E2,-4.031710699E-2,-4.886921961E-3,2.443460980E-3
3.269850062E2,-2.443460934E-2,9.773843922E-3,3.665191354E-3
3.270100031E2,0.000000000E0,2.443460934E-2,6.108652335E-3
3.270349984E2,1.221730467E-2,2.321287990E-2,6.108652335E-3
3.270599953E2,2.076941729E-2,2.443460980E-3,3.665191354E-3
3.270800188E2,1.588249579E-2,-3.909537569E-2,-2.443460980E-3
3.271050141E2,1.710422710E-2,-9.407324344E-2,-9.773843922E-3
3.271300109E2,2.443460934E-2,-1.380555481E-1,-1.343903504E-2
3.271550078E2,2.565634064E-2,-1.490511149E-1,-1.466076542E-2
3.271800031E2,1.343903504E-2,-1.404990107E-1,-1.099557430E-2
3.272050000E2,-6.108652335E-3,-1.441641897E-1,-4.886921961E-3
3.272300312E2,-1.466076542E-2,-1.343903542E-1,2.443460980E-3
3.272549922E2,-1.954768784E-2,-1.307251602E-1,1.099557430E-2
3.272750156E2,-1.221730467E-2,-1.185078546E-1,1.588249579E-2
3.273000125E2,3.665191354E-3,-1.026253626E-1,7.330382708E-3
3.273250078E2,1.710422710E-2,-8.674286306E-2,-6.108652335E-3
3.273500047E2,2.076941729E-2,-5.986479297E-2,-1.221730490E-3
3.273750000E2,3.176499158E-2,-5.253440887E-2,7.330382708E-3
3.273999984E2,2.687807009E-2,-6.719517708E-2,1.343903504E-2
3.274249938E2,1.343903504E-2,-6.963863969E-2,2.076941729E-2
3.274450156E2,9.773843922E-3,-5.986479297E-2,2.199114859E-2
3.274700141E2,8.552113548E-3,-4.886921868E-2,2.199114859E-2
3.274950094E2,2.443460980E-3,-4.886921868E-2,9.773843922E-3
3.275200062E2,-3.665191354E-3,-5.375614017E-2,0.000000000E0
3.275450016E2,3.665191354E-3,-5.619960278E-2,-1.221730490E-3
3.275699984E2,2.199114859E-2,-4.520402849E-2,4.886921961E-3
3.275949953E2,3.298672289E-2,-3.298672289E-2,1.343903504E-2
3.276150172E2,2.932153083E-2,-2.687807009E-2,2.076941729E-2
3.276400141E2,2.565634064E-2,-2.076941729E-2,2.565634064E-2
3.276650109E2,1.099557430E-2,-2.932153083E-2,2.199114859E-2
3.276900078E2,-1.221730490E-3,-3.543018550E-2,1.099557430E-2
3.277150031E2,1.221730490E-3,-5.009094998E-2,0.000000000E0
3.277400000E2,-1.221730490E-3,-7.941248268E-2,-6.108652335E-3
3.277649953E2,7.330382708E-3,-1.246165112E-1,6.108652335E-3
3.277850188E2,1.099557430E-2,-1.368338168E-1,1.710422710E-2
3.278100156E2,1.221730467E-2,-1.221730486E-1,1.466076542E-2
3.278350109E2,1.099557430E-2,-9.651670605E-2,8.552113548E-3
3.278600078E2,7.330382708E-3,-9.407324344E-2,1.099557430E-2
3.278850047E2,8.552113548E-3,-1.062905490E-1,1.832595654E-2
3.279100016E2,6.108652335E-3,-1.136209369E-1,2.199114859E-2
3.279349969E2,8.552113548E-3,-1.050688177E-1,2.199114859E-2
3.279599938E2,-2.443460980E-3,-6.352998316E-2,1.588249579E-2
3.279800156E2,-2.443460980E-3,-4.398229718E-2,1.099557430E-2
3.280050125E2,1.221730490E-3,-3.054326214E-2,1.343903504E-2
3.280300094E2,4.886921961E-3,-3.298672289E-2,1.099557430E-2
3.280550047E2,1.221730490E-3,-1.466076542E-2,2.443460980E-3
3.280800016E2,6.108652335E-3,-3.665191354E-3,7.330382708E-3
3.281049984E2,1.343903504E-2,-1.221730490E-3,7.330382708E-3
3.281300203E2,9.773843922E-3,2.443460980E-3,7.330382708E-3
3.281549906E2,1.221730467E-2,1.221730490E-3,1.099557430E-2
3.281750125E2,1.588249579E-2,8.552113548E-3,9.773843922E-3
3.282000109E2,1.466076542E-2,2.076941729E-2,7.330382708E-3
3.282250063E2,1.221730490E-3,1.710422710E-2,4.886921961E-3
3.282500031E2,-3.665191354E-3,2.443460980E-3,3.665191354E-3
3.282749984E2,-1.221730490E-3,-3.665191354E-3,1.221730490E-3
3.282999969E2,1.221730490E-3,2.443460980E-3,-1.221730490E-3
3.283200188E2,1.710422710E-2,2.443460980E-3,-1.221730490E-3
3.283450141E2,2.809980139E-2,2.443460980E-3,2.443460980E-3
3.283700109E2,1.343903504E-2,2.443460980E-3,1.221730490E-3
3.283950078E2,-1.343903504E-2,1.343903504E-2,-2.443460980E-3
3.284200047E2,-2.076941729E-2,2.565634064E-2,3.665191354E-3
3.284450000E2,-9.773843922E-3,4.276056588E-2,4.886921961E-3
3.284699969E2,0.000000000E0,6.475171447E-2,0.000000000E0
3.284949938E2,1.221730490E-3,8.796459436E-2,-6.108652335E-3
3.285150156E2,-1.221730490E-3,9.896016866E-2,-7.330382708E-3
3.285400125E2,-6.108652335E-3,9.651670605E-2,-1.221730490E-3
3.285650078E2,-1.466076542E-2,8.674286306E-2,-2.443460980E-3
3.285900063E2,-2.565634064E-2,8.796459436E-2,-7.330382708E-3
3.286150016E2,-2.809980139E-2,9.896016866E-2,-1.343903504E-2
3.286399984E2,-1.343903504E-2,1.050688177E-1,-1.221730467E-2
3.286649938E2,1.221730490E-3,1.014036313E-1,-1.221730490E-3
3.286850156E2,3.665191354E-3,9.529497474E-2,1.221730490E-3
3.287100141E2,-4.886921961E-3,1.026253626E-1,-7.330382708E-3
3.287350094E2,-9.773843922E-3,1.209513173E-1,-1.099557430E-2
