"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.769700000E2,6.562500000E0,-4.450000000E1,1.568750000E1
2.769999719E2,7.562500000E0,-4.318750000E1,1.718750000E1
2.770199938E2,8.125000000E0,-4.275000000E1,1.868750000E1
2.770499953E2,9.687500000E0,-4.187500000E1,2.006250000E1
2.770799969E2,1.106250000E1,-4.181250000E1,2.212500000E1
2.771100000E2,1.193750000E1,-4.087500000E1,2.281250000E1
2.771400016E2,1.250000000E1,-4.012500000E1,2.243750000E1
2.771699734E2,1.218750000E1,-4.031250000E1,2.262500000E1
2.771899953E2,1.256250000E1,-4.081250000E1,2.262500000E1
2.772199969E2,1.331250000E1,-4.106250000E1,2.225000000E1
2.772499984E2,1.225000000E1,-4.200000000E1,1.981250000E1
2.772800000E2,1.075000000E1,-4.387500000E1,1.581250000E1
2.773099719E2,1.000000000E1,-4.531250000E1,1.256250000E1
2.773299938E2,1.056250000E1,-4.556250000E1,1.068750000E1
2.773599953E2,1.212500000E1,-4.531250000E1,6.437500000E0
2.773899984E2,1.212500000E1,-4.556250000E1,3.000000000E0
2.774200000E2,1.150000000E1,-4.525000000E1,-1.250000000E-1
2.774500016E2,1.156250000E1,-4.550000000E1,-9.375000000E-1
2.774799719E2,1.125000000E1,-4.562500000E1,-1.937500000E0
2.774999953E2,1.175000000E1,-4.606250000E1,-2.250000000E0
2.775299969E2,1.137500000E1,-4.625000000E1,-2.562500000E0
2.775599984E2,1.056250000E1,-4.587500000E1,-2.437500000E0
2.775900016E2,1.012500000E1,-4.600000000E1,-1.562500000E0
2.776199719E2,9.812500000E0,-4.606250000E1,1.250000000E-1
2.776399938E2,8.562500000E0,-4.637500000E1,1.625000000E0
2.776699953E2,7.375000000E0,-4.637500000E1,4.375000000E0
2.776999984E2,8.375000000E0,-4.637500000E1,5.062500000E0
2.777300000E2,8.187500000E0,-4.631250000E1,4.375000000E0
2.777600016E2,7.625000000E0,-4.668750000E1,3.062500000E0
2.777899719E2,7.312500000E0,-4.700000000E1,3.000000000E0
2.778099953E2,6.875000000E0,-4.625000000E1,2.937500000E0
2.778399969E2,6.125000000E0,-4.625000000E1,3.437500000E0
2.778699984E2,5.500000000E0,-4.662500000E1,6.000000000E0
2.779000000E2,5.250000000E0,-4.631250000E1,8.437500000E0
2.779299719E2,6.000000000E0,-4.600000000E1,1.081250000E1
2.779499938E2,6.062500000E0,-4.593750000E1,1.225000000E1
2.779799953E2,5.125000000E0,-4.556250000E1,1.350000000E1
2.780099984E2,4.187500000E0,-4.462500000E1,1.425000000E1
2.780400000E2,4.875000000E0,-4.431250000E1,1.581250000E1
2.780700016E2,6.125000000E0,-4.337500000E1,1.825000000E1
2.780999734E2,6.312500000E0,-4.300000000E1,2.000000000E1
2.781199938E2,6.812500000E0,-4.262500000E1,2.137500000E1
2.781499969E2,7.375000000E0,-4.187500000E1,2.350000000E1
2.781799984E2,8.375000000E0,-4.100000000E1,2.431250000E1
2.782100016E2,1.000000000E1,-4.012500000E1,2.431250000E1
2.782399703E2,1.068750000E1,-3.993750000E1,2.506250000E1
2.782599938E2,1.037500000E1,-4.000000000E1,2.525000000E1
2.782899969E2,9.937500000E0,-3.981250000E1,2.543750000E1
2.783199984E2,9.875000000E0,-3.993750000E1,2.481250000E1
2.783500000E2,8.812500000E0,-4.112500000E1,2.275000000E1
2.783800016E2,6.250000000E0,-4.268750000E1,1.981250000E1
2.784099734E2,5.375000000E0,-4.406250000E1,1.556250000E1
2.784299953E2,5.750000000E0,-4.456250000E1,1.418750000E1
2.784599969E2,7.062500000E0,-4.575000000E1,1.018750000E1
2.784900000E2,9.250000000E0,-4.631250000E1,7.562500000E0
2.785200016E2,1.006250000E1,-4.643750000E1,3.625000000E0
2.785499703E2,1.118750000E1,-4.618750000E1,8.750000000E-1
2.785699938E2,1.112500000E1,-4.593750000E1,-3.750000000E-1
2.785999969E2,1.100000000E1,-4.668750000E1,-1.312500000E0
2.786299984E2,1.156250000E1,-4.625000000E1,-1.437500000E0
2.786600000E2,1.162500000E1,-4.568750000E1,-1.062500000E0
2.786900016E2,1.031250000E1,-4.600000000E1,-2.500000000E-1
2.787199734E2,8.812500000E0,-4.693750000E1,1.312500000E0
2.787399953E2,8.187500000E0,-4.706250000E1,3.437500000E0
2.787699969E2,8.000000000E0,-4.687500000E1,5.750000000E0
2.788000000E2,8.250000000E0,-4.725000000E1,5.875000000E0
2.788300016E2,9.250000000E0,-4.737500000E1,4.062500000E0
2.788599719E2,9.250000000E0,-4.650000000E1,3.250000000E0
2.788799938E2,9.125000000E0,-4.637500000E1,3.625000000E0
2.789099969E2,8.562500000E0,-4.625000000E1,3.500000000E0
2.789399984E2,6.875000000E0,-4.693750000E1,4.000000000E0
2.789700000E2,7.125000000E0,-4.662500000E1,6.250000000E0
2.789999719E2,7.375000000E0,-4.625000000E1,1.025000000E1
2.790199938E2,7.500000000E0,-4.587500000E1,1.212500000E1
2.790499953E2,7.187500000E0,-4.587500000E1,1.300000000E1
2.790799969E2,6.500000000E0,-4.543750000E1,1.462500000E1
2.791099984E2,6.187500000E0,-4.493750000E1,1.562500000E1
2.791400016E2,6.750000000E0,-4.437500000E1,1.693750000E1
2.791699719E2,7.687500000E0,-4.356250000E1,1.918750000E1
2.791899938E2,8.000000000E0,-4.312500000E1,2.043750000E1
2.792199969E2,8.125000000E0,-4.218750000E1,2.268750000E1
2.792499984E2,8.687500000E0,-4.106250000E1,2.437500000E1
2.792800016E2,9.562500000E0,-4.056250000E1,2.393750000E1
2.793099719E2,1.187500000E1,-4.081250000E1,2.450000000E1
2.793299938E2,1.293750000E1,-4.012500000E1,2.537500000E1
2.793599953E2,1.275000000E1,-4.006250000E1,2.450000000E1
2.793899984E2,1.187500000E1,-4.175000000E1,2.300000000E1
2.794200000E2,9.562500000E0,-4.375000000E1,1.912500000E1
2.794500016E2,8.125000000E0,-4.450000000E1,1.662500000E1
2.794799719E2,7.875000000E0,-4.581250000E1,1.262500000E1
2.794999938E2,9.125000000E0,-4.656250000E1,1.043750000E1
2.795299969E2,1.081250000E1,-4.625000000E1,6.375000000E0
2.795599984E2,1.150000000E1,-4.650000000E1,2.125000000E0
2.795900000E2,1.206250000E1,-4.625000000E1,-6.875000000E-1
2.796199719E2,1.356250000E1,-4.543750000E1,-2.437500000E0
2.796399938E2,1.356250000E1,-4.550000000E1,-3.312500000E0
2.796699953E2,1.312500000E1,-4.631250000E1,-4.687500000E0
2.796999969E2,1.375000000E1,-4.650000000E1,-4.187500000E0
2.797300000E2,1.400000000E1,-4.631250000E1,-3.750000000E0
2.797600000E2,1.312500000E1,-4.631250000E1,-2.500000000E0
2.797899719E2,1.225000000E1,-4.643750000E1,-6.250000000E-2
2.798099953E2,1.087500000E1,-4.631250000E1,2.187500000E0
2.798399969E2,1.037500000E1,-4.656250000E1,4.812500000E0
2.798699984E2,1.168750000E1,-4.618750000E1,4.375000000E0
2.799000000E2,1.137500000E1,-4.656250000E1,2.312500000E0
2.799299719E2,1.125000000E1,-4.650000000E1,1.500000000E0
2.799499922E2,1.081250000E1,-4.625000000E1,2.750000000E0
2.799799953E2,9.812500000E0,-4.681250000E1,4.937500000E0
2.800099984E2,9.812500000E0,-4.681250000E1,5.250000000E0
2.800400000E2,9.875000000E0,-4.731250000E1,6.000000000E0
2.800700016E2,8.875000000E0,-4.706250000E1,9.000000000E0
2.800999719E2,1.025000000E1,-4.662500000E1,1.100000000E1
2.801199938E2,1.106250000E1,-4.631250000E1,1.112500000E1
2.801499969E2,1.018750000E1,-4.568750000E1,1.175000000E1
2.801799984E2,1.075000000E1,-4.550000000E1,1.287500000E1
2.802100000E2,1.131250000E1,-4.506250000E1,1.431250000E1
2.802399719E2,1.275000000E1,-4.481250000E1,1.550000000E1
2.802599938E2,1.368750000E1,-4.431250000E1,1.593750000E1
2.802899953E2,1.431250000E1,-4.368750000E1,1.681250000E1
2.803199984E2,1.531250000E1,-4.318750000E1,1.775000000E1
2.803500000E2,1.593750000E1,-4.206250000E1,1.831250000E1
2.803800016E2,1.731250000E1,-4.206250000E1,1.887500000E1
2.804099734E2,1.862500000E1,-4.175000000E1,1.912500000E1
2.804300406E2,1.893750000E1,-4.162500000E1,1.862500000E1
2.804599969E2,1.912500000E1,-4.150000000E1,1.725000000E1
2.804899984E2,1.881250000E1,-4.168750000E1,1.537500000E1
2.805200000E2,1.768750000E1,-4.381250000E1,1.281250000E1
2.805499719E2,1.668750000E1,-4.481250000E1,9.375000000E0
2.805699938E2,1.706250000E1,-4.475000000E1,6.687500000E0
2.805999953E2,1.837500000E1,-4.506250000E1,3.687500000E0
2.806299984E2,1.850000000E1,-4.475000000E1,6.875000000E-1
2.806600000E2,1.906250000E1,-4.456250000E1,-1.562500000E0
2.806900016E2,1.950000000E1,-4.412500000E1,-3.687500000E0
2.807199734E2,1.875000000E1,-4.425000000E1,-4.250000000E0
2.807399953E2,1.881250000E1,-4.462500000E1,-3.937500000E0
2.807699969E2,1.862500000E1,-4.475000000E1,-4.562500000E0
2.807999984E2,1.762500000E1,-4.618750000E1,-4.812500000E0
2.808300016E2,1.718750000E1,-4.650000000E1,-4.312500000E0
2.808599719E2,1.593750000E1,-4.631250000E1,-1.937500000E0
2.808799938E2,1.525000000E1,-4.625000000E1,-4.375000000E-1
2.809099969E2,1.456250000E1,-4.612500000E1,2.625000000E0
2.809399984E2,1.456250000E1,-4.568750000E1,2.937500000E0
2.809700000E2,1.556250000E1,-4.562500000E1,2.000000000E0
2.810000016E2,1.637500000E1,-4.525000000E1,4.375000000E-1
2.810299734E2,1.668750000E1,-4.506250000E1,-2.500000000E-1
2.810499953E2,1.612500000E1,-4.531250000E1,-6.250000000E-2
2.810799969E2,1.512500000E1,-4.562500000E1,1.000000000E0
2.811099984E2,1.493750000E1,-4.568750000E1,3.437500000E0
2.811400016E2,1.537500000E1,-4.543750000E1,6.250000000E0
2.811699719E2,1.612500000E1,-4.531250000E1,8.250000000E0
2.811899938E2,1.550000000E1,-4.475000000E1,8.937500000E0
2.812199953E2,1.437500000E1,-4.493750000E1,1.062500000E1
2.812400156E2,1.462500000E1,-4.475000000E1,1.206250000E1
2.812699891E2,1.506250000E1,-4.425000000E1,1.343750000E1
2.812999906E2,1.450000000E1,-4.381250000E1,1.412500000E1
2.813299938E2,1.487500000E1,-4.318750000E1,1.568750000E1
2.813599953E2,1.518750000E1,-4.337500000E1,1.743750000E1
2.813899969E2,1.600000000E1,-4.250000000E1,1.912500000E1
2.814199984E2,1.731250000E1,-4.125000000E1,2.006250000E1
2.814500000E2,1.750000000E1,-4.112500000E1,2.006250000E1
2.814799719E2,1.837500000E1,-4.118750000E1,1.950000000E1
2.814999938E2,1.862500000E1,-4.150000000E1,1.943750000E1
2.815299969E2,1.781250000E1,-4.262500000E1,1.775000000E1
2.815599984E2,1.706250000E1,-4.393750000E1,1.487500000E1
2.815900000E2,1.581250000E1,-4.450000000E1,1.187500000E1
2.816200016E2,1.568750000E1,-4.500000000E1,8.687500000E0
2.816499734E2,1.693750000E1,-4.512500000E1,5.062500000E0
2.816699953E2,1.793750000E1,-4.525000000E1,2.812500000E0
2.816999969E2,1.837500000E1,-4.512500000E1,-8.750000000E-1
2.817299984E2,1.868750000E1,-4.468750000E1,-3.250000000E0
2.817600016E2,1.931250000E1,-4.412500000E1,-4.125000000E0
2.817899719E2,2.000000000E1,-4.406250000E1,-4.375000000E0
2.818099938E2,1.975000000E1,-4.375000000E1,-4.437500000E0
2.818399969E2,1.893750000E1,-4.368750000E1,-4.875000000E0
2.818699984E2,1.862500000E1,-4.450000000E1,-3.875000000E0
2.819000000E2,1.793750000E1,-4.468750000E1,-1.937500000E0
2.819299719E2,1.693750000E1,-4.475000000E1,-1.875000000E-1
2.819499922E2,1.643750000E1,-4.500000000E1,4.375000000E-1
2.819799953E2,1.656250000E1,-4.537500000E1,3.750000000E-1
2.820099969E2,1.712500000E1,-4.481250000E1,7.500000000E-1
2.820400000E2,1.731250000E1,-4.487500000E1,-6.250000000E-2
2.820700016E2,1.787500000E1,-4.400000000E1,-1.000000000E0
2.820999719E2,1.768750000E1,-4.443750000E1,-1.062500000E0
2.821199953E2,1.700000000E1,-4.481250000E1,-1.000000000E0
2.821499969E2,1.606250000E1,-4.506250000E1,-1.875000000E-1
2.821799984E2,1.556250000E1,-4.600000000E1,2.125000000E0
2.822100000E2,1.587500000E1,-4.575000000E1,5.125000000E0
2.822399719E2,1.643750000E1,-4.506250000E1,7.187500000E0
2.822599938E2,1.612500000E1,-4.531250000E1,8.000000000E0
2.822899953E2,1.593750000E1,-4.506250000E1,8.875000000E0
2.823199969E2,1.531250000E1,-4.468750000E1,9.750000000E0
2.823499984E2,1.518750000E1,-4.450000000E1,1.068750000E1
2.823800016E2,1.612500000E1,-4.437500000E1,1.168750000E1
2.824099719E2,1.612500000E1,-4.312500000E1,1.375000000E1
2.824299938E2,1.650000000E1,-4.293750000E1,1.412500000E1
2.824599969E2,1.781250000E1,-4.268750000E1,1.562500000E1
2.824899984E2,1.831250000E1,-4.268750000E1,1.668750000E1
2.825200000E2,1.843750000E1,-4.193750000E1,1.718750000E1
2.825499719E2,1.918750000E1,-4.143750000E1,1.787500000E1
2.825699938E2,1.987500000E1,-4.156250000E1,1.781250000E1
2.825999969E2,2.062500000E1,-4.118750000E1,1.787500000E1
2.826299984E2,2.012500000E1,-4.168750000E1,1.618750000E1
2.826600000E2,1.837500000E1,-4.356250000E1,1.306250000E1
2.826900016E2,1.706250000E1,-4.487500000E1,1.081250000E1
2.827199719E2,1.700000000E1,-4.462500000E1,8.625000000E0
2.827399938E2,1.781250000E1,-4.456250000E1,6.625000000E0
2.827699969E2,1.943750000E1,-4.456250000E1,2.000000000E0
2.827999984E2,2.056250000E1,-4.431250000E1,-1.750000000E0
2.828300000E2,2.100000000E1,-4.368750000E1,-4.375000000E0
2.828599719E2,2.112500000E1,-4.343750000E1,-5.562500000E0
2.828799922E2,2.150000000E1,-4.325000000E1,-5.500000000E0
2.829099953E2,2.168750000E1,-4.331250000E1,-5.812500000E0
2.829399984E2,2.237500000E1,-4.318750000E1,-5.562500000E0
2.829700000E2,2.218750000E1,-4.300000000E1,-5.062500000E0
2.830000016E2,2.100000000E1,-4.412500000E1,-4.437500000E0
2.830299734E2,2.012500000E1,-4.468750000E1,-2.062500000E0
2.830499938E2,1.943750000E1,-4.462500000E1,-8.125000000E-1
2.830799969E2,1.856250000E1,-4.493750000E1,2.500000000E-1
2.831099984E2,1.806250000E1,-4.487500000E1,1.875000000E-1
2.831400016E2,1.843750000E1,-4.406250000E1,-9.375000000E-1
2.831699703E2,1.875000000E1,-4.368750000E1,0.000000000E0
2.831899938E2,1.862500000E1,-4.393750000E1,0.000000000E0
2.832199953E2,1.818750000E1,-4.443750000E1,-3.125000000E-1
2.832499984E2,1.806250000E1,-4.450000000E1,1.062500000E0
2.832800000E2,1.731250000E1,-4.500000000E1,3.750000000E0
2.833100016E2,1.700000000E1,-4.400000000E1,7.812500000E0
2.833399734E2,1.693750000E1,-4.412500000E1,9.250000000E0
2.833599953E2,1.706250000E1,-4.425000000E1,9.250000000E0
2.833899969E2,1.656250000E1,-4.375000000E1,1.018750000E1
2.834199984E2,1.662500000E1,-4.331250000E1,1.193750000E1
2.834500000E2,1.650000000E1,-4.312500000E1,1.250000000E1
2.834799719E2,1.756250000E1,-4.381250000E1,1.368750000E1
2.834999938E2,1.781250000E1,-4.381250000E1,1.462500000E1
2.835299953E2,1.725000000E1,-4.250000000E1,1.606250000E1
2.835599984E2,1.731250000E1,-4.218750000E1,1.793750000E1
2.835900000E2,1.887500000E1,-4.131250000E1,1.925000000E1
2.836200016E2,1.925000000E1,-4.050000000E1,2.000000000E1
2.836499719E2,1.968750000E1,-3.975000000E1,2.025000000E1
2.836699938E2,1.993750000E1,-3.987500000E1,1.975000000E1
2.836999969E2,1.912500000E1,-4.087500000E1,1.875000000E1
2.837299984E2,1.775000000E1,-4.193750000E1,1.762500000E1
2.837600016E2,1.556250000E1,-4.293750000E1,1.506250000E1
2.837899719E2,1.431250000E1,-4.368750000E1,1.237500000E1
2.838099938E2,1.450000000E1,-4.437500000E1,1.031250000E1
2.838399969E2,1.631250000E1,-4.475000000E1,6.187500000E0
2.838699984E2,1.737500000E1,-4.518750000E1,2.125000000E0
2.839000000E2,1.787500000E1,-4.487500000E1,-1.062500000E0
2.839300016E2,1.850000000E1,-4.425000000E1,-3.375000000E0
2.839599734E2,1.862500000E1,-4.381250000E1,-4.750000000E0
2.839799953E2,1.868750000E1,-4.362500000E1,-5.125000000E0
2.840099969E2,1.887500000E1,-4.350000000E1,-5.437500000E0
2.840400000E2,1.850000000E1,-4.318750000E1,-5.062500000E0
2.840700016E2,1.825000000E1,-4.368750000E1,-4.812500000E0
2.840999719E2,1.825000000E1,-4.462500000E1,-3.687500000E0
2.841199938E2,1.781250000E1,-4.512500000E1,-1.625000000E0
2.841499969E2,1.600000000E1,-4.493750000E1,1.125000000E0
2.841799984E2,1.525000000E1,-4.431250000E1,1.875000000E0
2.842100000E2,1.593750000E1,-4.462500000E1,1.250000000E0
2.842400016E2,1.687500000E1,-4.500000000E1,1.437500000E0
2.842699734E2,1.712500000E1,-4.450000000E1,1.375000000E0
2.842899953E2,1.631250000E1,-4.412500000E1,1.000000000E0
2.843199969E2,1.500000000E1,-4.437500000E1,6.875000000E-1
2.843499984E2,1.525000000E1,-4.462500000E1,2.187500000E0
2.843800016E2,1.537500000E1,-4.475000000E1,4.437500000E0
2.844099719E2,1.537500000E1,-4.475000000E1,7.562500000E0
2.844300156E2,1.575000000E1,-4.456250000E1,7.500000000E0
2.844599969E2,1.512500000E1,-4.443750000E1,9.000000000E0
2.844899984E2,1.493750000E1,-4.462500000E1,1.037500000E1
2.845200000E2,1.525000000E1,-4.443750000E1,1.112500000E1
2.845500016E2,1.531250000E1,-4.356250000E1,1.212500000E1
2.845799734E2,1.581250000E1,-4.300000000E1,1.443750000E1
2.845999953E2,1.637500000E1,-4.275000000E1,1.575000000E1
2.846299969E2,1.737500000E1,-4.168750000E1,1.706250000E1
2.846600000E2,1.806250000E1,-4.081250000E1,1.943750000E1
2.846900016E2,1.800000000E1,-4.018750000E1,1.975000000E1
2.847199719E2,1.893750000E1,-4.043750000E1,1.975000000E1
2.847399938E2,1.918750000E1,-4.062500000E1,2.006250000E1
2.847699969E2,1.931250000E1,-3.993750000E1,1.937500000E1
2.847999969E2,1.856250000E1,-4.068750000E1,1.831250000E1
2.848300000E2,1.712500000E1,-4.212500000E1,1.656250000E1
2.848599719E2,1.550000000E1,-4.343750000E1,1.393750000E1
2.848799922E2,1.400000000E1,-4.425000000E1,1.225000000E1
2.849099953E2,1.375000000E1,-4.531250000E1,1.018750000E1
2.849399969E2,1.531250000E1,-4.487500000E1,6.375000000E0
2.849700000E2,1.650000000E1,-4.468750000E1,2.437500000E0
2.850000016E2,1.712500000E1,-4.450000000E1,-6.250000000E-1
2.850299719E2,1.831250000E1,-4.425000000E1,-3.187500000E0
2.850499938E2,1.900000000E1,-4.418750000E1,-4.625000000E0
2.850799969E2,1.918750000E1,-4.431250000E1,-5.312500000E0
2.851099984E2,1.793750000E1,-4.443750000E1,-5.437500000E0
2.851400000E2,1.743750000E1,-4.425000000E1,-4.562500000E0
2.851699719E2,1.743750000E1,-4.325000000E1,-3.937500000E0
2.851899938E2,1.718750000E1,-4.381250000E1,-3.625000000E0
2.852199953E2,1.656250000E1,-4.443750000E1,-1.937500000E0
2.852499969E2,1.556250000E1,-4.475000000E1,-6.250000000E-2
2.852800000E2,1.525000000E1,-4.518750000E1,0.000000000E0
2.853100016E2,1.637500000E1,-4.462500000E1,-6.875000000E-1
2.853399719E2,1.700000000E1,-4.475000000E1,-7.500000000E-1
2.853599938E2,1.793750000E1,-4.462500000E1,-9.375000000E-1
2.853899969E2,1.643750000E1,-4.450000000E1,-1.500000000E0
2.854199984E2,1.575000000E1,-4.506250000E1,0.000000000E0
2.854500000E2,1.537500000E1,-4.537500000E1,1.812500000E0
2.854799719E2,1.531250000E1,-4.543750000E1,5.375000000E0
2.854999938E2,1.537500000E1,-4.512500000E1,6.625000000E0
2.855299953E2,1.493750000E1,-4.462500000E1,6.750000000E0
2.855599984E2,1.393750000E1,-4.406250000E1,8.812500000E0
2.855900000E2,1.350000000E1,-4.400000000E1,1.131250000E1
2.856200016E2,1.362500000E1,-4.437500000E1,1.293750000E1
2.856499719E2,1.381250000E1,-4.362500000E1,1.406250000E1
2.856699953E2,1.456250000E1,-4.275000000E1,1.525000000E1
2.856999969E2,1.500000000E1,-4.206250000E1,1.668750000E1
2.857299984E2,1.581250000E1,-4.137500000E1,1.800000000E1
2.857600000E2,1.587500000E1,-4.118750000E1,1.981250000E1
2.857899719E2,1.681250000E1,-4.081250000E1,2.068750000E1
2.858099938E2,1.718750000E1,-4.081250000E1,2.137500000E1
2.858399953E2,1.706250000E1,-4.106250000E1,2.143750000E1
2.858699984E2,1.693750000E1,-4.081250000E1,2.050000000E1
2.859000000E2,1.581250000E1,-4.118750000E1,1.975000000E1
2.859200031E2,1.500000000E1,-4.137500000E1,1.900000000E1
2.859499922E2,1.343750000E1,-4.212500000E1,1.581250000E1
2.859799953E2,1.231250000E1,-4.393750000E1,1.293750000E1
2.860099969E2,1.250000000E1,-4.412500000E1,1.000000000E1
2.860399969E2,1.443750000E1,-4.500000000E1,7.000000000E0
2.860700016E2,1.487500000E1,-4.468750000E1,3.437500000E0
2.860999719E2,1.581250000E1,-4.481250000E1,3.125000000E-1
2.861199938E2,1.587500000E1,-4.468750000E1,-1.437500000E0
2.861499953E2,1.587500000E1,-4.425000000E1,-2.812500000E0
2.861799984E2,1.606250000E1,-4.475000000E1,-4.000000000E0
2.862100000E2,1.606250000E1,-4.468750000E1,-4.000000000E0
2.862400016E2,1.512500000E1,-4.506250000E1,-4.500000000E0
2.862699719E2,1.431250000E1,-4.581250000E1,-4.562500000E0
2.862899953E2,1.400000000E1,-4.631250000E1,-3.500000000E0
2.863199969E2,1.293750000E1,-4.500000000E1,-6.875000000E-1
2.863499984E2,1.150000000E1,-4.506250000E1,1.687500000E0
2.863800016E2,1.206250000E1,-4.568750000E1,2.875000000E0
2.864099719E2,1.325000000E1,-4.556250000E1,2.000000000E0
2.864300000E2,1.325000000E1,-4.556250000E1,2.000000000E0
2.864599953E2,1.362500000E1,-4.456250000E1,1.000000000E0
2.864899969E2,1.387500000E1,-4.450000000E1,8.125000000E-1
2.865200000E2,1.256250000E1,-4.487500000E1,1.125000000E0
2.865500016E2,1.200000000E1,-4.537500000E1,3.750000000E0
2.865799719E2,1.218750000E1,-4.506250000E1,7.625000000E0
2.865999953E2,1.200000000E1,-4.487500000E1,9.187500000E0
2.866299969E2,1.056250000E1,-4.450000000E1,1.125000000E1
2.866599984E2,9.937500000E0,-4.462500000E1,1.262500000E1
2.866900000E2,1.050000000E1,-4.462500000E1,1.450000000E1
2.867199719E2,1.037500000E1,-4.356250000E1,1.612500000E1
2.867399938E2,1.050000000E1,-4.337500000E1,1.706250000E1
2.867699953E2,1.068750000E1,-4.250000000E1,1.893750000E1
2.867999984E2,1.043750000E1,-4.118750000E1,2.043750000E1
2.868300000E2,1.018750000E1,-4.031250000E1,2.168750000E1
2.868600016E2,1.093750000E1,-4.043750000E1,2.281250000E1
2.868899719E2,1.156250000E1,-4.000000000E1,2.356250000E1
2.869099953E2,1.162500000E1,-3.937500000E1,2.362500000E1
2.869399969E2,1.187500000E1,-3.862500000E1,2.362500000E1
2.869699984E2,1.250000000E1,-3.975000000E1,2.250000000E1
2.870000016E2,1.206250000E1,-4.131250000E1,2.068750000E1
2.870299703E2,9.375000000E0,-4.256250000E1,1.775000000E1
2.870499938E2,8.000000000E0,-4.381250000E1,1.612500000E1
2.870799969E2,8.062500000E0,-4.506250000E1,1.312500000E1
2.871099984E2,9.312500000E0,-4.556250000E1,9.375000000E0
2.871400000E2,9.312500000E0,-4.587500000E1,6.750000000E0
2.871700016E2,8.687500000E0,-4.606250000E1,3.625000000E0
2.871999734E2,8.312500000E0,-4.550000000E1,1.937500000E0
2.872199953E2,8.062500000E0,-4.537500000E1,6.250000000E-1
2.872499969E2,7.687500000E0,-4.581250000E1,-7.500000000E-1
2.872800000E2,7.812500000E0,-4.625000000E1,-1.750000000E0
2.873100016E2,6.375000000E0,-4.618750000E1,-2.437500000E0
2.873399719E2,5.000000000E0,-4.600000000E1,-1.125000000E0
2.873599938E2,4.687500000E0,-4.668750000E1,-1.187500000E0
2.873899969E2,3.812500000E0,-4.612500000E1,5.000000000E-1
2.874199984E2,2.125000000E0,-4.587500000E1,3.750000000E0
2.874500000E2,1.812500000E0,-4.662500000E1,4.625000000E0
2.874800016E2,2.125000000E0,-4.706250000E1,4.812500000E0
2.875099719E2,2.687500000E0,-4.662500000E1,2.750000000E0
2.875299953E2,2.562500000E0,-4.668750000E1,1.000000000E0
2.875599969E2,2.500000000E0,-4.706250000E1,5.625000000E-1
2.875900000E2,2.625000000E0,-4.637500000E1,1.625000000E0
2.876200000E2,1.875000000E0,-4.606250000E1,3.062500000E0
2.876499719E2,8.125000000E-1,-4.612500000E1,6.250000000E0
2.876699938E2,9.375000000E-1,-4.618750000E1,8.437500000E0
2.876999969E2,3.750000000E-1,-4.512500000E1,1.043750000E1
2.877299984E2,-1.062500000E0,-4.450000000E1,1.275000000E1
2.877600000E2,-1.375000000E0,-4.456250000E1,1.381250000E1
2.877899719E2,-1.562500000E0,-4.431250000E1,1.487500000E1
2.878099938E2,-1.875000000E0,-4.312500000E1,1.575000000E1
2.878399953E2,-1.500000000E0,-4.262500000E1,1.793750000E1
2.878699969E2,-1.375000000E0,-4.206250000E1,2.025000000E1
2.879000000E2,-8.125000000E-1,-4.118750000E1,2.218750000E1
2.879300016E2,-1.875000000E-1,-4.118750000E1,2.356250000E1
2.879599719E2,5.625000000E-1,-4.012500000E1,2.493750000E1
2.879799938E2,1.250000000E0,-3.937500000E1,2.556250000E1
2.880099953E2,1.375000000E0,-3.937500000E1,2.618750000E1
2.880399984E2,1.625000000E0,-3.975000000E1,2.581250000E1
2.880700000E2,5.625000000E-1,-4.087500000E1,2.350000000E1
2.880999719E2,-1.937500000E0,-4.175000000E1,2.012500000E1
2.881199938E2,-3.375000000E0,-4.237500000E1,1.756250000E1
2.881499953E2,-4.750000000E0,-4.356250000E1,1.437500000E1
2.881799969E2,-3.625000000E0,-4.531250000E1,1.075000000E1
2.882099984E2,-2.687500000E0,-4.581250000E1,6.625000000E0
2.882400000E2,-2.625000000E0,-4.575000000E1,2.750000000E0
2.882699719E2,-3.062500000E0,-4.618750000E1,-6.250000000E-1
2.882899938E2,-2.875000000E0,-4.543750000E1,-2.062500000E0
2.883199969E2,-3.187500000E0,-4.525000000E1,-4.062500000E0
2.883499984E2,-4.562500000E0,-4.625000000E1,-4.937500000E0
2.883800000E2,-4.562500000E0,-4.543750000E1,-5.187500000E0
2.884099703E2,-6.375000000E0,-4.506250000E1,-3.812500000E0
2.884300016E2,-6.437500000E0,-4.543750000E1,-3.375000000E0
2.884599953E2,-7.125000000E0,-4.525000000E1,-3.000000000E0
2.884899984E2,-7.500000000E0,-4.506250000E1,-8.125000000E-1
2.885200000E2,-7.750000000E0,-4.525000000E1,2.500000000E-1
2.885500016E2,-8.187500000E0,-4.550000000E1,-5.625000000E-1
2.885799719E2,-8.500000000E0,-4.493750000E1,-2.812500000E0
2.885999938E2,-8.312500000E0,-4.481250000E1,-3.937500000E0
2.886299953E2,-8.312500000E0,-4.481250000E1,-3.937500000E0
2.886599984E2,-8.250000000E0,-4.512500000E1,-3.500000000E0
2.886900000E2,-8.500000000E0,-4.550000000E1,-2.812500000E0
