"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.043998438E1,-9.999999776E-3,7.799999788E-3,2.669999935E-2
1.046000781E1,-1.999999949E-4,7.400000002E-3,1.689999923E-2
1.049000938E1,9.999999747E-5,1.559999958E-2,-3.219999745E-2
1.052001250E1,9.999999311E-4,-1.310000010E-2,-4.189999774E-2
1.055001406E1,3.039999865E-2,6.099999882E-3,-2.229999937E-2
1.057998438E1,2.819999866E-2,-3.229999915E-2,6.999999750E-3
1.060000625E1,-1.099999994E-3,-2.159999870E-2,2.669999935E-2
1.063000938E1,1.840000041E-2,6.639999896E-2,3.649999946E-2
1.066001094E1,-1.989999972E-2,6.019999832E-2,1.630000025E-2
1.069001250E1,-3.720000014E-2,-3.889999911E-2,-4.250000045E-2
1.072001562E1,-6.599999964E-3,-6.430000067E-2,-2.239999920E-2
1.074998594E1,-1.609999873E-2,-3.000000026E-3,-1.239999942E-2
1.077000781E1,-6.899999920E-3,1.669999957E-2,1.689999923E-2
1.080000938E1,2.089999989E-2,5.219999701E-2,1.649999991E-2
1.083001250E1,3.830000013E-2,-7.899999619E-3,6.499999668E-3
1.086001406E1,2.449999936E-2,8.999999613E-3,-7.999999449E-3
