"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.661740296E2,-9.004153609E-1,1.431868076E0,8.417723179E-1
2.661940979E2,-3.188716471E-1,1.220508695E0,6.731734872E-1
2.662157088E2,4.386012256E-1,9.101892114E-1,1.014036313E-1
2.662361989E2,1.093448758E0,5.742133260E-1,-3.506366313E-1
2.662639114E2,1.492954612E0,-2.113593668E-1,-2.797762752E-1
2.662855286E2,3.111747503E0,-1.172861218E0,1.844813079E-1
2.663141177E2,3.178942680E0,-2.910161972E0,4.654793143E-1
2.663354062E2,-4.605923891E-1,-3.909537494E-1,9.370672703E-1
2.663555145E2,-3.353650093E0,1.678657651E0,5.387831330E-1
2.663756171E2,-4.260174274E0,9.822713137E-1,-3.701843321E-1
2.663958083E2,-1.711644411E0,-7.819074988E-1,-1.147204876E0
2.664239010E2,2.239431858E0,-1.837482572E0,1.489289403E0
2.664491125E2,1.380555391E0,7.330382615E-2,-2.809980214E-1
2.664726375E2,3.508809805E0,-5.448917747E-1,-2.173458576E0
2.664943583E2,4.805066109E0,-4.960225821E-1,-2.097711325E0
2.665158604E2,2.465452194E0,-1.020144939E0,1.203404546E0
2.665360385E2,3.665191412E0,-1.628566742E0,1.727526903E0
2.665639526E2,4.147775173E0,-5.497787148E-2,1.197295859E-1
2.665844599E2,3.306002617E0,-3.115412593E-1,-7.415903807E-1
2.666056593E2,2.701246023E0,-1.083674908E0,-1.123992085E0
2.666348984E2,1.350012183E0,-2.223549366E0,-1.533271790E0
2.666556510E2,4.923573732E-1,-2.217440844E0,-8.967501521E-1
2.666756599E2,3.017674387E-1,-4.239404798E-1,-1.661553383E-1
2.666957224E2,-5.119050741E-1,1.778839588E0,9.932668805E-1
2.667158599E2,-1.150870085E0,1.229060888E0,2.183232307E0
2.667362578E2,-1.711644411E0,1.211956620E0,2.091602564E0
2.667638296E2,-2.100154638E0,2.915048838E0,1.236391187E0
2.667840713E2,-2.256536245E0,3.235142231E0,2.406809032E-1
2.668056369E2,-2.041511536E0,2.890614271E0,-1.219287038E0
2.668259656E2,-4.222300529E0,1.302364707E0,-6.243042946E-1
2.668537614E2,-3.458719015E0,-1.163087368E0,-1.080009699E0
2.668739328E2,-3.284011602E0,-1.705535769E0,-1.009149313E0
2.668939927E2,-3.743382215E0,-1.058018565E0,-6.695082784E-1
2.669158890E2,-3.624874353E0,1.000597239E0,-3.860668242E-1
2.669531000E2,-2.092824221E0,1.662775159E0,3.090977967E-1
2.669738083E2,-1.131322384E0,1.200961113E0,4.117231667E-1
2.669940119E2,-2.797762752E-1,5.510004163E-1,2.076941729E-1
2.670158536E2,4.654793143E-1,3.090977967E-1,-4.874704480E-1
2.670360500E2,1.044579506E0,4.153883457E-1,-7.415903807E-1
2.670644661E2,8.100072742E-1,-8.918632567E-2,-4.532620013E-1
2.670856671E2,1.328021049E0,-8.185594082E-1,5.864306167E-2
2.671137911E2,2.291966438E0,-1.018923163E0,6.438519359E-1
2.671355786E2,7.269296050E-1,-1.003040671E0,1.145983219E0
2.671556427E2,-3.646865368E0,-5.363397002E-1,6.157521605E-1
2.671839395E2,-2.720793724E0,-1.324355841E0,-1.369559884E0
2.672056364E2,2.736676335E-1,7.012732625E-1,-3.103195429E-1
2.672256609E2,2.403143883E0,-8.271115422E-1,8.491026759E-1
2.672538953E2,3.070208788E0,-4.050036430E0,2.651154995E-1
2.672756526E2,4.333477974E0,-1.240056396E0,-2.752558708E0
2.672956979E2,3.205820799E0,1.058018565E0,-2.235766649E0
2.673158442E2,3.055547953E0,1.001819000E-1,6.939429045E-1
2.673362328E2,5.081177235E0,-1.221730486E-1,1.572367072E0
2.673565557E2,5.106833458E0,1.954768747E-1,7.073819637E-1
2.673839494E2,3.507588148E0,1.820378453E-1,-2.968805134E-1
2.674056411E2,2.676811457E0,-4.789183438E-1,-7.794640660E-1
2.674259380E2,1.643227458E0,-1.361007690E0,-1.180191636E0
2.674473609E2,6.426302195E-1,-1.775174379E0,-1.023810148E0
2.674738057E2,3.127630055E-1,-2.956587672E-1,-3.848451078E-1
2.674941104E2,-9.040805697E-2,9.224064946E-1,8.368853927E-1
2.675158666E2,-1.163087368E0,2.199114859E-1,1.986533761E0
2.675359609E2,-2.072054863E0,6.181955934E-1,2.070833206E0
2.675638994E2,-2.643824816E0,2.074498415E0,1.374446750E0
2.675856567E2,-2.381152630E0,3.536909819E0,1.221730490E-3
2.676137437E2,-2.124589205E0,2.506990910E0,-1.453859210E0
2.676355057E2,-5.792223930E0,7.379252315E-1,1.148426607E-1
2.676556369E2,-3.857003212E0,-8.967501521E-1,-7.440338731E-1
2.676756885E2,-3.645643711E0,-1.723861694E0,-1.121548533E0
2.677040557E2,-4.244291782E0,-8.784242272E-1,-9.676105380E-1
2.677256562E2,-3.111747503E0,5.925392509E-1,-2.247984111E-1
2.677459140E2,-1.954768777E0,1.269377947E0,9.285151958E-2
2.677772890E2,-8.662068844E-1,8.124507666E-1,3.750712574E-1
2.678039583E2,6.108652428E-2,5.754350424E-1,-2.565634064E-2
2.678256359E2,1.149648428E0,5.094615817E-1,-5.167919993E-1
2.678457213E2,1.425759435E0,7.012732625E-1,-6.548475623E-1
2.678658583E2,1.826487064E0,7.159340382E-1,-3.176499307E-1
2.678940989E2,3.315776587E0,-1.329242706E0,5.033529401E-1
2.679141000E2,2.388483047E0,-1.946216583E0,6.890559793E-1
2.679483708E2,-3.152064562E0,4.153883457E-1,1.905899495E-1
2.679740448E2,-3.502701283E0,8.173376918E-1,-9.859364629E-1
2.679956406E2,-1.466076612E0,3.591887653E-1,-6.572909951E-1
2.680158687E2,2.335948706E0,-2.467895597E-1,1.420872569E0
2.680359614E2,2.433687210E0,-2.971248627E0,7.757988572E-1
2.680638994E2,3.998723745E0,-2.527760267E0,-1.453859210E-1
2.680839052E2,6.190508366E0,1.478293836E-1,-4.728096962E0
2.681056421E2,1.982868552E0,2.333505154E-1,4.129449129E-1
2.681256703E2,4.278500080E0,-4.251621962E-1,2.244318962E0
2.681461005E2,5.491678238E0,2.785545588E-1,1.221730471E0
2.681738182E2,3.576004982E0,1.844813079E-1,-3.469714522E-1
2.681947552E2,3.170390606E0,-7.367034554E-1,-3.628539443E-1
2.682158369E2,2.080606937E0,-1.373225093E0,-1.172861218E0
2.682362307E2,1.132544160E0,-1.618792892E0,-1.277930021E0
2.682638640E2,2.895501256E-1,-1.739744186E0,-1.104444385E0
2.682856510E2,2.590068579E-1,2.284636050E-1,2.724458873E-1
2.683138213E2,-8.918632269E-1,9.407324791E-1,1.868025899E0
2.683354593E2,-1.704313993E0,4.776966274E-1,2.400700331E0
2.683556354E2,-2.318844318E0,1.914451599E0,1.715309620E0
2.683756599E2,-2.593733788E0,3.326771975E0,6.914994717E-1
2.684038890E2,-1.783726454E0,3.984063148E0,-1.313360214E0
2.684239151E2,-4.972443104E0,2.638937712E0,-4.263839424E-1
2.684475531E2,-4.195422649E0,-7.892378569E-1,-1.176526427E0
2.684677645E2,-3.957185030E0,-1.793500304E0,-1.496619821E0
2.684944000E2,-4.372573376E0,-1.594358325E0,-1.075122833E0
2.685158630E2,-3.475823164E0,2.871066630E-1,-2.443460971E-1
2.685359213E2,-2.306627035E0,1.441641927E0,2.150245607E-1
2.685637593E2,-1.147204876E0,1.324355841E0,6.524040699E-1
2.685856359E2,-3.262020350E-1,1.067792416E0,3.885102868E-1
2.686056609E2,4.899139106E-1,7.318165302E-1,-2.076941729E-2
2.686259557E2,1.253495455E0,3.530800939E-1,-3.518583775E-1
2.686538562E2,1.563814998E0,3.323106766E-1,-2.076941729E-2
2.686739635E2,2.847853661E0,2.467895597E-1,4.031710625E-1
2.686956375E2,3.659082651E0,-1.688431501E0,4.153883457E-1
2.687158979E2,1.094670534E0,-2.255314350E0,7.183775306E-1
2.687359510E2,-2.938261747E0,-1.126435518E0,6.194173694E-1
2.687639026E2,-3.123964787E0,6.731734872E-1,3.909537569E-2
2.687856437E2,-3.892433167E0,-1.837482572E0,-1.066570759E0
2.688137609E2,2.123367548E0,-7.696902007E-2,-8.185594082E-1
2.688350010E2,1.550375938E0,-1.846034765E0,1.588249654E-1
2.688556562E2,1.143539667E0,-1.997529268E0,-6.108652353E-1
2.688756916E2,4.157548904E0,-6.230825558E-2,-1.522276163E0
2.688957599E2,5.006651402E0,-6.914994717E-1,-1.901012659E0
2.689158682E2,2.461786985E0,-1.331686229E-1,-3.726277947E-1
2.689482994E2,4.823391914E0,6.084218025E-1,1.098335743E0
2.689737885E2,4.434881687E0,1.832595766E-1,-2.186897546E-1
2.689939682E2,3.858224869E0,-7.195992470E-1,-4.948008358E-1
2.690158770E2,2.833193064E0,-9.126326442E-1,-1.398881435E0
2.690363916E2,1.302364707E0,-1.270599723E0,-1.733635545E0
2.690637448E2,1.048244715E0,-6.499606371E-1,-7.806857824E-1
2.690838119E2,1.062905490E-1,1.445307136E0,2.443460971E-1
2.691039187E2,-1.066570759E0,1.192408919E0,1.288925648E0
2.691256489E2,-2.069611311E0,3.714060783E-1,2.279749155E0
2.691459963E2,-2.460565090E0,1.044579506E0,2.108706713E0
2.691739448E2,-2.439795732E0,4.024380207E0,1.188743711E0
2.691940020E2,-2.432465315E0,3.568674803E0,-9.773843735E-2
2.692141239E2,-2.536312342E0,2.734232903E0,-1.253495455E0
2.692350208E2,-5.111720085E0,2.419026375E0,-1.661553383E-1
2.692556640E2,-3.828903198E0,-1.456302762E0,-1.102000833E0
2.692838828E2,-3.656639338E0,-3.468492746E0,-1.125213742E0
2.693041479E2,-3.565009594E0,-1.933999300E0,-7.623597980E-1
2.693256474E2,-2.736676216E0,1.225395679E0,5.497787148E-2
2.693460109E2,-1.726305127E0,2.448347807E0,7.428121567E-1
2.693744604E2,-7.782422900E-1,2.249205828E0,8.784242272E-1
2.693956619E2,3.054326214E-2,1.616349459E0,5.070181489E-1
2.694158692E2,7.305948138E-1,1.023810148E0,-6.719517708E-2
2.694469583E2,1.598023415E0,-3.555235565E-1,-9.651670605E-2
2.694739812E2,3.174055815E0,-5.461135507E-1,3.970623910E-1
2.694956500E2,3.573561668E0,-1.629788399E0,3.640756905E-1
2.695158458E2,7.599163651E-1,-1.240056396E0,4.239404798E-1
2.695362463E2,-3.771481991E0,1.167974353E0,4.361577928E-1
2.695637750E2,-3.016452551E0,4.557054639E-1,-4.886921868E-2
2.695837781E2,-4.014606476E0,-1.062905550E0,-1.754404902E0
2.696038994E2,-1.115439892E0,-3.445279896E-1,-7.965682745E-1
2.696256354E2,2.961474657E0,-3.402519464E0,2.145358801E0
2.696457599E2,2.125811100E0,-1.958433986E0,3.677408695E-1
2.696658567E2,2.311514139E0,-5.448917747E-1,-1.855808616E0
2.696939974E2,4.387234211E0,6.108652335E-3,-3.122743130E0
2.697158421E2,2.841745138E0,-1.255938888E0,1.119105101E0
2.697363369E2,4.410447121E0,-1.274264932E0,1.447750568E0
2.697638198E2,4.266283035E0,-1.551597714E-1,-1.392772794E-1
2.697839224E2,3.513696909E0,-2.871066630E-1,-5.351179242E-1
2.698056536E2,3.199712038E0,-8.979718685E-1,-8.417723179E-1
2.698259421E2,2.057394028E0,-1.091005325E0,-1.345125198E0
2.698537953E2,9.053022861E-1,-1.216843605E0,-1.080009699E0
2.698743093E2,1.017701507E0,-1.010371089E0,-3.384193480E-1
2.698956541E2,-2.663372457E-1,8.038986325E-1,7.171558142E-1
2.699158781E2,-1.473406911E0,8.552113175E-1,1.795943737E0
2.699490203E2,-2.334727049E0,7.428121567E-1,2.283414364E0
2.699744895E2,-2.425134897E0,3.257133484E0,1.489289403E0
2.699956786E2,-2.221106052E0,4.313930511E0,-3.323106766E-1
2.700158849E2,-2.162462950E0,2.773328066E0,-1.602910399E0
2.700360625E2,-5.281540871E0,1.841147780E0,-8.918632567E-2
2.700637437E2,-3.404962778E0,-1.677435994E0,-8.955284357E-1
2.700838385E2,-3.588222504E0,-2.108706713E0,-7.098253965E-1
2.701039609E2,-3.436727762E0,-1.044579506E0,-3.652974069E-1
2.701256599E2,-2.499660492E0,1.545489073E0,5.192354321E-1
2.701459453E2,-1.485624313E0,2.265088320E0,7.721336484E-1
2.701740875E2,-6.230825186E-1,2.024407387E0,7.843509912E-1
2.701956432E2,-1.637118906E-1,1.231504321E0,3.848451078E-1
2.702158739E2,5.045746565E-1,3.152064681E-1,-1.417207420E-1
2.702359599E2,9.615018964E-1,-3.152064681E-1,-5.045746565E-1
2.702660656E2,2.023185730E0,1.759291887E-1,-1.209513173E-1
2.702949828E2,3.941302538E0,-8.820893764E-1,3.787364438E-2
2.703158541E2,8.283332586E-1,-1.754404902E0,5.167919993E-1
2.703360427E2,-3.789808035E0,3.494149148E-1,3.982841372E-1
2.703638822E2,-4.056145191E0,2.478891134E0,-4.129449129E-1
2.703839260E2,-3.409849644E0,-4.412890434E0,-1.783726513E-1
2.704039349E2,7.513642311E-1,-2.674367905E0,3.543018550E-2
2.704259604E2,2.763554335E0,3.775147200E-1,-1.563815027E-1
2.704481031E2,9.724974632E-1,-1.637118816E0,-6.646213531E-1
2.704738213E2,3.541796684E0,-7.696902007E-2,-7.538077235E-1
2.704943088E2,4.502076626E0,-3.714060783E-1,-7.318165302E-1
2.705158906E2,3.093421459E0,-9.700539708E-1,-3.958406746E-1
2.705360322E2,3.991393566E0,-1.237612963E0,2.125810981E-1
2.705640510E2,4.641354084E0,-5.375614166E-1,4.007275999E-1
2.705856427E2,3.478266716E0,-4.288274050E-1,-6.047565937E-1
2.706056651E2,2.775771618E0,-8.613199592E-1,-1.264491081E0
2.706350640E2,1.286482215E0,-2.190562725E0,-1.258382440E0
2.706556557E2,5.363397002E-1,-2.464230299E0,-9.737191796E-1
2.706837463E2,2.773328125E-1,-2.809980214E-1,-2.443460934E-2
2.707037625E2,-1.197295859E-1,2.124589205E0,1.655444741E0
2.707237916E2,-1.167974353E0,1.600466967E0,2.254092693E0
2.707444849E2,-1.924225450E0,1.080009699E0,2.262644768E0
2.707658578E2,-2.307848930E0,3.026226282E0,1.591914773E0
2.707859640E2,-2.689028740E0,3.839898825E0,2.174680233E-1
2.708139541E2,-2.340835571E0,2.254092693E0,-1.821600080E0
2.708349213E2,-4.320038795E0,9.468411207E-1,-7.061601877E-1
2.708556583E2,-4.101349354E0,-4.483750761E-1,-3.127630055E-1
2.708838781E2,-3.572340012E0,-1.874134541E0,-9.346238375E-1
2.709059588E2,-3.593109369E0,-6.059783101E-1,-7.440338731E-1
2.709477145E2,-2.100154638E0,2.420248032E0,5.925392509E-1
2.709679072E2,-1.128878951E0,1.739744186E0,8.772024512E-1
2.709944796E2,-3.005456924E-1,9.395107627E-1,7.244861722E-1
2.710158234E2,4.972442985E-1,4.300491214E-1,1.869247556E-1
2.710359984E2,1.067792416E0,6.475171447E-2,-3.262020350E-1
2.710639567E2,1.243721604E0,3.909537569E-2,-2.309070528E-1
2.710856343E2,2.668259382E0,4.153883457E-1,-1.246165112E-1
2.711145578E2,3.119077921E0,-1.128878951E0,7.208209485E-2
2.711355531E2,-1.996307611E0,-3.518583775E-1,5.192354321E-1
2.711556192E2,-4.682892799E0,1.315803766E0,-5.338962078E-1
2.711840109E2,-3.450166941E0,-2.871066570E0,-1.838704348E0
2.712056135E2,1.358564258E0,-8.649851680E-1,3.689626157E-1
2.712256359E2,4.102571011E0,-1.266934514E0,1.931555867E0
2.712456432E2,3.428175688E0,-2.224771261E0,5.546656251E-1
2.712659849E2,3.709173679E0,-1.295034289E0,-8.393288255E-1
2.712940802E2,2.724458933E0,2.351831198E0,-2.188119173E0
2.713142932E2,3.000570059E0,-1.033583999E0,6.450737119E-1
2.713350182E2,4.724431515E0,-1.750739813E0,1.464854836E0
2.713556203E2,4.605923653E0,-1.189965487E0,4.227187335E-1
2.713838567E2,2.841745138E0,-6.059783101E-1,-5.668829679E-1
2.714041046E2,2.427578449E0,-4.386012256E-1,-7.159340382E-1
2.714256390E2,1.952325344E0,-1.049466491E0,-9.114109278E-1
2.714472802E2,1.038470864E0,-1.488067746E0,-8.588765264E-1
2.714675505E2,6.047565937E-1,-9.272934198E-1,-6.695082784E-1
2.714940078E2,-2.125810981E-1,4.019493163E-1,4.190535545E-1
2.715158427E2,-1.039692640E0,-2.076941729E-2,1.923003793E0
2.715359625E2,-1.932777643E0,8.955284357E-1,2.381152630E0
2.715639651E2,-2.359161615E0,2.360383272E0,1.654223084E0
2.715856520E2,-2.244318962E0,3.639535189E0,6.218608022E-1
2.716137708E2,-2.089159012E0,3.354871988E0,-9.883799553E-1
2.716348916E2,-4.948008537E0,1.186300278E0,3.103195429E-1
2.716556385E2,-3.336545944E0,-1.015258074E0,-1.182635069E0
2.716756588E2,-3.694512844E0,-1.984090328E0,-1.044579506E0
2.716957307E2,-3.854559660E0,-1.215621829E0,-8.356636167E-1
2.717158718E2,-3.191159964E0,4.092797041E-1,-2.846632004E-1
2.717365119E2,-2.042733431E0,1.789835095E0,2.406809032E-1
2.717638765E2,-8.735373020E-1,1.725083470E0,3.604104817E-1
2.717839369E2,-4.960225821E-1,1.221730471E0,1.062905490E-1
2.718056458E2,2.125810981E-1,4.960225821E-1,-2.736676335E-1
2.718354921E2,1.020144939E0,-2.443460971E-1,-3.494149148E-1
2.718556406E2,1.609019041E0,-8.539896011E-1,5.742133036E-2
2.718756619E2,3.214372873E0,-1.468520045E0,2.431243658E-1
2.719044781E2,2.817310572E0,-2.803871393E0,7.574728876E-2
2.719256562E2,-2.833193064E0,3.860668242E-1,-4.642575979E-2
2.719481541E2,-3.265685558E0,9.859364629E-1,-1.490511149E-1
2.719738979E2,-5.200906754E0,1.869247675E0,-1.147204876E0
2.719939614E2,-2.425134897E0,-1.966986060E0,3.005456924E-1
2.720158948E2,3.828903198E0,-7.281513810E-1,2.178345442E0
2.720360583E2,2.966361523E0,-1.821600080E0,1.356120855E-1
2.720637989E2,3.615100384E0,-2.714685202E0,-2.444682598E0
2.720856458E2,3.368310928E0,6.853907704E-1,-2.074498415E0
2.721059541E2,2.894279480E0,-7.831292152E-1,5.705481172E-1
2.721354724E2,4.678006172E0,-6.218608022E-1,7.550294399E-1
2.721556635E2,3.600439787E0,1.331686229E-1,-3.200933933E-1
2.721841015E2,3.122743130E0,-1.115439892E0,-3.738495111E-1
2.722056536E2,2.282192469E0,-1.781283021E0,-1.180191636E0
2.722260609E2,7.929030657E-1,-2.453234673E0,-1.358564258E0
2.722538833E2,4.288274050E-1,-2.207666874E0,-4.972442985E-1
2.722756375E2,6.841690838E-2,1.080009699E0,4.178318083E-1
2.722956708E2,-5.619960427E-1,1.488067746E0,1.634675384E0
2.723158838E2,-1.348790407E0,3.335324228E-1,1.923003793E0
2.723359244E2,-2.114815474E0,8.100072742E-1,1.750739813E0
2.723637468E2,-2.476447582E0,3.083647728E0,9.358455539E-1
2.723837937E2,-2.378709316E0,2.803871393E0,-3.946189284E-1
2.724056593E2,-2.310292244E0,1.225395679E0,-1.467298269E0
2.724475786E2,-4.178318024E0,6.072000265E-1,5.180137157E-1
2.724679234E2,-3.194825172E0,-7.941247821E-1,-7.232644558E-1
2.724940708E2,-3.511253357E0,-5.412266254E-1,-1.060461998E0
2.725158562E2,-3.182607889E0,1.017701507E0,-5.754350424E-1
2.725360760E2,-2.175901890E0,1.800830722E0,2.260201424E-1
2.725638000E2,-9.724974632E-1,8.002334833E-1,6.206390858E-1
2.725859448E2,-2.944370508E-1,3.005456924E-1,5.070181489E-1
2.726138046E2,5.180137157E-1,3.066543341E-1,-1.942551434E-1
2.726354156E2,1.222952247E0,-4.153883457E-2,-6.157521605E-1
2.726556494E2,1.655444741E0,-7.574728876E-2,-4.776966274E-1
2.726759395E2,2.787988901E0,6.243042946E-1,-1.099557430E-2
2.727037807E2,3.462384224E0,-8.014551997E-1,5.290092826E-1
2.727238031E2,3.225368559E-1,-8.478809595E-1,1.148426652E0
2.727441067E2,-3.750712633E0,9.040805697E-1,6.927211881E-1
2.727693296E2,-3.760486364E0,1.832595766E-1,-2.064724565E-1
2.727947979E2,-1.710422710E-2,-3.408628106E-1,-1.747074574E-1
2.728158468E2,2.560747147E0,-4.667010307E-1,1.306029916E0
2.728359041E2,1.423316002E0,-2.455678225E0,3.775147200E-1
2.728639281E2,3.016452551E0,-2.062281132E0,-1.334129691E0
2.728840104E2,4.747644424E0,1.038470864E-1,-2.820975542E0
2.729056510E2,2.348165989E0,-8.368853927E-1,-1.282816976E-1
2.729483932E2,4.615697861E0,-3.359758854E-1,4.312708676E-1
2.729689177E2,3.628539562E0,-2.382374406E-1,-6.670648456E-1
2.729941187E2,2.943148613E0,-1.203404546E0,-8.710938096E-1
2.730158484E2,1.872912765E0,-1.666440368E0,-1.352455616E0
2.730363281E2,6.438519359E-1,-1.837482572E0,-1.312138557E0
2.730637557E2,5.949827433E-1,-1.437976718E0,-4.263839424E-1
2.730838375E2,2.199114859E-1,4.960225821E-1,5.082398653E-1
2.731056536E2,-5.595525503E-1,1.161865711E0,1.887573600E0
2.731257567E2,-1.229060888E0,5.742133260E-1,2.243097067E0
2.731459265E2,-1.923003793E0,1.138652802E0,1.825265288E0
2.731659948E2,-2.348165989E0,2.596177340E0,9.443976283E-1
2.731941520E2,-2.102598190E0,3.510031700E0,-6.279694438E-1
2.732158807E2,-2.586403370E0,2.129476309E0,-1.258382440E0
2.732363088E2,-5.109276772E0,1.114218235E0,3.274237812E-1
2.732640447E2,-3.057991266E0,-9.993755221E-1,-1.226617336E0
2.732841114E2,-3.433062553E0,-1.231504321E0,-1.538158655E0
2.733059697E2,-3.595552683E0,7.819075137E-2,-1.254717231E0
2.733349156E2,-2.625498772E0,1.491732955E0,-1.820378453E-1
2.733556557E2,-1.466076612E0,1.136209369E0,5.595525503E-1
2.733756656E2,-8.258898258E-1,1.001819015E0,6.939429045E-1
2.733956687E2,-1.612684280E-1,7.501425147E-1,5.155702829E-1
2.734158557E2,5.143485069E-1,6.194173694E-1,1.685988009E-1
2.734473781E2,9.896016717E-1,3.445279896E-1,3.665191308E-2
2.734737630E2,2.120923996E0,9.773843735E-2,5.277875662E-1
2.734941182E2,3.266907215E0,-1.392772794E0,3.726277947E-1
2.735158651E2,2.161241293E0,-2.278527260E0,2.211332172E-1
2.735360265E2,-2.185675859E0,1.382998943E0,-4.398229718E-2
2.735640104E2,-3.081204176E0,1.433089852E0,1.869247556E-1
2.735842786E2,-4.008497715E0,3.152064681E-1,-3.335324228E-1
2.736056432E2,-8.161159754E-1,-2.120923996E0,-6.267477274E-1
2.736350052E2,2.360383272E0,-1.295034289E0,9.101892114E-1
2.736557458E2,1.382998943E0,-7.000515461E-1,-3.481931984E-1
2.736838390E2,3.725056171E0,-4.398229718E-1,-1.340238333E0
2.737040234E2,4.647462845E0,-3.860668242E-1,-1.659109950E0
2.737256531E2,2.539977551E0,-5.705481172E-1,6.829473376E-1
2.737459604E2,4.189313889E0,-7.342600226E-1,1.047023058E0
2.737739505E2,3.990171671E0,-1.600466967E-1,-3.677408695E-1
2.737947677E2,3.435506105E0,-4.752531648E-1,-5.338962078E-1
2.738159291E2,2.663372517E0,-1.451415777E0,-8.124507666E-1
2.738362812E2,1.715309620E0,-1.798387289E0,-9.639453292E-1
2.738638536E2,9.456194043E-1,-2.175901890E0,-9.382889867E-1
2.738856416E2,8.515461683E-1,-1.413542151E0,3.665191308E-2
2.739059343E2,4.654793143E-1,5.461135507E-1,9.211847782E-1
2.739485171E2,-1.540602088E0,1.298699498E0,2.202780008E0
2.739720130E2,-2.026850939E0,1.944994926E0,1.318247199E0
2.739920286E2,-2.438574076E0,3.134960413E0,-3.665191308E-2
2.740159020E2,-2.304183722E0,1.437976718E0,-1.538158655E0
2.740422656E2,-2.715906858E0,1.462411404E0,-8.613199592E-1
2.740658869E2,-5.188689232E0,1.428202868E0,1.147204876E0
2.740920494E2,-2.780658484E0,-9.285151362E-1,-6.805038452E-1
2.741159020E2,-3.211929321E0,-1.034805655E0,-1.016479731E0
2.741422203E2,-2.899166346E0,1.193630695E0,-4.239404798E-1
2.741658708E2,-1.803274155E0,2.172236681E0,5.057964325E-1
2.741920354E2,-7.000515461E-1,1.490511179E0,9.590584040E-1
2.742158687E2,-1.258382350E-1,1.188743711E0,7.293730974E-1
2.742420427E2,7.660250068E-1,4.447098970E-1,-5.864306167E-2
2.742660651E2,1.496619821E0,-5.094615817E-1,-1.600466967E-1
2.742920708E2,2.425134897E0,-4.691444933E-1,6.475171447E-2
2.743158854E2,3.072652102E0,-1.232726097E0,1.099557430E-1
2.743420494E2,1.145983219E0,-7.806857824E-1,5.351179242E-1
2.743658708E2,-3.152064562E0,9.053022861E-1,6.072000265E-1
2.743859974E2,-2.849075556E0,7.696902156E-1,1.343903542E-1
2.744118578E2,-2.858849287E0,-2.700024366E0,-2.565634064E-2
2.744499713E2,2.239431858E0,2.199114859E-1,-5.045746565E-1
2.744719250E2,1.395216227E0,-1.196074128E0,1.099557430E-1
2.744925026E2,1.958433986E0,-1.461189628E0,-7.232644558E-1
2.745158552E2,5.312084198E0,-6.939429045E-1,-1.533271790E0
2.745422588E2,3.202155590E0,-1.275486588E0,-4.141666293E-1
2.745658744E2,3.662747860E0,-1.077566266E0,1.080009699E0
2.745921552E2,4.262617588E0,-3.909537569E-2,8.674286306E-2
2.746158468E2,2.984687567E0,-5.876523852E-1,-7.867944241E-1
2.746421041E2,1.908342957E0,-1.549154282E0,-1.354899049E0
2.746658395E2,7.611380816E-1,-2.268753529E0,-1.262047529E0
2.746921213E2,3.054326177E-1,-2.204001665E0,-5.338962078E-1
2.747158895E2,3.017674387E-1,6.768386960E-1,6.291912198E-1
2.747420781E2,-7.086036801E-1,1.025031924E0,2.214997292E0
2.747658578E2,-1.580919266E0,6.621779203E-1,2.511877775E0
2.747921963E2,-2.156354189E0,2.872288227E0,1.633453608E0
2.748158474E2,-2.190562725E0,3.225368500E0,7.452555746E-2
2.748424520E2,-2.478891134E0,1.946216583E0,-1.397659659E0
2.748660005E2,-4.790405273E0,1.236391187E0,3.677408695E-1
2.748921177E2,-3.160616636E0,-1.060461998E0,-7.929030657E-1
2.749158625E2,-3.798360109E0,-1.364672899E0,-8.112290502E-1
2.749464125E2,-3.207042456E0,5.473352671E-1,-3.591887653E-1
2.749718776E2,-1.998751044E0,1.814269781E0,4.324925840E-1
2.749920713E2,-1.216843605E0,1.495398045E0,6.328563690E-1
2.750158739E2,-5.778785348E-1,9.175195694E-1,4.459316134E-1
2.750421500E2,2.809980214E-1,2.858849168E-1,-2.651154995E-1
2.750658421E2,1.125213742E0,-2.345722467E-1,-5.619960427E-1
2.750921442E2,1.960877419E0,-3.738495111E-1,-5.986479297E-2
2.751158661E2,4.432438374E0,-4.141666293E-1,2.199114859E-1
2.751420729E2,2.039068222E0,-3.238807440E0,3.481931984E-1
2.751658828E2,-4.288273811E0,5.595525503E-1,-4.227187335E-1
2.751924557E2,-4.871039391E0,1.511280537E0,-4.886921868E-2
2.752158520E2,-2.901609898E0,-5.265658498E-1,-7.904596329E-1
2.752420640E2,2.360383272E0,-7.232644558E-1,2.056172371E0
2.752620968E2,2.058615923E0,-8.026769161E-1,1.128878951E0
2.752856338E2,2.487443209E0,-1.754404902E0,-4.361577928E-1
2.753056593E2,6.147747517E0,-1.886351824E0,-4.842939377E0
2.753327812E2,2.395813465E0,8.063421398E-2,7.269296050E-1
2.753556557E2,4.239404678E0,-1.363451242E0,2.081828833E0
2.753818364E2,4.332256317E0,-7.330382615E-2,-5.766567588E-1
2.754019927E2,2.889392614E0,-2.809980214E-1,-1.121548533E0
2.754256682E2,2.612059832E0,-1.439198494E0,-9.468411207E-1
2.754512328E2,1.577254057E0,-1.629788399E0,-1.123992085E0
2.754740057E2,5.216789246E-1,-1.721418262E0,-6.780604124E-1
