"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.288036442E2,8.125000000E0,-3.018750000E1,-1.906250000E1
2.288342776E2,6.250000000E0,-3.118750000E1,-1.800000000E1
2.288634916E2,7.812500000E0,-3.312500000E1,-1.625000000E1
2.288837484E2,8.687500000E0,-3.412500000E1,-1.550000000E1
2.289037854E2,8.500000000E0,-3.500000000E1,-1.487500000E1
2.289238494E2,8.562500000E0,-3.650000000E1,-1.331250000E1
2.289482005E2,9.312500000E0,-3.768750000E1,-1.131250000E1
2.289733880E2,1.156250000E1,-3.937500000E1,-9.062500000E0
2.289939692E2,1.337500000E1,-4.025000000E1,-7.187500000E0
2.290234083E2,1.631250000E1,-4.112500000E1,-5.875000000E0
2.290436349E2,1.800000000E1,-4.131250000E1,-5.750000000E0
2.290733906E2,1.912500000E1,-4.118750000E1,-6.000000000E0
2.290935989E2,1.812500000E1,-4.181250000E1,-6.125000000E0
2.291233630E2,1.587500000E1,-4.250000000E1,-6.312500000E0
2.291437734E2,1.487500000E1,-4.231250000E1,-7.312500000E0
2.291734099E2,1.525000000E1,-4.175000000E1,-8.750000000E0
2.291936656E2,1.687500000E1,-4.093750000E1,-1.037500000E1
2.292235104E2,1.793750000E1,-3.893750000E1,-1.443750000E1
2.292435802E2,1.787500000E1,-3.775000000E1,-1.712500000E1
2.292636073E2,1.856250000E1,-3.625000000E1,-1.968750000E1
2.292938849E2,1.906250000E1,-3.468750000E1,-2.281250000E1
2.293233963E2,2.056250000E1,-3.287500000E1,-2.468750000E1
2.293437583E2,2.237500000E1,-3.156250000E1,-2.500000000E1
2.293736432E2,2.400000000E1,-3.143750000E1,-2.462500000E1
2.294035557E2,2.500000000E1,-3.206250000E1,-2.412500000E1
2.294470838E2,2.518750000E1,-3.187500000E1,-2.275000000E1
2.294734442E2,2.506250000E1,-3.331250000E1,-2.112500000E1
2.294937328E2,2.393750000E1,-3.462500000E1,-2.006250000E1
2.295235698E2,2.187500000E1,-3.525000000E1,-2.093750000E1
2.295438567E2,2.200000000E1,-3.343750000E1,-2.250000000E1
2.295736526E2,2.331250000E1,-2.868750000E1,-2.550000000E1
2.295937062E2,2.300000000E1,-2.831250000E1,-2.650000000E1
2.296236567E2,2.131250000E1,-3.143750000E1,-2.531250000E1
2.296438557E2,2.081250000E1,-3.312500000E1,-2.312500000E1
2.296736161E2,2.162500000E1,-3.468750000E1,-1.906250000E1
2.296938927E2,2.218750000E1,-3.650000000E1,-1.725000000E1
2.297235734E2,2.118750000E1,-3.906250000E1,-1.331250000E1
2.297437838E2,2.043750000E1,-3.975000000E1,-9.500000000E0
2.297748448E2,2.037500000E1,-4.100000000E1,-5.437500000E0
2.298033744E2,2.168750000E1,-4.112500000E1,-3.250000000E0
2.298236020E2,2.175000000E1,-4.037500000E1,-2.875000000E0
2.298533734E2,2.300000000E1,-4.000000000E1,-3.875000000E0
2.298833526E2,2.362500000E1,-3.987500000E1,-4.312500000E0
2.299035416E2,2.181250000E1,-4.000000000E1,-5.125000000E0
2.299482765E2,1.775000000E1,-4.050000000E1,-7.687500000E0
2.299683349E2,1.725000000E1,-4.031250000E1,-8.625000000E0
2.299936380E2,1.825000000E1,-4.000000000E1,-9.437500000E0
2.300136911E2,1.887500000E1,-3.950000000E1,-1.131250000E1
2.300348354E2,1.937500000E1,-3.875000000E1,-1.381250000E1
2.300635375E2,2.050000000E1,-3.643750000E1,-1.700000000E1
2.300937802E2,2.212500000E1,-3.393750000E1,-2.087500000E1
2.301140791E2,2.250000000E1,-3.256250000E1,-2.181250000E1
2.301342989E2,2.300000000E1,-3.137500000E1,-2.225000000E1
2.301634297E2,2.375000000E1,-3.175000000E1,-2.306250000E1
2.301835713E2,2.387500000E1,-3.193750000E1,-2.318750000E1
2.302135755E2,2.393750000E1,-3.150000000E1,-2.287500000E1
2.302349494E2,2.362500000E1,-3.156250000E1,-2.268750000E1
2.302636609E2,2.368750000E1,-3.375000000E1,-2.118750000E1
2.302936599E2,2.237500000E1,-3.612500000E1,-1.906250000E1
2.303138114E2,2.137500000E1,-3.618750000E1,-1.887500000E1
2.303344864E2,2.218750000E1,-3.456250000E1,-2.018750000E1
2.303634567E2,2.268750000E1,-3.125000000E1,-2.450000000E1
2.303939083E2,2.087500000E1,-3.162500000E1,-2.556250000E1
2.304234276E2,1.956250000E1,-3.375000000E1,-2.331250000E1
2.304478750E2,1.943750000E1,-3.450000000E1,-2.262500000E1
2.304734297E2,2.062500000E1,-3.625000000E1,-2.031250000E1
2.304939463E2,2.106250000E1,-3.800000000E1,-1.831250000E1
2.305233682E2,2.025000000E1,-4.000000000E1,-1.418750000E1
2.305436343E2,2.006250000E1,-4.131250000E1,-1.062500000E1
2.305734817E2,1.975000000E1,-4.256250000E1,-6.312500000E0
2.305936588E2,2.050000000E1,-4.225000000E1,-4.312500000E0
2.306233734E2,2.256250000E1,-4.243750000E1,-2.625000000E0
2.306435781E2,2.293750000E1,-4.218750000E1,-2.250000000E0
2.306735536E2,2.212500000E1,-4.181250000E1,-2.125000000E0
2.306939416E2,2.025000000E1,-4.212500000E1,-2.625000000E0
2.307233510E2,1.750000000E1,-4.287500000E1,-4.687500000E0
2.307439130E2,1.637500000E1,-4.393750000E1,-5.750000000E0
2.307738567E2,1.606250000E1,-4.368750000E1,-7.625000000E0
2.308036078E2,1.750000000E1,-4.218750000E1,-1.018750000E1
2.308349099E2,1.812500000E1,-4.087500000E1,-1.425000000E1
2.308635536E2,1.893750000E1,-3.893750000E1,-1.862500000E1
2.308939505E2,1.987500000E1,-3.568750000E1,-2.325000000E1
2.309233869E2,2.100000000E1,-3.362500000E1,-2.518750000E1
2.309479317E2,2.187500000E1,-3.268750000E1,-2.600000000E1
2.309733823E2,2.250000000E1,-3.231250000E1,-2.581250000E1
2.309938172E2,2.318750000E1,-3.275000000E1,-2.500000000E1
2.310235281E2,2.450000000E1,-3.368750000E1,-2.312500000E1
2.310438005E2,2.437500000E1,-3.431250000E1,-2.237500000E1
2.310735786E2,2.400000000E1,-3.562500000E1,-2.112500000E1
2.310937422E2,2.337500000E1,-3.718750000E1,-1.906250000E1
2.311234192E2,2.218750000E1,-3.906250000E1,-1.781250000E1
2.311438385E2,2.268750000E1,-3.800000000E1,-1.956250000E1
2.311734020E2,2.231250000E1,-3.393750000E1,-2.381250000E1
2.311938958E2,2.212500000E1,-3.337500000E1,-2.543750000E1
2.312233734E2,2.318750000E1,-3.606250000E1,-2.381250000E1
2.312435635E2,2.318750000E1,-3.712500000E1,-2.275000000E1
2.312734317E2,2.406250000E1,-3.781250000E1,-2.100000000E1
2.312936984E2,2.537500000E1,-3.918750000E1,-1.793750000E1
2.313233458E2,2.637500000E1,-4.168750000E1,-1.268750000E1
2.313435645E2,2.656250000E1,-4.225000000E1,-9.750000000E0
2.313636713E2,2.668750000E1,-4.325000000E1,-6.937500000E0
2.313940291E2,2.768750000E1,-4.350000000E1,-3.750000000E0
2.314237687E2,2.925000000E1,-4.350000000E1,-2.562500000E0
2.314476151E2,3.006250000E1,-4.312500000E1,-3.562500000E0
2.314735781E2,3.062500000E1,-4.231250000E1,-4.687500000E0
2.314936442E2,3.006250000E1,-4.293750000E1,-5.000000000E0
2.315236255E2,2.781250000E1,-4.437500000E1,-6.500000000E0
2.315535062E2,2.487500000E1,-4.512500000E1,-8.250000000E0
2.315735692E2,2.450000000E1,-4.500000000E1,-1.006250000E1
2.315936427E2,2.525000000E1,-4.381250000E1,-1.162500000E1
2.316235692E2,2.643750000E1,-4.150000000E1,-1.412500000E1
2.316436239E2,2.625000000E1,-4.037500000E1,-1.706250000E1
2.316737567E2,2.637500000E1,-3.743750000E1,-2.168750000E1
2.317033859E2,2.800000000E1,-3.443750000E1,-2.525000000E1
2.317235140E2,2.875000000E1,-3.237500000E1,-2.718750000E1
2.317436218E2,2.962500000E1,-3.100000000E1,-2.818750000E1
2.317659088E2,2.987500000E1,-3.081250000E1,-2.837500000E1
2.317938151E2,3.050000000E1,-3.081250000E1,-2.856250000E1
2.318233323E2,3.056250000E1,-3.093750000E1,-2.875000000E1
2.318438114E2,3.025000000E1,-3.156250000E1,-2.806250000E1
2.318736062E2,2.918750000E1,-3.312500000E1,-2.637500000E1
2.318937682E2,2.837500000E1,-3.512500000E1,-2.562500000E1
2.319234755E2,2.693750000E1,-3.656250000E1,-2.493750000E1
2.319474286E2,2.612500000E1,-3.500000000E1,-2.518750000E1
2.319738208E2,2.600000000E1,-3.131250000E1,-2.812500000E1
2.319939869E2,2.562500000E1,-3.062500000E1,-3.000000000E1
2.320233854E2,2.343750000E1,-3.243750000E1,-2.950000000E1
2.320438963E2,2.250000000E1,-3.343750000E1,-2.762500000E1
2.320737073E2,2.368750000E1,-3.506250000E1,-2.468750000E1
2.321033880E2,2.331250000E1,-3.781250000E1,-2.212500000E1
2.321234682E2,2.262500000E1,-4.018750000E1,-1.975000000E1
2.321438000E2,2.168750000E1,-4.231250000E1,-1.643750000E1
2.321734328E2,2.193750000E1,-4.393750000E1,-1.081250000E1
2.321937750E2,2.243750000E1,-4.468750000E1,-8.000000000E0
2.322234208E2,2.331250000E1,-4.418750000E1,-4.562500000E0
2.322437958E2,2.425000000E1,-4.331250000E1,-3.625000000E0
2.322757531E2,2.550000000E1,-4.318750000E1,-3.687500000E0
2.323034041E2,2.406250000E1,-4.350000000E1,-3.812500000E0
2.323236375E2,2.137500000E1,-4.456250000E1,-4.625000000E0
2.323437119E2,1.918750000E1,-4.575000000E1,-5.687500000E0
2.323637442E2,1.787500000E1,-4.631250000E1,-6.875000000E0
2.323938625E2,1.850000000E1,-4.518750000E1,-8.500000000E0
2.324139151E2,1.931250000E1,-4.393750000E1,-1.037500000E1
2.324475750E2,1.993750000E1,-4.168750000E1,-1.462500000E1
2.324736567E2,2.081250000E1,-3.943750000E1,-1.956250000E1
2.324939682E2,2.175000000E1,-3.737500000E1,-2.275000000E1
2.325233963E2,2.375000000E1,-3.468750000E1,-2.650000000E1
2.325436213E2,2.450000000E1,-3.343750000E1,-2.737500000E1
2.325637989E2,2.512500000E1,-3.231250000E1,-2.750000000E1
2.325936724E2,2.587500000E1,-3.206250000E1,-2.793750000E1
2.326136963E2,2.612500000E1,-3.231250000E1,-2.718750000E1
2.326349547E2,2.625000000E1,-3.281250000E1,-2.668750000E1
2.326636484E2,2.675000000E1,-3.356250000E1,-2.687500000E1
2.326942885E2,2.612500000E1,-3.575000000E1,-2.512500000E1
2.327234140E2,2.468750000E1,-3.775000000E1,-2.262500000E1
2.327437963E2,2.343750000E1,-3.737500000E1,-2.243750000E1
2.327639338E2,2.381250000E1,-3.612500000E1,-2.443750000E1
2.327938062E2,2.387500000E1,-3.268750000E1,-2.968750000E1
2.328238135E2,2.218750000E1,-3.306250000E1,-3.031250000E1
2.328438484E2,2.087500000E1,-3.431250000E1,-2.956250000E1
2.328736578E2,2.056250000E1,-3.612500000E1,-2.662500000E1
2.328936703E2,2.162500000E1,-3.787500000E1,-2.306250000E1
2.329137989E2,2.175000000E1,-3.968750000E1,-2.000000000E1
2.329486135E2,2.081250000E1,-4.218750000E1,-1.512500000E1
2.329734317E2,2.037500000E1,-4.512500000E1,-9.437500000E0
2.329938005E2,2.018750000E1,-4.643750000E1,-6.812500000E0
2.330234015E2,2.006250000E1,-4.662500000E1,-3.687500000E0
2.330436333E2,2.106250000E1,-4.568750000E1,-3.437500000E0
2.330734583E2,2.281250000E1,-4.468750000E1,-4.062500000E0
2.330938817E2,2.218750000E1,-4.481250000E1,-3.437500000E0
2.331235833E2,1.900000000E1,-4.550000000E1,-4.625000000E0
2.331436547E2,1.712500000E1,-4.625000000E1,-6.250000000E0
2.331736630E2,1.581250000E1,-4.643750000E1,-8.312500000E0
2.331938734E2,1.600000000E1,-4.537500000E1,-9.687500000E0
2.332237442E2,1.662500000E1,-4.362500000E1,-1.275000000E1
2.332437843E2,1.668750000E1,-4.300000000E1,-1.581250000E1
2.332736437E2,1.743750000E1,-4.050000000E1,-1.950000000E1
2.332937823E2,1.856250000E1,-3.900000000E1,-2.212500000E1
2.333234791E2,1.987500000E1,-3.706250000E1,-2.556250000E1
2.333436989E2,2.056250000E1,-3.512500000E1,-2.750000000E1
2.333734432E2,2.081250000E1,-3.368750000E1,-2.887500000E1
2.333938515E2,2.056250000E1,-3.337500000E1,-2.818750000E1
2.334235130E2,2.187500000E1,-3.275000000E1,-2.762500000E1
2.334469156E2,2.281250000E1,-3.293750000E1,-2.700000000E1
2.334735500E2,2.281250000E1,-3.462500000E1,-2.462500000E1
2.334937895E2,2.250000000E1,-3.606250000E1,-2.306250000E1
2.335234172E2,2.131250000E1,-3.837500000E1,-2.137500000E1
2.335442927E2,2.075000000E1,-3.881250000E1,-2.112500000E1
2.335733823E2,2.143750000E1,-3.562500000E1,-2.475000000E1
2.335936182E2,2.206250000E1,-3.293750000E1,-2.750000000E1
2.336237583E2,2.018750000E1,-3.337500000E1,-2.818750000E1
2.336535672E2,1.818750000E1,-3.675000000E1,-2.568750000E1
2.336736547E2,1.925000000E1,-3.818750000E1,-2.287500000E1
2.336937395E2,2.137500000E1,-3.893750000E1,-1.950000000E1
2.337234166E2,2.143750000E1,-4.137500000E1,-1.512500000E1
2.337435744E2,1.950000000E1,-4.312500000E1,-1.156250000E1
2.337636573E2,1.943750000E1,-4.431250000E1,-8.000000000E0
2.337936270E2,1.950000000E1,-4.537500000E1,-4.125000000E0
2.338235343E2,2.050000000E1,-4.468750000E1,-2.187500000E0
2.338436718E2,2.168750000E1,-4.387500000E1,-1.875000000E0
2.338739666E2,2.325000000E1,-4.400000000E1,-1.687500000E0
2.339033317E2,2.281250000E1,-4.368750000E1,-1.812500000E0
2.339236578E2,2.075000000E1,-4.362500000E1,-2.062500000E0
2.339484854E2,1.831250000E1,-4.475000000E1,-3.187500000E0
2.339756244E2,1.543750000E1,-4.562500000E1,-5.437500000E0
2.340036323E2,1.487500000E1,-4.550000000E1,-7.562500000E0
2.340349989E2,1.606250000E1,-4.418750000E1,-1.081250000E1
2.340636698E2,1.750000000E1,-4.287500000E1,-1.612500000E1
2.340939687E2,1.837500000E1,-4.000000000E1,-2.050000000E1
2.341236401E2,1.887500000E1,-3.656250000E1,-2.431250000E1
2.341437708E2,1.925000000E1,-3.581250000E1,-2.556250000E1
2.341736593E2,1.981250000E1,-3.443750000E1,-2.550000000E1
2.342034265E2,2.137500000E1,-3.393750000E1,-2.512500000E1
2.342344244E2,2.237500000E1,-3.437500000E1,-2.437500000E1
2.342636963E2,2.268750000E1,-3.512500000E1,-2.375000000E1
2.342939948E2,2.118750000E1,-3.737500000E1,-2.256250000E1
2.343234395E2,1.968750000E1,-3.906250000E1,-2.181250000E1
2.343436963E2,1.981250000E1,-3.825000000E1,-2.168750000E1
2.343637645E2,2.056250000E1,-3.643750000E1,-2.350000000E1
2.343936578E2,2.043750000E1,-3.306250000E1,-2.718750000E1
2.344136718E2,2.000000000E1,-3.206250000E1,-2.787500000E1
2.344470890E2,1.881250000E1,-3.456250000E1,-2.587500000E1
2.344735916E2,1.787500000E1,-3.725000000E1,-2.312500000E1
2.344936088E2,1.925000000E1,-3.887500000E1,-2.062500000E1
2.345136437E2,1.937500000E1,-4.068750000E1,-1.800000000E1
2.345341297E2,1.831250000E1,-4.212500000E1,-1.512500000E1
2.345633442E2,1.687500000E1,-4.381250000E1,-8.937500000E0
2.345938411E2,1.643750000E1,-4.518750000E1,-3.687500000E0
2.346138890E2,1.600000000E1,-4.568750000E1,-1.375000000E0
2.346344817E2,1.731250000E1,-4.481250000E1,-3.750000000E-1
2.346637547E2,1.918750000E1,-4.393750000E1,0.000000000E0
2.346938088E2,1.943750000E1,-4.337500000E1,1.875000000E-1
2.347234099E2,1.750000000E1,-4.275000000E1,-1.000000000E0
2.347436182E2,1.543750000E1,-4.300000000E1,-1.812500000E0
2.347750453E2,1.262500000E1,-4.425000000E1,-4.687500000E0
2.348037802E2,1.200000000E1,-4.450000000E1,-7.250000000E0
2.348238838E2,1.287500000E1,-4.393750000E1,-9.625000000E0
2.348534036E2,1.375000000E1,-4.181250000E1,-1.400000000E1
2.348736536E2,1.425000000E1,-4.025000000E1,-1.737500000E1
2.348939359E2,1.481250000E1,-3.862500000E1,-2.056250000E1
2.349235791E2,1.618750000E1,-3.581250000E1,-2.362500000E1
2.349478104E2,1.700000000E1,-3.412500000E1,-2.487500000E1
2.349734057E2,1.793750000E1,-3.381250000E1,-2.575000000E1
2.349935937E2,1.850000000E1,-3.350000000E1,-2.625000000E1
2.350234031E2,2.000000000E1,-3.337500000E1,-2.468750000E1
2.350438583E2,2.062500000E1,-3.362500000E1,-2.387500000E1
2.350739067E2,2.056250000E1,-3.450000000E1,-2.300000000E1
2.351034156E2,1.962500000E1,-3.725000000E1,-2.018750000E1
2.351342854E2,1.818750000E1,-3.743750000E1,-1.950000000E1
2.351633718E2,1.900000000E1,-3.431250000E1,-2.187500000E1
2.351837755E2,1.968750000E1,-3.262500000E1,-2.387500000E1
2.352133911E2,1.900000000E1,-3.237500000E1,-2.493750000E1
2.352341380E2,1.737500000E1,-3.381250000E1,-2.431250000E1
2.352635781E2,1.743750000E1,-3.518750000E1,-2.181250000E1
2.352938234E2,1.968750000E1,-3.750000000E1,-1.812500000E1
2.353233895E2,1.981250000E1,-3.993750000E1,-1.437500000E1
2.353441067E2,1.900000000E1,-4.125000000E1,-1.125000000E1
2.353734984E2,1.906250000E1,-4.243750000E1,-5.687500000E0
2.353937109E2,1.993750000E1,-4.218750000E1,-2.812500000E0
2.354239062E2,2.081250000E1,-4.250000000E1,-8.750000000E-1
2.354476505E2,2.143750000E1,-4.256250000E1,-1.000000000E0
2.354735145E2,2.287500000E1,-4.268750000E1,-2.312500000E0
2.354936552E2,2.281250000E1,-4.218750000E1,-2.375000000E0
2.355233489E2,2.137500000E1,-4.212500000E1,-2.750000000E0
2.355437927E2,1.975000000E1,-4.306250000E1,-4.000000000E0
2.355737359E2,1.825000000E1,-4.337500000E1,-5.312500000E0
2.355937526E2,1.937500000E1,-4.281250000E1,-6.125000000E0
2.356233479E2,2.062500000E1,-4.175000000E1,-8.812500000E0
2.356438958E2,2.037500000E1,-4.081250000E1,-1.175000000E1
2.356734218E2,2.125000000E1,-3.850000000E1,-1.637500000E1
2.356938057E2,2.162500000E1,-3.662500000E1,-1.868750000E1
2.357234380E2,2.337500000E1,-3.406250000E1,-2.068750000E1
2.357436677E2,2.556250000E1,-3.375000000E1,-2.150000000E1
2.357733958E2,2.731250000E1,-3.325000000E1,-2.225000000E1
2.357938453E2,2.756250000E1,-3.287500000E1,-2.200000000E1
2.358234114E2,2.850000000E1,-3.350000000E1,-2.050000000E1
2.358436453E2,2.937500000E1,-3.393750000E1,-1.925000000E1
2.358734156E2,3.000000000E1,-3.450000000E1,-1.831250000E1
2.358937078E2,3.000000000E1,-3.543750000E1,-1.806250000E1
2.359236531E2,2.881250000E1,-3.600000000E1,-1.687500000E1
2.359476166E2,2.843750000E1,-3.543750000E1,-1.700000000E1
2.359736119E2,2.931250000E1,-3.231250000E1,-2.056250000E1
2.359937911E2,2.950000000E1,-3.000000000E1,-2.393750000E1
2.360234151E2,2.981250000E1,-2.968750000E1,-2.543750000E1
2.360435630E2,2.975000000E1,-3.100000000E1,-2.412500000E1
2.360637807E2,2.925000000E1,-3.206250000E1,-2.287500000E1
2.360943770E2,3.031250000E1,-3.312500000E1,-2.000000000E1
2.361238427E2,3.056250000E1,-3.456250000E1,-1.687500000E1
2.361533906E2,2.993750000E1,-3.762500000E1,-1.237500000E1
2.361737864E2,2.968750000E1,-3.918750000E1,-8.625000000E0
2.362035729E2,3.006250000E1,-3.881250000E1,-4.625000000E0
2.362347922E2,3.137500000E1,-3.856250000E1,-2.062500000E0
2.362633416E2,3.218750000E1,-3.843750000E1,-1.187500000E0
2.362834015E2,3.256250000E1,-3.843750000E1,-1.437500000E0
2.363034276E2,3.331250000E1,-3.806250000E1,-2.250000000E0
2.363235869E2,3.356250000E1,-3.793750000E1,-2.562500000E0
2.363438619E2,3.218750000E1,-3.868750000E1,-2.875000000E0
2.363740067E2,2.893750000E1,-4.075000000E1,-3.375000000E0
2.364036067E2,2.718750000E1,-4.193750000E1,-4.437500000E0
2.364468880E2,2.618750000E1,-4.187500000E1,-6.250000000E0
2.364678583E2,2.593750000E1,-4.118750000E1,-7.812500000E0
2.364937880E2,2.375000000E1,-3.906250000E1,-1.143750000E1
2.365233359E2,2.362500000E1,-3.700000000E1,-1.525000000E1
2.365438442E2,2.443750000E1,-3.525000000E1,-1.800000000E1
2.365734448E2,2.593750000E1,-3.218750000E1,-2.118750000E1
2.365936432E2,2.643750000E1,-3.118750000E1,-2.237500000E1
2.366235724E2,2.618750000E1,-3.006250000E1,-2.268750000E1
2.366435812E2,2.581250000E1,-3.025000000E1,-2.281250000E1
2.366636114E2,2.543750000E1,-3.106250000E1,-2.237500000E1
2.366940948E2,2.631250000E1,-3.118750000E1,-2.087500000E1
2.367233547E2,2.650000000E1,-3.181250000E1,-2.006250000E1
2.367437979E2,2.643750000E1,-3.268750000E1,-1.937500000E1
2.367736547E2,2.481250000E1,-3.543750000E1,-1.706250000E1
2.368033916E2,2.162500000E1,-3.787500000E1,-1.381250000E1
2.368344651E2,2.043750000E1,-3.875000000E1,-1.275000000E1
2.368634666E2,2.131250000E1,-3.793750000E1,-1.450000000E1
2.368935974E2,2.206250000E1,-3.612500000E1,-1.787500000E1
2.369136244E2,2.181250000E1,-3.650000000E1,-1.700000000E1
2.369481599E2,1.987500000E1,-3.850000000E1,-1.506250000E1
2.369739843E2,1.956250000E1,-3.931250000E1,-1.400000000E1
2.370036172E2,2.262500000E1,-4.006250000E1,-9.312500000E0
2.370347770E2,2.375000000E1,-4.062500000E1,-3.687500000E0
2.370636229E2,2.318750000E1,-4.200000000E1,7.500000000E-1
2.370936437E2,2.337500000E1,-4.137500000E1,4.625000000E0
2.371141083E2,2.437500000E1,-4.087500000E1,6.500000000E0
2.371343979E2,2.562500000E1,-4.081250000E1,7.000000000E0
2.371634630E2,2.656250000E1,-4.062500000E1,6.125000000E0
2.371837984E2,2.537500000E1,-4.106250000E1,5.687500000E0
2.372136474E2,2.081250000E1,-4.275000000E1,4.000000000E0
2.372344776E2,1.806250000E1,-4.362500000E1,3.562500000E0
2.372633994E2,1.662500000E1,-4.468750000E1,2.062500000E0
2.372838583E2,1.681250000E1,-4.493750000E1,6.250000000E-1
2.373136052E2,1.768750000E1,-4.481250000E1,-2.875000000E0
2.373348291E2,1.806250000E1,-4.437500000E1,-7.250000000E0
2.373634130E2,1.875000000E1,-4.281250000E1,-1.300000000E1
2.373836265E2,1.912500000E1,-4.150000000E1,-1.587500000E1
2.374134494E2,2.018750000E1,-3.925000000E1,-1.912500000E1
2.374470859E2,2.037500000E1,-3.750000000E1,-2.018750000E1
2.374734203E2,2.062500000E1,-3.781250000E1,-2.056250000E1
2.374936041E2,2.031250000E1,-3.837500000E1,-2.018750000E1
2.375233864E2,1.981250000E1,-3.893750000E1,-1.912500000E1
2.375435395E2,2.006250000E1,-4.012500000E1,-1.881250000E1
2.375736036E2,2.025000000E1,-4.006250000E1,-1.693750000E1
2.375936401E2,2.012500000E1,-4.018750000E1,-1.481250000E1
2.376233744E2,2.025000000E1,-4.193750000E1,-1.262500000E1
2.376439093E2,2.056250000E1,-4.112500000E1,-1.318750000E1
2.376735698E2,2.162500000E1,-3.818750000E1,-1.856250000E1
2.376936255E2,2.143750000E1,-3.643750000E1,-2.225000000E1
2.377138864E2,1.968750000E1,-3.725000000E1,-2.237500000E1
2.377343547E2,1.793750000E1,-3.931250000E1,-2.043750000E1
2.377635562E2,1.900000000E1,-4.056250000E1,-1.562500000E1
2.377936020E2,2.150000000E1,-4.175000000E1,-1.181250000E1
2.378235968E2,1.956250000E1,-4.387500000E1,-7.875000000E0
2.378436255E2,1.862500000E1,-4.475000000E1,-4.437500000E0
2.378733994E2,2.000000000E1,-4.518750000E1,-3.125000000E-1
2.378938474E2,2.018750000E1,-4.500000000E1,1.687500000E0
2.379233541E2,2.112500000E1,-4.462500000E1,3.187500000E0
2.379478593E2,2.231250000E1,-4.418750000E1,3.875000000E0
2.379733468E2,2.306250000E1,-4.362500000E1,4.000000000E0
2.379936078E2,2.256250000E1,-4.356250000E1,3.625000000E0
2.380236953E2,2.018750000E1,-4.481250000E1,2.250000000E0
2.380534276E2,1.843750000E1,-4.562500000E1,0.000000000E0
2.380735099E2,1.775000000E1,-4.550000000E1,-1.187500000E0
2.380938255E2,1.831250000E1,-4.531250000E1,-2.250000000E0
2.381235953E2,1.893750000E1,-4.462500000E1,-5.187500000E0
2.381536161E2,1.931250000E1,-4.356250000E1,-1.043750000E1
2.381835645E2,1.981250000E1,-4.168750000E1,-1.487500000E1
2.382133833E2,2.100000000E1,-3.950000000E1,-1.768750000E1
2.382348406E2,2.225000000E1,-3.856250000E1,-1.912500000E1
2.382633635E2,2.300000000E1,-3.731250000E1,-2.043750000E1
2.382936255E2,2.256250000E1,-3.750000000E1,-1.987500000E1
2.383233781E2,2.193750000E1,-3.850000000E1,-1.893750000E1
2.383438224E2,2.181250000E1,-3.881250000E1,-1.862500000E1
2.383738890E2,2.150000000E1,-4.043750000E1,-1.725000000E1
2.384033703E2,2.081250000E1,-4.187500000E1,-1.493750000E1
2.384235859E2,2.000000000E1,-4.137500000E1,-1.531250000E1
2.384467781E2,1.993750000E1,-4.062500000E1,-1.687500000E1
2.384734182E2,2.043750000E1,-3.743750000E1,-2.068750000E1
2.384936677E2,1.950000000E1,-3.693750000E1,-2.256250000E1
2.385137593E2,1.875000000E1,-3.875000000E1,-2.193750000E1
2.385343005E2,1.868750000E1,-4.031250000E1,-2.000000000E1
2.385639687E2,2.043750000E1,-4.193750000E1,-1.668750000E1
2.385940307E2,2.137500000E1,-4.312500000E1,-1.118750000E1
2.386235359E2,2.043750000E1,-4.418750000E1,-5.875000000E0
2.386436276E2,1.893750000E1,-4.481250000E1,-1.500000000E0
2.386734963E2,1.875000000E1,-4.481250000E1,3.312500000E0
2.386936010E2,2.012500000E1,-4.487500000E1,4.937500000E0
2.387137010E2,2.193750000E1,-4.418750000E1,5.125000000E0
2.387342979E2,2.312500000E1,-4.400000000E1,4.500000000E0
2.387634020E2,2.406250000E1,-4.443750000E1,3.562500000E0
2.387835401E2,2.337500000E1,-4.412500000E1,3.000000000E0
2.388038349E2,2.187500000E1,-4.443750000E1,2.250000000E0
2.388341099E2,1.893750000E1,-4.512500000E1,5.625000000E-1
2.388634958E2,1.606250000E1,-4.550000000E1,-5.000000000E-1
2.388835541E2,1.581250000E1,-4.606250000E1,-1.375000000E0
2.389136052E2,1.656250000E1,-4.637500000E1,-4.000000000E0
2.389482250E2,1.606250000E1,-4.556250000E1,-8.562500000E0
2.389736213E2,1.650000000E1,-4.350000000E1,-1.300000000E1
2.389938286E2,1.712500000E1,-4.225000000E1,-1.600000000E1
2.390233635E2,1.912500000E1,-4.018750000E1,-2.031250000E1
2.390437520E2,2.006250000E1,-3.943750000E1,-2.175000000E1
2.390735463E2,1.987500000E1,-3.937500000E1,-2.218750000E1
2.390938047E2,2.025000000E1,-3.850000000E1,-2.181250000E1
2.391233656E2,1.968750000E1,-3.818750000E1,-2.112500000E1
2.391437916E2,1.912500000E1,-3.900000000E1,-2.112500000E1
2.391734109E2,1.825000000E1,-4.025000000E1,-1.975000000E1
2.391937750E2,1.731250000E1,-4.125000000E1,-1.806250000E1
2.392233531E2,1.662500000E1,-4.200000000E1,-1.718750000E1
2.392438698E2,1.631250000E1,-4.150000000E1,-1.831250000E1
2.392733859E2,1.718750000E1,-3.812500000E1,-2.256250000E1
2.392936416E2,1.712500000E1,-3.681250000E1,-2.468750000E1
