"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.696931021E2,8.105699539E0,2.399999946E-1,-6.589599609E0
1.697131161E2,1.807299972E0,-3.840000033E-1,-1.553129959E1
1.697432890E2,1.069399953E0,1.968889999E1,-2.003200054E0
1.697729265E2,-1.923599958E0,1.385820007E1,4.363199711E0
1.697933646E2,2.561399937E0,1.238600016E0,3.474099874E0
1.698228562E2,-1.199999973E-1,4.003200054E0,-3.690999985E0
1.698432817E2,-9.196100235E0,1.747599959E0,2.350100040E0
1.698729625E2,-6.445799828E0,-3.072799921E0,6.240099907E0
1.698931406E2,3.027199984E0,-5.785500050E0,4.247499943E0
1.699233109E2,5.991199970E0,-5.646100044E0,9.980999827E-1
1.699585776E2,7.419999838E-1,-5.907799721E0,6.856599808E0
1.699830489E2,-2.709599972E0,-4.979499817E0,9.023999572E-1
1.700032458E2,-7.658399582E0,-5.130199909E0,-8.259999752E-1
1.700329297E2,-4.632699966E0,-4.627500057E0,-5.536699772E0
1.700532468E2,8.977399826E0,2.490489960E1,-6.905699730E0
1.700828927E2,-8.108900070E0,4.266399860E0,-5.855899811E0
1.701029437E2,-3.615399837E0,1.065110016E1,9.706899643E0
1.701230995E2,-4.893899918E0,1.762660027E1,-1.146700025E0
1.701434000E2,-1.541999936E0,1.515759945E1,-5.530799866E0
1.701732224E2,8.621199608E0,1.056439972E1,-3.232699871E0
1.701933354E2,7.072499752E0,4.610300064E0,-3.231299877E0
1.702229078E2,7.110999823E-1,-1.276499987E0,-3.534499884E0
1.702431323E2,-2.979199886E0,-6.624799728E0,-3.734699965E0
1.702631416E2,-5.499300003E0,-1.141569996E1,-2.027400017E0
1.702931380E2,-5.686999559E-1,-1.957559967E1,-3.840299845E0
1.703231812E2,3.866400003E0,-1.636559868E1,-7.710199833E0
1.703531114E2,2.791499853E0,-3.264799833E0,-6.136999607E0
1.703829073E2,-2.902699947E0,7.744999886E0,4.606999755E-1
1.704030635E2,-6.854799747E0,1.059599996E0,3.187500000E0
1.704232562E2,-8.782099724E0,3.526899815E0,-6.513399601E0
1.704568062E2,-6.614099979E0,-2.123499870E0,1.302500010E0
1.704830427E2,1.674860001E1,-5.260399818E0,-5.973000050E0
1.705134911E2,7.072899818E0,-8.846799850E0,-1.315689945E1
1.705431661E2,-8.912699699E0,3.938209915E1,-1.111870003E1
1.705729140E2,-1.718400002E0,-2.656100035E0,1.032599926E0
1.705935791E2,2.786999941E-1,-9.526999593E-1,-4.901899815E0
1.706228802E2,-1.812099934E0,1.244250011E1,-1.212999970E-1
1.706433156E2,-7.887199879E0,2.666999817E0,9.172800064E0
1.706730031E2,1.035699964E0,-2.960000038E0,2.101099968E0
1.706932385E2,5.106599808E0,-5.965699673E0,3.030799866E0
1.707228666E2,4.830599785E0,-6.947700024E0,5.325999737E0
1.707434052E2,2.702899933E0,-6.652799606E0,6.498299599E0
1.707728672E2,-3.291199923E0,-6.080399990E0,2.017699957E0
1.707931281E2,-7.103399754E0,-5.576099873E0,-2.786999941E-1
1.708229859E2,-7.009299755E0,-5.252699852E0,-5.929899693E0
1.708431156E2,1.968999982E0,1.379579926E1,-4.817399979E0
1.708731875E2,-4.389199734E0,6.809199810E0,-8.823200226E0
1.709031000E2,-1.099599957E0,1.167980003E1,4.644000053E0
1.709331239E2,-1.538599968E0,1.683169937E1,-4.854499817E0
1.709553745E2,5.243299961E0,1.431149960E1,-4.038399696E0
1.709831979E2,5.603499889E0,5.595900059E0,-1.603199959E0
1.710129739E2,8.071999550E-1,-7.342999578E-1,-3.860299826E0
1.710432135E2,-1.051399946E0,-7.320999622E0,-4.180699825E0
1.710729005E2,-4.183199883E0,-1.144649982E1,-3.080499887E0
1.710935250E2,-4.196499825E0,-1.455609989E1,-4.578299999E0
1.711228817E2,-8.567000031E-1,-1.745279884E1,-4.772999763E0
1.711434146E2,1.558599949E0,-1.213319969E1,-4.210199833E0
1.711730989E2,-1.566900015E0,5.835599899E0,-1.147899985E0
1.711931031E2,-6.714799881E0,1.479689980E1,7.636199951E0
1.712232911E2,5.843999982E-1,7.157899857E0,-1.946940041E1
1.712528963E2,-9.630700111E0,-1.085890007E1,1.736899972E0
1.712729625E2,5.430999994E-1,-5.625000000E0,-7.563099861E0
1.712939245E2,-1.055099964E0,-3.980299950E0,-1.244629955E1
1.713232901E2,-7.080000043E-1,4.572179794E1,-1.227509975E1
1.713532692E2,5.503599644E0,-4.928999841E-1,2.858999968E-1
1.713832364E2,3.655599833E0,3.156599998E0,-1.463400006E0
1.714037750E2,4.943999946E-1,6.883800030E0,-1.099399924E0
1.714330474E2,-5.492599964E0,-7.856000066E-1,5.685400009E0
1.714579953E2,-2.725199938E0,-5.573400021E0,5.226299763E0
1.714829937E2,2.534899950E0,-8.394399643E0,4.557899952E0
1.715031239E2,6.370699883E0,-6.897299767E0,-6.609999537E-1
1.715329453E2,6.223099709E0,-4.777999878E0,2.877199888E0
1.715628916E2,-4.413199902E0,-5.532799721E0,3.122999907E0
1.715830692E2,-1.284929943E1,-6.524999619E0,-7.670999765E-1
1.716134864E2,-7.154699802E0,-7.027099609E0,-6.612899780E0
1.716430791E2,1.234999943E1,3.836019897E1,-1.077229977E1
1.716630906E2,-4.077999890E-1,7.956399918E0,-8.112199783E0
1.716831198E2,-2.304299831E0,1.120800018E1,1.057959938E1
1.717129078E2,-5.224799633E0,1.595519924E1,-2.731799841E0
1.717332968E2,2.201400042E0,1.007460022E1,-3.152400017E0
1.717629312E2,9.596799850E0,6.204299927E0,-3.411099911E0
1.717831338E2,5.464999676E0,9.325000048E-1,-4.566699982E0
1.718037588E2,-3.590000048E-2,-3.889699936E0,-5.759500027E0
1.718329599E2,-6.661999822E-1,-1.005700016E1,-5.296400070E0
1.718631062E2,-4.720299721E0,-1.477349949E1,-3.461699963E0
1.718931765E2,-2.510000020E-2,-1.913669968E1,-5.815999985E0
1.719228916E2,2.511199951E0,-1.054049969E1,-7.517999649E0
1.719582890E2,-4.302700043E0,1.060719967E1,3.132799864E0
1.719829948E2,-1.018109989E1,9.312699318E0,1.104189968E1
1.720133057E2,7.011299610E0,2.914789963E1,-3.877129745E1
1.720334687E2,4.671899796E0,-1.153069973E1,-7.199899673E0
1.720631531E2,9.072899818E0,-1.610899925E1,-9.751299858E0
1.720833172E2,8.632999659E-1,-1.541039944E1,-1.595869923E1
1.721132208E2,-6.197499752E0,6.676639557E1,-1.517539978E1
1.721332370E2,1.263409996E1,1.703499985E1,2.287299871E0
1.721534031E2,4.543900013E0,-6.025599957E0,4.168099880E0
1.721830198E2,-1.298599958E0,4.358799934E0,2.053999901E-1
1.722129536E2,-7.262899876E0,3.548599958E0,1.351899981E0
1.722430911E2,-6.035000086E-1,-1.531700015E0,1.394899964E0
1.722631760E2,2.840299845E0,-2.973500013E0,3.725600004E0
1.722933380E2,5.298799992E0,-8.728300095E0,2.901599884E0
1.723228739E2,2.141399860E0,-7.306699753E0,1.586099982E0
1.723432312E2,9.400999546E-1,-4.515399933E0,4.851099968E0
1.723731067E2,-4.458499908E0,-3.620100021E0,-2.973999977E-1
1.723931354E2,-7.900799751E0,-3.187399864E0,-6.000099659E0
1.724229515E2,-2.317499876E0,8.621099472E0,-2.289099932E0
1.724562401E2,-1.754899979E0,1.144180012E1,-4.945999980E-1
1.724829104E2,-1.037599921E0,1.817989922E1,1.040899992E0
1.725035745E2,-4.677999914E-1,1.284039974E1,-1.794600010E0
1.725331187E2,6.037099838E0,8.453100204E0,-2.247299910E0
1.725629047E2,3.760999918E0,4.888999939E0,-3.246599913E0
1.725829088E2,3.331999779E-1,-1.694999933E-1,-4.452899933E0
1.726129338E2,-2.246999979E0,-7.027199745E0,-2.806299925E0
1.726332250E2,-3.296000004E0,-1.044419956E1,-2.974900007E0
1.726629088E2,-7.264499664E0,-1.617370033E1,-3.685199976E0
1.726831390E2,-7.109999657E-2,-2.189489937E1,-5.908699989E0
1.727133453E2,1.710099936E0,-1.175379944E1,-1.155739975E1
1.727431088E2,-1.094499946E0,8.886599541E0,-1.726499915E0
1.727766437E2,-8.044799805E0,2.067959976E1,2.122999954E1
1.728030120E2,1.127200007E0,1.894899964E0,-1.443439960E1
1.728328989E2,1.383199930E0,-1.862119865E1,-2.836799860E0
1.728530963E2,5.888499737E0,-9.683199883E0,-1.480879974E1
1.728731974E2,3.496199846E0,-1.107159996E1,-1.019679928E1
1.728933672E2,-2.902400017E0,4.302779770E1,-7.168699741E0
1.729232734E2,4.882599831E0,3.843299866E0,7.329799652E0
1.729535411E2,3.962299824E0,-1.440299988E0,8.169999719E-2
1.729828583E2,-4.977999926E-1,7.569299698E0,-3.885000050E-1
1.730031620E2,-7.178400040E0,2.454900026E0,6.820799828E0
1.730329062E2,-2.416800022E0,-2.129699945E0,4.013899803E0
1.730529182E2,3.075099945E0,-7.378399849E0,1.156199932E0
1.730832109E2,5.877099991E0,-1.109210014E1,-8.016999960E-1
1.731129182E2,2.428099871E0,-4.780999660E0,2.935199976E0
1.731329963E2,-1.509400010E0,-3.804899931E0,4.537499905E0
1.731628802E2,-7.902899742E0,-4.229199886E0,-4.529599667E0
1.731830916E2,-5.313199997E0,-1.533999890E-1,-5.214699745E0
1.732132255E2,-1.260599971E0,1.718630028E1,-2.251699924E0
1.732435755E2,-5.803999901E-1,1.192759991E1,4.490799904E0
1.732731651E2,-5.109999776E-1,1.326529980E1,-9.635999799E-1
1.732932172E2,3.115000010E0,8.448100090E0,-2.409600019E0
1.733228807E2,5.733699799E0,6.287899971E0,-3.945199966E0
1.733431760E2,1.863899946E0,2.898399830E0,-4.245399952E0
1.733728989E2,-1.636399984E0,-2.314399958E0,-3.527299881E0
1.733931562E2,-3.067899942E0,-6.828899860E0,-2.550899982E0
1.734132401E2,-3.519199848E0,-9.323100090E0,-1.991299987E0
1.734591218E2,-2.274999857E0,-1.787809944E1,-4.516799927E0
1.734829484E2,1.905399919E0,-1.363000011E1,-7.862299919E0
1.735128838E2,1.927599907E0,2.736199856E0,-5.705599785E0
1.735330073E2,-4.953700066E0,2.119989967E1,5.955699921E0
1.735531750E2,-1.310099983E1,2.929549980E1,1.966699982E1
1.735828573E2,-9.929999709E-2,-1.420160007E1,-1.218209934E1
1.736028791E2,-7.951499939E0,-2.746080017E1,-6.133100033E0
1.736231005E2,7.030599594E0,-1.222900009E1,-1.022089958E1
1.736432307E2,3.851499796E0,-2.448400021E0,-1.393729973E1
1.736728968E2,-1.120189953E1,4.908149719E1,-1.188939953E1
1.736931687E2,1.061000004E-1,1.058200002E0,7.674599648E0
1.737230776E2,1.574899912E0,-1.329499960E0,2.695699930E0
1.737434385E2,5.640799999E0,6.799299717E0,-1.423699975E0
1.737734718E2,-1.738799930E0,5.585700035E0,2.669100046E0
1.738030703E2,-4.227200031E0,-7.190999985E-1,5.145499706E0
1.738329151E2,1.966999918E-1,-5.297299862E0,5.527699947E0
1.738530635E2,1.383599997E0,-7.448099613E0,1.748999953E0
1.738828541E2,2.637899876E0,-6.296299934E0,2.995800018E0
1.739028937E2,2.053200006E0,-3.206699848E0,5.798099995E0
1.739329276E2,-6.163099766E0,-5.287499905E0,-1.283399940E0
1.739599083E2,-8.897899628E0,-7.028899670E0,-4.930399895E0
1.739831713E2,-1.774999946E-1,5.972999930E-1,-4.101299763E0
1.740132083E2,7.663999796E-1,1.705669975E1,-1.098399925E1
1.740332151E2,-5.386699677E0,1.512499928E0,4.482199669E0
1.740628328E2,-4.583999813E-1,1.489929962E1,-5.669999719E-1
1.740831317E2,1.338699937E0,1.567159939E1,-4.470299721E0
1.741131672E2,6.720099926E0,1.136600018E1,-3.039999962E0
1.741431396E2,5.539999604E-1,3.620199919E0,-8.526999950E-1
1.741728942E2,-1.206699967E0,-3.335899830E0,-4.203599930E0
1.741931422E2,-1.493099928E0,-7.514799595E0,-3.803699970E0
1.742228781E2,-3.996599913E0,-1.312650013E1,-3.251099825E0
1.742430916E2,-2.176599979E0,-1.773469925E1,-5.200699806E0
1.742730812E2,3.306999922E0,-1.660190010E1,-7.578499794E0
1.742934083E2,3.898099899E0,-9.602600098E0,-7.383899689E0
1.743229172E2,-1.815199971E0,1.448250008E1,2.983999848E-1
1.743430953E2,-6.844899654E0,1.189499950E1,1.202279949E1
1.743729338E2,-6.613999605E-1,1.167949963E1,-2.880499840E1
1.743934828E2,2.101300001E0,-4.727200031E0,-5.501299858E0
1.744229338E2,5.100100040E0,-4.337500095E0,-3.536000013E0
1.744618901E2,-8.738999963E-1,-3.653299809E0,-6.383699894E0
1.744830593E2,-3.878299952E0,2.798959923E1,-7.459300041E0
1.745131203E2,9.134200096E0,4.859899998E0,3.484999895E0
1.745432755E2,5.775199890E0,1.296399951E0,1.390699983E0
1.745730838E2,-6.962499619E0,5.080499649E0,3.953799963E0
1.745931640E2,-7.086999893E0,1.102200031E0,6.399699688E0
1.746229333E2,2.397699833E0,-3.383299828E0,4.645299911E0
1.746430942E2,4.660099983E0,-7.229499817E0,2.154999971E0
1.746729531E2,6.132099628E0,-8.750899315E0,1.331699967E0
1.746931718E2,3.687099934E0,-4.875699997E0,4.757499695E0
1.747229312E2,-3.219899893E0,-4.812099934E0,7.422999740E-1
1.747431229E2,-7.732499599E0,-5.605199814E0,-3.089299917E0
1.747732281E2,-2.523900032E0,7.643099785E0,-1.916599989E0
1.747932297E2,-8.244999647E-1,2.032059860E1,-1.037799931E1
1.748228661E2,3.073999882E-1,5.703899860E0,6.928400040E0
1.748430828E2,-1.833499908E0,1.597269917E1,3.176699877E0
1.748729500E2,-2.039999887E-2,1.297159958E1,-2.434299946E0
1.748933484E2,5.296199799E0,1.092369938E1,-2.307399988E0
1.749229666E2,3.947799921E0,5.767199993E0,-2.897899866E0
1.749563989E2,1.538499951E0,-3.420399904E0,-4.030499935E0
1.749830812E2,-2.215999961E-1,-8.507100105E0,-3.156800032E0
1.750133745E2,-4.567100048E0,-1.379319954E1,-5.163999796E-1
1.750431312E2,3.632999957E-1,-1.805109978E1,-5.681600094E0
1.750729375E2,1.169600010E0,-1.023810005E1,-8.065599442E0
1.750931828E2,-2.574800014E0,-3.253599882E0,-7.087999821E0
1.751228906E2,-6.231499672E0,1.381999969E1,7.196399689E0
1.751430776E2,-4.605000019E0,1.902999997E0,7.657199860E0
1.751630937E2,-3.500900030E0,2.174160004E1,-2.393680000E1
1.751932015E2,2.706699848E0,-9.076099396E0,-2.827699900E0
1.752228510E2,4.957999706E0,-6.373099804E0,-1.109420013E1
1.752432083E2,2.882200003E0,-4.039899826E0,-9.368800163E0
1.752728932E2,-6.758299828E0,3.669689941E1,-9.785299301E0
1.752931291E2,3.578999996E0,1.168349934E1,5.149799824E0
1.753230870E2,5.065000057E0,-2.706899881E0,1.801599979E0
1.753434552E2,3.324999809E0,5.141900063E0,-1.793799996E0
1.753731317E2,-9.579899788E0,3.690399885E0,5.243499756E0
1.753932041E2,-6.421000004E0,-1.169999968E-2,5.998699665E0
1.754228396E2,1.330699921E0,-3.063999891E0,4.079299927E0
1.754557343E2,3.657399893E0,-6.902499676E0,1.425099969E0
1.754828703E2,5.386099815E0,-6.071300030E0,5.111700058E0
1.755129396E2,-8.126999736E-1,-6.332499981E0,1.858599901E0
1.755330906E2,-8.176400185E0,-6.347599983E0,-5.018000007E-1
1.755628442E2,-4.537300110E0,-8.708999753E-1,-4.492700100E0
1.755829036E2,4.841700077E0,2.182779884E1,-3.823599815E0
1.756033338E2,-5.168600082E0,1.247519970E1,-1.073810005E1
1.756329703E2,-1.284299970E0,1.298419952E1,5.807099819E0
1.756532349E2,-3.329599857E0,1.527829933E1,-1.902399898E0
1.756831510E2,3.913199902E0,1.141440010E1,-3.829099894E0
1.757133120E2,4.935400009E0,8.903800011E0,-1.925300002E0
1.757430823E2,-6.416000128E-1,2.039999962E-1,-3.353899956E0
1.757731239E2,-2.103699923E0,-6.196899891E0,-3.413800001E0
1.757932526E2,-2.500099897E0,-8.591799736E0,-2.662799835E0
1.758229489E2,-6.002399921E0,-1.376439953E1,-2.127500057E0
1.758430937E2,-2.988799810E0,-1.879870033E1,-5.336800098E0
1.758631510E2,2.317299843E0,-1.745319939E1,-6.624899864E0
1.758931271E2,2.766799927E0,-5.628999710E0,-6.341099739E0
1.759132646E2,-1.356199980E0,9.648099899E0,-2.046499968E0
1.759586026E2,1.676599979E0,2.346409988E1,-3.095649910E1
1.759828890E2,-2.305500031E0,-1.851389885E1,-4.524300098E0
1.760030922E2,-2.772599936E0,-1.850259972E1,-2.267699957E0
1.760331833E2,4.614799976E0,-7.724699974E0,-1.619890022E1
1.760631000E2,-5.315499783E0,5.540029907E1,-2.179749870E1
1.760931468E2,3.488000035E-1,-4.019899845E0,8.736899376E0
1.761131588E2,1.643799901E0,-3.326699972E0,1.677999973E0
1.761435771E2,3.907899857E0,7.462800026E0,-4.066899776E0
1.761729401E2,-6.872200012E0,5.860999823E-1,7.502499580E0
1.761932557E2,-3.479799986E0,-2.280099869E0,7.478600025E0
1.762228911E2,3.062199831E0,-6.011799812E0,3.660599947E0
1.762431291E2,5.671999931E0,-6.722599983E0,4.556999803E-1
1.762732052E2,4.093199730E0,-5.532099724E0,4.501599789E0
1.763029172E2,-3.296099901E0,-4.419699669E0,3.268899918E0
1.763230468E2,-8.930600166E0,-5.744899750E0,-2.060600042E0
1.763431036E2,-6.839900017E0,-2.627899885E0,-5.871799946E0
1.763730453E2,4.573400021E0,2.465829849E1,-6.238800049E0
1.763932401E2,-4.298599720E0,3.666399956E0,-7.522999644E-1
1.764232797E2,-7.490000129E-2,1.493359947E1,3.363399982E0
1.764553385E2,-5.716999769E-1,1.392589951E1,-3.918499947E0
1.764831521E2,5.441999912E0,1.081159973E1,-2.702299833E0
1.765129182E2,1.884999990E0,4.369999886E0,-4.285200119E0
1.765331146E2,-9.044999480E-1,-1.677199960E0,-3.516199827E0
1.765630880E2,-2.840800047E0,-7.876599789E0,-2.304199934E0
1.765931448E2,-7.213199615E0,-1.196539974E1,-1.711199999E0
1.766229630E2,-1.845999956E-1,-1.663080025E1,-7.506499767E0
1.766431245E2,3.120100021E0,-1.586079979E1,-7.744299889E0
1.766730166E2,-4.529999942E-2,-6.682899952E0,-6.887199879E0
1.766931890E2,-5.139599800E0,5.466799736E0,-3.094300032E0
1.767132286E2,-8.761599541E0,1.389619923E1,7.421000004E0
1.767332625E2,-6.436299801E0,1.967179871E1,-3.619999886E-1
1.767629276E2,2.215100050E0,-9.479199409E0,-1.039550018E1
1.767931468E2,1.358999908E-1,-1.072620010E1,-2.435699940E0
1.768131937E2,3.532500029E0,-3.086599827E0,-1.372209930E1
1.768435536E2,1.649999991E-2,3.174079895E1,-2.781999826E0
1.768731250E2,-5.803999901E-1,3.316099882E0,9.799399376E0
1.769031640E2,6.133800030E0,-2.763000011E0,1.430999994E0
1.769329380E2,1.024999976E0,7.194099903E0,-2.038399935E0
1.769596484E2,-7.699299812E0,2.347999960E-1,4.490299702E0
1.769874245E2,-1.655599952E0,-9.948999882E-1,6.114599705E0
1.770176036E2,3.158099890E0,-5.016799927E0,7.518000007E-1
1.770378614E2,2.671200037E0,-6.690399647E0,3.034499884E0
1.770683458E2,-1.178699970E0,-6.519000053E0,3.396099806E0
1.770974515E2,-5.484099865E0,-6.462499619E0,2.889999866E0
1.771176406E2,-6.416899681E0,-7.407299995E0,-3.263000011E0
1.771480687E2,2.326900005E0,-2.610499859E0,-2.915999889E0
1.771774307E2,3.959299803E0,2.851609993E1,-8.720799446E0
1.772074286E2,-6.741999984E-1,5.460899830E0,4.150700092E0
1.772374073E2,-1.341099977E0,1.519919968E1,5.888999701E-1
1.772574187E2,1.128000021E0,1.443549919E1,-2.355499983E0
1.772774849E2,3.890599966E0,1.073689938E1,-1.783999950E-1
1.773080099E2,6.502000093E-1,4.011399746E0,-1.959499955E0
1.773373958E2,-1.077399969E0,-2.369199991E0,-4.225199699E0
1.773574343E2,-1.035799980E0,-5.627699852E0,-4.465499878E0
1.773774536E2,-1.827099919E0,-8.647699356E0,-3.232699871E0
1.774074489E2,-4.579999924E0,-1.334420013E1,-4.301499844E0
1.774280260E2,4.014999866E-1,-1.588089943E1,-6.348499775E0
1.774488791E2,3.634999990E0,-1.533059978E1,-6.910199642E0
1.774774713E2,-1.241999984E0,-4.937099934E0,-4.446899891E0
1.775074047E2,-5.179399967E0,1.019239998E1,5.015799999E0
1.775373942E2,-5.680500031E0,2.320800018E1,-3.598399878E0
1.775574125E2,-1.883299947E0,1.990999877E-1,-1.365279961E1
1.775873963E2,-2.987599850E0,-1.191039944E1,-1.259699941E0
1.776075354E2,2.977399826E0,-4.846600056E0,-1.421700001E1
1.776374442E2,-2.126600027E0,1.477460003E1,-4.778100014E0
1.776683062E2,4.832999706E0,1.633429909E1,6.052000046E0
1.776974224E2,4.955100060E0,-3.348399878E0,9.323999882E-1
1.777176260E2,7.019399643E0,3.141199827E0,-3.322199821E0
1.777476588E2,-5.674299717E0,5.143499851E0,4.500799656E0
1.777701979E2,-6.018199921E0,1.004099965E0,7.246099949E0
1.777974109E2,5.665999651E-1,-4.618700027E0,3.948799849E0
1.778177234E2,1.744300008E0,-5.560599804E0,3.320699930E0
1.778473812E2,6.355999947E0,-6.319299698E0,3.844099998E0
1.778675541E2,5.233999729E0,-6.804199696E0,4.723400116E0
1.778974463E2,-5.098099709E0,-5.299399853E0,2.319999933E-1
1.779176276E2,-1.000819969E1,-5.239799976E0,-4.097599983E0
1.779567578E2,1.674600005E0,2.114900017E1,-3.855700016E0
1.779828776E2,-4.880000114E0,2.315700054E0,2.759999968E-2
1.780029291E2,1.177099943E0,1.166849995E1,6.883199692E0
1.780232156E2,-1.786299944E0,2.113689995E1,-1.153599977E0
1.780433807E2,-1.668299913E0,1.660050011E1,-4.714900017E0
1.780728599E2,5.975299835E0,1.000710011E1,-1.903999925E0
1.780930521E2,2.716899872E0,5.718800068E0,-2.213899851E0
1.781229271E2,-8.866999745E-1,-2.026399851E0,-3.939299822E0
1.781431281E2,-1.515200019E0,-5.866199970E0,-3.175299883E0
1.781729093E2,-3.002799988E0,-1.033020020E1,-2.823999882E0
1.781931302E2,-5.860199928E0,-1.394799995E1,-3.992299795E0
1.782230239E2,-1.706599951E0,-2.218470001E1,-6.706099987E0
1.782431531E2,3.568300009E0,-1.666160011E1,-8.686299324E0
1.782733026E2,3.135900021E0,-1.781899929E0,-5.272999763E0
1.783029474E2,-8.670199394E0,1.850949860E1,5.747900009E0
1.783328703E2,-4.405999660E0,9.232899666E0,-1.643009949E1
1.783528771E2,-1.198369980E1,1.650499940E0,-1.078999996E1
1.783830083E2,4.852299690E0,-6.229499817E0,-2.096400023E0
1.784130672E2,1.530699968E0,-5.022599697E0,-1.208570004E1
1.784530703E2,-1.811299920E0,2.568849945E1,-7.602399826E0
1.784829916E2,7.181699753E0,1.677699924E0,2.203099966E0
1.785131599E2,8.234999657E0,8.946999907E-1,-6.689999700E-1
1.785431229E2,-5.552799702E0,4.707299709E0,3.083599806E0
1.785728531E2,-6.972399712E0,1.700999886E-1,7.091599941E0
1.785933031E2,-1.127200007E0,-1.454100013E0,5.416299820E0
1.786229239E2,3.327099800E0,-5.780299664E0,2.280200005E0
1.786432823E2,5.980899811E0,-6.551899910E0,5.370199680E0
1.786728557E2,3.617199898E0,-4.722799778E0,5.567199707E0
1.786930760E2,-1.483699918E0,-5.587599754E0,1.324899912E0
1.787229271E2,-7.857100010E0,-6.641599655E0,-5.725399971E0
1.787433286E2,-1.336699963E0,-7.925999761E-1,-4.895400047E0
1.787728312E2,5.108299732E0,2.707869911E1,-1.122279930E1
1.787934651E2,-6.718499660E0,1.254299998E0,3.299199820E0
1.788231140E2,-7.140000165E-2,1.405039978E1,1.233999968E0
1.788530901E2,1.514899969E0,1.679959869E1,-4.960000038E0
1.788830849E2,4.702899933E0,1.090049934E1,-2.388399839E0
1.789128734E2,6.275999546E-1,2.638200045E0,-2.739500046E0
1.789328843E2,-1.095299959E0,-2.437700033E0,-3.348199844E0
1.789563828E2,-1.722099900E0,-7.037899971E0,-2.500200033E0
1.789830005E2,-5.765100002E0,-1.113210011E1,-1.107800007E0
1.790129307E2,-5.184999943E0,-1.931879997E1,-4.524699688E0
1.790331724E2,1.055699944E0,-2.099219894E1,-7.661699772E0
1.790633625E2,2.142999887E0,-1.179469967E1,-7.941399574E0
1.790931062E2,-2.086099863E0,7.811699867E0,-3.718899965E0
1.791229114E2,-6.806999683E0,1.042239952E1,8.368000031E0
1.791431047E2,-3.059199810E0,2.998259926E1,-6.219999790E0
1.791729416E2,4.309700012E0,-1.218359947E1,-1.029949951E1
1.791930859E2,-2.344699860E0,-1.421210003E1,-5.657099724E0
1.792229151E2,-3.337999880E-1,-7.157499790E0,-1.301519966E1
1.792431739E2,6.222000122E-1,1.930599928E0,-2.840600014E0
1.792728828E2,9.075799942E0,2.358869934E1,1.756699920E0
1.792932073E2,8.619799614E0,-4.493499756E0,3.002099991E0
1.793233833E2,3.960999966E0,1.600099921E0,-2.746999860E-1
1.793530984E2,-5.100800037E0,3.127399921E0,4.525000095E0
1.793834271E2,-2.130300045E0,1.013100028E0,4.159899712E0
1.794129567E2,1.678799987E0,-5.484699726E0,3.846299887E0
1.794539729E2,1.415199995E0,-5.048599720E0,5.134299755E0
1.794829015E2,3.770299911E0,-6.207599640E0,4.153399944E0
1.795128666E2,-1.737899899E0,-5.460899830E0,6.629999727E-2
1.795431672E2,-9.336799622E0,-5.781899929E0,-4.541100025E0
1.795729979E2,2.315700054E0,1.227789974E1,-1.909099936E0
1.795932963E2,3.194499969E0,2.670469856E1,-1.079529953E1
1.796231083E2,-3.250499964E0,5.263899803E0,9.355099678E0
1.796431359E2,-2.008199930E0,1.505299950E1,6.979999542E-1
1.796729088E2,1.640199900E0,1.301970005E1,-4.812200069E0
1.796930995E2,6.522099972E0,1.099619961E1,-4.164799690E0
1.797231010E2,1.844499946E0,3.899799824E0,-2.939599991E0
1.797431755E2,-8.829999715E-2,-1.703999937E-1,-3.665399790E0
1.797729224E2,-2.177599907E0,-6.290699959E0,-2.669199944E0
1.797930651E2,-4.330800056E0,-1.006669998E1,-1.017199993E0
1.798228911E2,-5.460799694E0,-1.783839989E1,-4.878999710E0
1.798431229E2,-7.738999724E-1,-2.188129997E1,-7.437299728E0
1.798631468E2,4.153500080E0,-1.621559906E1,-7.369899750E0
1.798933437E2,3.312299967E0,-3.283999860E-1,-3.606999874E0
1.799230271E2,-2.969699860E0,1.646599960E1,4.764899731E0
1.799533448E2,-5.288999677E-1,2.163319969E1,-1.199879932E1
1.799831609E2,-3.094300032E0,-1.330099964E1,-9.571899414E0
1.800129927E2,-4.280399799E0,-1.314669991E1,-1.944599986E0
1.800431541E2,1.929499984E0,-1.811999977E-1,-9.049599648E0
1.800730630E2,-7.282999754E-1,4.210160065E1,-1.148509979E1
1.800932104E2,5.044600010E0,1.472800016E0,6.271299839E0
1.801228635E2,4.093100071E0,-2.840999961E-1,1.833599925E0
1.801432703E2,3.727199793E0,5.851599693E0,6.532999873E-1
1.801728656E2,-2.920399904E0,2.607800007E0,2.932999849E0
1.801935234E2,-3.137899876E0,1.390799999E0,5.103399754E0
1.802228948E2,9.070000052E-2,-4.943500042E0,5.180799961E0
1.802431458E2,1.263199925E0,-7.941199780E0,3.517599821E0
1.802733547E2,5.730999947E0,-7.256599903E0,2.485999823E0
1.803028968E2,4.401799679E0,-5.411599636E0,4.102200031E0
1.803330791E2,-5.082900047E0,-6.928599834E0,-2.016700029E0
1.803629276E2,-6.470599651E0,-6.591099739E0,-4.895599842E0
1.803829500E2,-4.279999807E-2,3.179100037E0,-1.751500010E0
1.804031396E2,9.448800087E0,3.403210068E1,-8.427999496E0
