"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.402049844E2,1.340238333E0,-2.736676335E-1,-4.031710625E-1
3.402299813E2,9.443976283E-1,-1.649336070E-1,-3.652974069E-1
3.402500047E2,5.265658498E-1,-2.577851415E-1,-1.820378453E-1
3.402750000E2,2.357939780E-1,-4.495968223E-1,-1.099557430E-2
3.402999984E2,1.514945775E-1,-5.595525503E-1,3.787364438E-2
3.403249938E2,3.176499158E-2,4.520402849E-2,1.246165112E-1
3.403499938E2,-1.930334121E-1,3.921754956E-1,2.199114859E-1
3.403749859E2,-4.043927789E-1,6.389650106E-1,2.687807083E-1
3.403999828E2,-6.169738770E-1,6.780604124E-1,2.602286041E-1
3.404200047E2,-7.110471129E-1,6.438519359E-1,3.066543341E-1
3.404450016E2,-7.684684396E-1,7.342600226E-1,3.005456924E-1
3.404699984E2,-9.370672703E-1,6.524040699E-1,2.138028294E-1
3.404900344E2,-1.219287038E0,6.927211881E-1,2.138028294E-1
3.405149844E2,-1.525941372E0,9.004153609E-1,2.565633953E-1
3.405399828E2,-1.678657651E0,9.016370773E-1,2.895501256E-1
3.405600047E2,-1.828930497E0,1.042136073E0,2.602286041E-1
3.405850000E2,-2.007303238E0,1.178969860E0,1.685988009E-1
3.406099953E2,-1.925447226E0,1.257160664E0,1.111774743E-1
3.406349938E2,-2.050063848E0,1.544267297E0,4.642575979E-2
3.406599906E2,-2.343279123E0,1.436755061E0,-1.343903504E-2
3.406849859E2,-2.463008642E0,1.269377947E0,-1.001819000E-1
3.407099828E2,-2.307848930E0,1.589471340E0,-2.247984111E-1
3.407300047E2,-2.153910875E0,1.241278172E0,-3.384193480E-1
3.407550016E2,-1.809382796E0,9.114109278E-1,-4.251621962E-1
3.407799984E2,-1.491732955E0,5.632177591E-1,-3.982841372E-1
3.408049953E2,-1.153313518E0,3.298672289E-2,-3.665191531E-1
3.408299906E2,-9.761626720E-1,-1.991420686E-1,-3.762929738E-1
3.408549875E2,-5.448917747E-1,-7.941248268E-2,-2.736676335E-1
3.408799844E2,-1.722639948E-1,-2.284636050E-1,-2.981022298E-1
3.409000094E2,2.541199327E-1,-1.576032341E-1,-1.979203373E-1
3.409250016E2,5.473352671E-1,-7.684684396E-1,-2.834414840E-1
3.409500000E2,9.761626720E-1,-1.014036298E0,-9.651670605E-2
3.409749953E2,1.369559884E0,-1.354899049E0,1.221730486E-1
3.409999906E2,1.684766293E0,-1.456302762E0,2.345722467E-1
3.410200203E2,1.835039139E0,-1.353677392E0,2.419026345E-1
3.410449797E2,1.809382796E0,-1.472185254E0,1.893682182E-1
3.410650016E2,1.925447226E0,-1.326799273E0,1.881464869E-1
3.410899984E2,2.057394028E0,-1.420872569E0,3.127630055E-1
3.411100016E2,2.062281132E0,-1.439198494E0,3.323106766E-1
3.411349844E2,2.040289879E0,-1.141096234E0,2.052507252E-1
3.411599828E2,2.175901890E0,-9.700539708E-1,3.054326214E-2
3.411800047E2,2.277305603E0,-1.026253581E0,-1.099557430E-1
3.412050000E2,2.208888769E0,-8.063421249E-1,-2.015855312E-1
3.412299969E2,2.123367548E0,-7.232644558E-1,-1.148426607E-1
3.412549938E2,1.907121301E0,-7.086036801E-1,-3.017674387E-1
3.412799953E2,1.622458100E0,-7.305948138E-1,-3.787364364E-1
3.413000031E2,1.423316002E0,-6.279694438E-1,-2.846632004E-1
3.413200031E2,1.200961113E0,-5.057964325E-1,-3.127630055E-1
3.413450000E2,8.319984674E-1,-4.825835228E-1,-4.825835228E-1
3.413700297E2,5.827654600E-1,-6.462954283E-1,-5.363397002E-1
3.413949922E2,3.396410644E-1,-7.134906054E-1,-4.386012256E-1
3.414199906E2,8.796459436E-2,-4.764748812E-1,-1.295034289E-1
3.414449844E2,-1.026253626E-1,-1.490511149E-1,2.345722467E-1
3.414699828E2,-2.785545588E-1,1.576032341E-1,3.371976018E-1
3.414900047E2,-3.982841372E-1,4.251621962E-1,3.262020350E-1
3.415100078E2,-5.448917747E-1,6.230825186E-1,2.113593668E-1
3.415349906E2,-6.096435189E-1,7.330383062E-1,7.208209485E-2
3.415600328E2,-8.967501521E-1,8.515461683E-1,-4.031710699E-2
3.415849844E2,-1.143539667E0,8.539896011E-1,-4.153883457E-2
3.416100062E2,-1.295034289E0,8.564330339E-1,-9.896016866E-2
3.416349781E2,-1.339016557E0,1.040914416E0,-2.076941729E-1
3.416550000E2,-1.429424644E0,1.275486588E0,-2.076941729E-1
3.416799969E2,-1.628566742E0,1.414763927E0,-1.661553383E-1
3.417049922E2,-1.958433986E0,1.532050014E0,-1.527163088E-1
3.417299891E2,-2.243097067E0,1.612684250E0,-2.260201424E-1
3.417549859E2,-2.376265764E0,1.898569107E0,-2.321287841E-1
3.417799828E2,-2.378709316E0,1.755626678E0,-3.555235565E-1
3.418000047E2,-2.351831198E0,1.588249564E0,-4.227187335E-1
3.418250156E2,-2.289522886E0,1.451415777E0,-5.534439087E-1
3.418500047E2,-2.211332083E0,1.398881435E0,-6.536257863E-1
3.418749938E2,-2.012190104E0,1.159422159E0,-5.913175344E-1
3.419000188E2,-1.761735320E0,6.646213531E-1,-6.829473376E-1
3.419249859E2,-1.258382440E0,1.038470864E-1,-6.120869517E-1
3.419499844E2,-9.309586287E-1,-3.750712574E-1,-6.340780854E-1
3.419700063E2,-6.096435189E-1,-6.206390858E-1,-5.021312237E-1
3.419950016E2,-1.991420686E-1,-6.719517708E-1,-3.567453027E-1
3.420199984E2,3.029891551E-1,-5.510004163E-1,-9.407324344E-2
3.420449953E2,6.475171447E-1,-7.281513810E-1,1.221730486E-1
3.420699922E2,8.747590184E-1,-8.222246170E-1,1.991420686E-1
3.420900156E2,1.103222609E0,-9.798278213E-1,2.797762752E-1
3.421149781E2,1.514945745E0,-1.073901057E0,3.652974069E-1
3.421350016E2,1.798387289E0,-1.053131700E0,4.324925840E-1
3.421599984E2,2.041511536E0,-1.143539667E0,3.726277947E-1
3.421849938E2,2.141693592E0,-1.127657175E0,2.968805134E-1
3.422099906E2,2.196671486E0,-1.061683774E0,3.286454976E-1
3.422349859E2,2.201558352E0,-1.158200502E0,3.567453027E-1
3.422600031E2,2.210110426E0,-1.038470864E0,3.518583775E-1
3.422800063E2,2.277305603E0,-9.419541955E-1,3.054326177E-1
3.423050016E2,2.102598190E0,-8.344419003E-1,2.687807009E-2
3.423299984E2,1.951103568E0,-7.159340382E-1,7.330382708E-3
3.423549953E2,1.853365183E0,-6.817256212E-1,3.909537569E-2
3.423799922E2,1.799608946E0,-4.618141055E-1,-6.719517708E-2
3.424049875E2,1.788613439E0,-3.139847219E-1,-8.796459436E-2
3.424299844E2,1.701870561E0,-2.272418737E-1,-9.773843922E-3
3.424499953E2,1.512502313E0,-5.302309990E-1,-2.443460980E-3
3.424700375E2,1.270599723E0,-3.628539443E-1,-3.909537569E-2
3.424949938E2,7.330383062E-1,-5.668829679E-1,-8.307766914E-2
3.425199906E2,4.043927789E-1,-5.387831330E-1,-1.441641897E-1
3.425400156E2,1.111774743E-1,-3.323106766E-1,-9.529497474E-2
3.425649781E2,-2.858849168E-1,-6.352998316E-2,-4.276056588E-2
3.425850000E2,-4.667010307E-1,5.619960278E-2,4.153883457E-2
3.426099969E2,-5.082398653E-1,2.846632004E-1,7.452555746E-2
3.426349922E2,-5.277875662E-1,4.056145251E-1,1.820378453E-1
3.426599891E2,-6.475171447E-1,7.000515461E-1,2.541199327E-1
3.426800031E2,-7.672467232E-1,9.480628371E-1,2.467895597E-1
3.427000062E2,-9.529497623E-1,1.120326877E0,1.979203373E-1
3.427249984E2,-1.186300278E0,1.064127207E0,5.742133036E-2
3.427500109E2,-1.365894675E0,7.501425147E-1,-1.221730486E-1
3.427749922E2,-1.677435994E0,7.354817390E-1,-1.258382350E-1
3.427999875E2,-2.020742178E0,1.204626203E0,-1.759291887E-1
3.428249844E2,-2.059837580E0,1.436755061E0,-3.115412593E-1
3.428499813E2,-2.193006277E0,1.913229942E0,-4.398229718E-1
3.428700047E2,-2.571742535E0,1.347568750E0,-5.937610269E-1
3.428950000E2,-2.648711681E0,1.142318010E0,-7.147123218E-1
3.429199969E2,-2.422691584E0,9.468411207E-1,-7.269296050E-1
3.429449922E2,-2.360383272E0,8.662068844E-1,-6.145304441E-1
3.429699891E2,-2.291966438E0,7.330383062E-1,-6.206390858E-1
3.429949859E2,-2.024407387E0,7.525859475E-1,-5.962044597E-1
3.430199828E2,-1.781283021E0,7.733553648E-1,-6.206390858E-1
3.430400047E2,-1.418429136E0,5.705481172E-1,-5.485569835E-1
3.430650016E2,-8.442157507E-1,1.734857261E-1,-3.506366313E-1
3.430899984E2,-4.214970171E-1,-1.062905490E-1,-2.467895597E-1
3.431149938E2,9.285151958E-2,-2.076941729E-1,3.787364438E-2
3.431399906E2,4.483750761E-1,-6.120869517E-1,2.162462920E-1
3.431649875E2,8.148941994E-1,-6.145304441E-1,4.239404798E-1
3.431899844E2,1.026253581E0,-7.183775306E-1,5.057964325E-1
3.432100063E2,1.203404546E0,-8.881980777E-1,4.386012256E-1
3.432350016E2,1.434311628E0,-1.114218235E0,4.495968223E-1
3.432599984E2,1.729970336E0,-1.368338108E0,4.972442985E-1
3.432849953E2,1.990198970E0,-1.304808140E0,5.326744914E-1
3.433099922E2,2.244318962E0,-1.642005801E0,4.373795092E-1
3.433300188E2,2.311514139E0,-1.706757426E0,4.105014503E-1
3.433549781E2,2.431243658E0,-1.915673375E0,3.848451078E-1
3.433750016E2,2.515542984E0,-1.728748560E0,3.750712574E-1
3.434000000E2,2.626720428E0,-1.555262923E0,2.541199327E-1
3.434200219E2,2.572964430E0,-1.092227101E0,1.050688177E-1
3.434449844E2,2.299296856E0,-6.243042946E-1,-1.062905490E-1
3.434699813E2,2.108706713E0,-2.211332172E-1,-2.345722467E-1
3.434900047E2,1.999972820E0,-2.272418737E-1,-2.125810981E-1
3.435150000E2,1.705535769E0,-3.762929738E-1,-2.309070528E-1
3.435399969E2,1.503950238E0,-6.352998614E-1,-2.480112910E-1
3.435649938E2,1.060461998E0,-6.853907704E-1,-2.663372457E-1
3.435899906E2,6.267477274E-1,-6.743952036E-1,-3.066543341E-1
3.436100062E2,4.068362415E-1,-6.230825186E-1,-3.090977967E-1
3.436349766E2,1.624901593E-1,-5.033529401E-1,-1.588249654E-1
3.436550000E2,-5.619960278E-2,-3.066543341E-1,-5.009094998E-2
3.436799969E2,-3.494149148E-1,9.651670605E-2,3.665191308E-2
3.437049922E2,-4.948008358E-1,4.520402849E-1,1.588249654E-1
3.437299984E2,-6.328563690E-1,4.838052690E-1,2.028072625E-1
3.437549844E2,-8.051204085E-1,5.290092826E-1,1.270599663E-1
3.437799828E2,-1.053131700E0,5.937610269E-1,2.565634064E-2
3.438000031E2,-1.141096234E0,6.108652353E-1,-5.619960278E-2
3.438250000E2,-1.302364707E0,5.229006410E-1,-1.600466967E-1
3.438499969E2,-1.400103092E0,8.148941994E-1,-1.673770696E-1
3.438749938E2,-1.732413769E0,1.012814522E0,-5.742133036E-2
3.438999891E2,-1.913229942E0,1.281595230E0,-1.062905490E-1
3.439249859E2,-1.947438359E0,1.629788399E0,-8.429940045E-2
3.439500172E2,-2.150245667E0,1.869247675E0,-1.478293836E-1
3.439749797E2,-2.431243658E0,1.974316478E0,-1.233947799E-1
3.439950016E2,-2.601064205E0,2.080606937E0,-1.649336070E-1
3.440199984E2,-2.594955444E0,2.112371922E0,-4.117231667E-1
3.440449938E2,-2.521651745E0,2.128254414E0,-5.815436840E-1
3.440699906E2,-2.412917614E0,1.642005801E0,-6.853907704E-1
3.440949875E2,-1.963320851E0,1.254717231E0,-6.450737119E-1
3.441199844E2,-1.624901533E0,7.929030657E-1,-6.548475623E-1
3.441400062E2,-1.308473349E0,5.167919993E-1,-7.318165302E-1
3.441650016E2,-8.271115422E-1,1.282816976E-1,-7.428121567E-1
3.441899984E2,-3.457497358E-1,-3.848451078E-1,-5.949827433E-1
3.442149953E2,5.742133036E-2,-6.462954283E-1,-5.400048494E-1
3.442399922E2,5.473352671E-1,-6.291912198E-1,-1.783726513E-1
3.442649875E2,1.014036298E0,-1.000597239E0,-1.600466967E-1
3.442899859E2,1.319468856E0,-1.126435518E0,6.475171447E-2
3.443149812E2,1.607797265E0,-1.407433510E0,1.857030392E-1
3.443350031E2,1.725083470E0,-1.379333735E0,2.394591719E-1
3.443600141E2,1.842369556E0,-1.379333735E0,3.701843321E-1
3.443849969E2,1.891238809E0,-1.297477722E0,4.214970171E-1
3.444100094E2,1.923003793E0,-1.350012183E0,4.239404798E-1
3.444349891E2,2.151467323E0,-1.249830246E0,5.155702829E-1
3.444599859E2,2.356718063E0,-1.122770309E0,5.778785348E-1
3.444849828E2,2.460565090E0,-9.566149712E-1,4.214970171E-1
3.445050047E2,2.487443209E0,-8.686503768E-1,3.237585723E-1
3.445300016E2,2.343279123E0,-8.723155856E-1,1.820378453E-1
3.445549969E2,2.140471697E0,-8.222246170E-1,-7.941248268E-2
3.445799953E2,1.958433986E0,-5.253440738E-1,1.893682182E-1
3.446049906E2,1.865582466E0,-2.467895597E-1,5.375614017E-2
3.446300031E2,1.532050014E0,-1.368338168E-1,-1.331686229E-1
3.446549828E2,1.149648428E0,-2.211332172E-1,-1.233947799E-1
3.446750062E2,8.478809595E-1,-3.066543341E-1,-4.642575979E-2
3.447000047E2,5.656611919E-1,-3.139847219E-1,1.392772794E-1
3.447249984E2,1.319468915E-1,-4.251621962E-1,2.675589621E-1
3.447499953E2,-2.101376355E-1,-2.040289938E-1,2.553416789E-1
3.447749906E2,-4.019493163E-1,1.832595654E-2,2.138028294E-1
3.448000125E2,-5.070181489E-1,1.111774743E-1,1.991420686E-1
3.448249906E2,-6.670648456E-1,3.933972120E-1,2.785545588E-1
3.448499906E2,-8.356636167E-1,5.070181489E-1,2.993239760E-1
3.448700031E2,-9.883799553E-1,7.806857824E-1,1.747074574E-1
3.448950000E2,-1.167974353E0,1.015258074E0,5.986479297E-2
3.449200219E2,-1.398881435E0,1.126435518E0,-9.773843922E-3
3.449449922E2,-1.674992442E0,1.152091861E0,-1.087340117E-1
3.449699891E2,-2.001194477E0,1.165530920E0,-3.017674387E-1
3.449949859E2,-2.123367548E0,1.031140566E0,-4.728097022E-1
3.450199828E2,-2.213775635E0,1.009149313E0,-5.119050741E-1
3.450400156E2,-2.328618288E0,9.395107627E-1,-4.544837475E-1
3.450650000E2,-2.547307968E0,1.027475357E0,-3.958406746E-1
3.450899969E2,-2.623055220E0,1.285260439E0,-5.448917747E-1
3.451100312E2,-2.464230299E0,1.632231951E0,-6.096435189E-1
3.451349844E2,-2.273640394E0,1.598023415E0,-5.888741016E-1
3.451599844E2,-1.986533761E0,1.677435994E0,-5.253440738E-1
3.451800031E2,-1.824043632E0,1.264491081E0,-5.326744914E-1
3.452050000E2,-1.348790407E0,3.750712574E-1,-5.351179242E-1
3.452299969E2,-1.117883325E0,-3.225368559E-1,-6.010913849E-1
3.452549922E2,-6.902776957E-1,-4.935791194E-1,-2.150245607E-1
3.452799891E2,-3.066543341E-1,-1.221730467E-2,-9.651670605E-2
3.453000250E2,-4.886921961E-3,-7.941248268E-2,-2.125810981E-1
3.453249766E2,3.836233616E-1,-3.995058537E-1,-5.253440887E-2
3.453449984E2,7.452555895E-1,-7.379252315E-1,1.392772794E-1
3.453699953E2,1.116661668E0,-1.078788042E0,2.956587672E-1
3.453949922E2,1.583362699E0,-1.385442376E0,5.265658498E-1
3.454199891E2,1.865582466E0,-1.651779652E0,6.010913849E-1
3.454449844E2,2.185675859E0,-1.770287395E0,5.949827433E-1
3.454699813E2,2.339613914E0,-1.738522410E0,5.009095073E-1
3.454900031E2,2.419026375E0,-1.519832730E0,4.373795092E-1
3.455100312E2,2.251649141E0,-1.340238333E0,4.080579877E-1
3.455349906E2,2.193006277E0,-9.456194043E-1,3.982841372E-1
3.455599875E2,2.305405378E0,-7.318165302E-1,1.637118906E-1
3.455799969E2,2.278527260E0,-6.157521605E-1,3.665191354E-3
3.456000078E2,2.245540619E0,-5.986479521E-1,6.597344577E-2
3.456249969E2,2.262644768E0,-7.464773059E-1,1.136209369E-1
3.456500094E2,2.047620296E0,-7.208209634E-1,-8.185594529E-2
3.456749891E2,1.800830722E0,-7.134906054E-1,-2.370157093E-1
3.456999859E2,1.536936879E0,-5.143485069E-1,-2.321287841E-1
3.457249828E2,1.189965487E0,-3.958406746E-1,-2.211332172E-1
3.457450047E2,9.297369123E-1,-2.296853215E-1,-2.553416789E-1
3.457700016E2,5.900958180E-1,-3.750712574E-1,-2.284636050E-1
3.457949984E2,2.651154995E-1,-2.113593668E-1,-7.086037099E-2
3.458199953E2,-2.076941729E-2,-3.909537569E-2,1.466076542E-2
3.458449906E2,-3.457497358E-1,8.796459436E-2,4.642575979E-2
3.458699875E2,-5.021312237E-1,2.871066630E-1,2.443460934E-2
3.458949844E2,-7.134906054E-1,3.750712574E-1,4.520402849E-2
3.459150063E2,-8.478809595E-1,4.728097022E-1,1.197295859E-1
3.459400031E2,-1.010371089E0,5.778785348E-1,1.514945775E-1
3.459650000E2,-1.194852352E0,7.330383062E-1,1.979203373E-1
3.459899953E2,-1.511280537E0,7.904596329E-1,2.186897546E-1
3.460149922E2,-1.634675384E0,1.012814522E0,1.270599663E-1
3.460399875E2,-1.814269781E0,8.723155856E-1,-4.031710699E-2
3.460649844E2,-1.954768777E0,1.100779176E0,-1.857030392E-1
3.460899891E2,-1.975538135E0,1.353677392E0,-2.223549485E-1
3.461100047E2,-2.174680233E0,1.645670891E0,-1.722639948E-1
3.461350000E2,-2.454456568E0,1.771509171E0,-1.918116808E-1
3.461599969E2,-2.671924591E0,2.048841953E0,-3.848451078E-1
3.461800266E2,-2.803871393E0,1.936442852E0,-5.803219676E-1
3.462049844E2,-2.680476665E0,1.562593222E0,-7.501425147E-1
3.462250063E2,-2.344500780E0,1.175304770E0,-7.122688890E-1
3.462500031E2,-1.951103568E0,9.016370773E-1,-6.841690540E-1
3.462749984E2,-1.470963478E0,4.948008358E-1,-5.998696685E-1
3.463000422E2,-1.058018565E0,5.473352671E-1,-5.632177591E-1
3.463249922E2,-4.740314186E-1,3.066543341E-1,-4.569272101E-1
3.463499891E2,-4.031710699E-2,-8.552113175E-2,-4.972442985E-1
3.463699922E2,3.188716471E-1,-4.410446882E-1,-5.106833577E-1
3.463900188E2,7.293730974E-1,-7.159340382E-1,-3.677408695E-1
3.464100188E2,1.111774683E0,-9.957103133E-1,-8.918632567E-2
3.464349891E2,1.313360214E0,-1.494176388E0,7.330382615E-2
3.464599859E2,1.678657651E0,-1.547932506E0,1.954768747E-1
3.464849813E2,1.819156647E0,-1.523497939E0,3.262020350E-1
3.465050047E2,1.985311985E0,-1.473406911E0,3.518583775E-1
3.465300016E2,2.051285505E0,-1.425759435E0,3.518583775E-1
3.465549969E2,2.206445217E0,-1.332907915E0,4.019493163E-1
3.465799938E2,2.318844318E0,-1.197295904E0,3.799581826E-1
3.466000172E2,2.337170362E0,-1.064127207E0,3.176499307E-1
3.466249812E2,2.432465315E0,-8.393288255E-1,1.966986060E-1
3.466450031E2,2.598620653E0,-8.930850029E-1,1.087340117E-1
3.466700266E2,2.569299221E0,-7.464773059E-1,3.420845419E-2
3.466949953E2,2.246762276E0,-7.122688890E-1,7.452555746E-2
3.467199938E2,2.040289879E0,-5.558873415E-1,1.466076542E-2
3.467449891E2,1.726305127E0,-5.632177591E-1,-1.295034289E-1
3.467699859E2,1.495398045E0,-3.909537494E-1,-2.981022298E-1
3.467949828E2,1.073901057E0,-2.443460971E-1,-2.724458873E-1
3.468150047E2,6.866125464E-1,-5.131267905E-1,-1.759291887E-1
3.468400016E2,3.310889602E-1,-7.623597980E-1,-5.497787148E-2
3.468649969E2,-1.918116808E-1,-6.145304441E-1,9.040805697E-2
3.468899938E2,-3.445279896E-1,-1.954768784E-2,1.417207420E-1
3.469149906E2,-1.685988009E-1,3.506366313E-1,1.270599663E-1
3.469399875E2,-2.247984111E-1,4.447098970E-1,1.392772794E-1
3.469649828E2,-4.813618064E-1,6.487388611E-1,1.490511149E-1
3.469850047E2,-7.257078886E-1,7.721336484E-1,1.820378453E-1
3.470100203E2,-9.969320893E-1,8.368853927E-1,2.553416789E-1
3.470349984E2,-1.044579506E0,9.370672703E-1,1.722639948E-1
3.470599953E2,-1.362229466E0,8.674286604E-1,8.185594529E-2
3.470849906E2,-1.811826348E0,1.055575132E0,1.478293836E-1
3.471099875E2,-2.092824221E0,1.227839112E0,-3.787364438E-2
3.471349844E2,-2.086715698E0,9.969320893E-1,-1.710422635E-1
3.471599813E2,-2.134363174E0,1.321912408E0,-1.441641897E-1
3.471800031E2,-2.232101679E0,1.582140923E0,-8.796459436E-2
3.472049984E2,-2.516764879E0,1.452637553E0,-1.478293836E-1
3.472299953E2,-2.761110783E0,1.883908391E0,-4.251621962E-1
3.472549922E2,-2.877175331E0,1.832595706E0,-9.468411207E-1
3.472799891E2,-2.564412355E0,8.466592431E-1,-1.060461998E0
3.473049844E2,-2.009746552E0,-3.249803185E-1,-1.155757070E0
3.473299812E2,-1.662775159E0,-3.762929738E-1,-1.042136073E0
3.473500047E2,-1.365894675E0,-2.675589621E-1,-7.452555895E-1
3.473700297E2,-1.243721604E0,-8.429940045E-2,-8.429940343E-1
3.473949906E2,-4.557054639E-1,9.773843735E-2,-5.522221923E-1
3.474199891E2,-1.527163088E-1,-1.014036313E-1,-4.752531648E-1
3.474449844E2,3.897320330E-1,-4.141666293E-1,-3.262020350E-1
3.474699813E2,7.623597980E-1,-5.998696685E-1,-2.602286041E-1
3.474900031E2,1.003040671E0,-7.660250068E-1,-1.160643920E-1
3.475150000E2,1.365894675E0,-1.155757070E0,3.298672289E-2
3.475399984E2,1.585806131E0,-1.091005325E0,2.785545588E-1
3.475649922E2,1.539380431E0,-9.236282110E-1,2.076941729E-1
3.475899891E2,1.874134541E0,-9.871582389E-1,2.883283794E-1
3.476149859E2,2.254092693E0,-1.031140566E0,1.771509200E-1
3.476399828E2,2.851518869E0,-9.908233881E-1,2.064724565E-1
3.476600047E2,2.526538610E0,-1.565036774E0,1.783726513E-1
3.476850016E2,2.680476665E0,-1.081231475E0,3.029891551E-1
3.477100000E2,2.763554335E0,-1.211956620E0,2.333505154E-1
3.477349938E2,2.337170362E0,-6.194173694E-1,1.160643920E-1
3.477599906E2,1.996307611E0,-3.543018401E-1,2.516764700E-1
3.477849859E2,1.955990434E0,-6.939429045E-1,3.909537494E-1
3.478099828E2,1.877799749E0,-6.853907704E-1,2.809980139E-2
3.478300047E2,1.876577973E0,-5.729916096E-1,9.773843922E-3
3.478500094E2,1.783726454E0,-4.520402849E-1,1.099557430E-2
3.478749922E2,1.321912408E0,-3.506366313E-1,-9.040805697E-2
3.478999922E2,4.166100919E-1,-5.595525503E-1,-8.063421398E-2
3.479249844E2,2.345722467E-1,-2.504547536E-1,1.466076542E-2
3.479499828E2,8.674286306E-2,8.185594529E-2,-5.619960278E-2
3.479700047E2,-1.368338168E-1,1.368338168E-1,-9.529497474E-2
3.479950016E2,-3.359758854E-1,-4.764748737E-2,-1.417207420E-1
3.480199984E2,-6.059783101E-1,2.981022298E-1,-1.038470864E-1
3.480449938E2,-5.876523852E-1,7.024950385E-1,-1.001819000E-1
3.480700047E2,-6.976081133E-1,9.700539708E-1,-1.417207420E-1
3.480949859E2,-1.073901057E0,9.321803451E-1,-5.009094998E-2
3.481199828E2,-1.536936879E0,1.138652802E0,5.986479297E-2
3.481400281E2,-1.927890658E0,1.022588372E0,5.009094998E-2
3.481650016E2,-1.831373930E0,8.698720932E-1,-9.529497474E-2
3.481899984E2,-1.828930497E0,1.244943380E0,-1.979203373E-1
3.482149953E2,-1.898569107E0,1.339016557E0,-1.258382350E-1
3.482399922E2,-2.213775635E0,1.359786034E0,-1.942551434E-1
3.482649875E2,-2.532647371E0,1.567480206E0,-2.174680233E-1
3.482899844E2,-2.756223917E0,2.305405378E0,-2.700024247E-1
3.483149812E2,-3.048217535E0,2.090380907E0,-4.691444933E-1
3.483350031E2,-3.083647728E0,1.598023415E0,-6.743952036E-1
3.483600000E2,-2.443460941E0,1.128878951E0,-6.181955934E-1
3.483849953E2,-2.015855312E0,6.035348773E-1,-3.640756905E-1
3.484100109E2,-1.365894675E0,6.377432942E-1,-2.431243658E-1
3.484349891E2,-1.169196010E0,7.122688890E-1,-3.066543341E-1
3.484599859E2,-7.464773059E-1,7.257078886E-1,-2.296853215E-1
3.484849813E2,-2.614503205E-1,1.991420686E-1,-7.330382708E-3
3.485050047E2,8.552113548E-3,-7.086037099E-2,2.443460934E-2
3.485300016E2,4.349360466E-1,-1.209513173E-1,2.064724565E-1
3.485549969E2,6.670648456E-1,-5.974261761E-1,1.368338168E-1
3.485799938E2,1.015258074E0,-1.222952247E0,2.651154995E-1
3.486000094E2,1.345125198E0,-1.623679757E0,5.607742667E-1
3.486249812E2,1.241278172E0,-1.852143407E0,4.630358517E-1
3.486450031E2,1.640784025E0,-1.528384805E0,4.923573732E-1
3.486700000E2,2.241875410E0,-1.896125674E0,7.733553648E-1
3.486949953E2,2.318844318E0,-1.544267297E0,5.717698336E-1
3.487199938E2,2.448347807E0,-1.302364707E0,4.520402849E-1
3.487449891E2,2.591290236E0,-1.115439892E0,4.373795092E-1
3.487699891E2,2.577851295E0,-1.221730471E0,3.384193480E-1
3.487949813E2,2.626720428E0,-1.313360214E0,2.138028294E-1
3.488150031E2,2.472782373E0,-1.183856845E0,7.941248268E-2
3.488400234E2,2.360383272E0,-5.876523852E-1,-3.787364438E-2
3.488649969E2,1.846034765E0,-5.742133260E-1,-2.919935882E-1
3.488899938E2,1.422094226E0,-2.785545588E-1,-4.398229718E-1
3.489149891E2,1.154535294E0,-3.640756905E-1,-4.776966274E-1
3.489399875E2,9.431759119E-1,-4.337143302E-1,-5.485569835E-1
3.489649828E2,6.707300544E-1,-6.572909951E-1,-5.119050741E-1
3.489850047E2,3.652974069E-1,-8.845328689E-1,-4.495968223E-1
3.490100234E2,5.742133036E-2,-7.855727077E-1,-3.262020350E-1
3.490349984E2,-8.063421398E-2,-2.907718420E-1,-9.773843735E-2
3.490599953E2,-2.235766798E-1,2.663372457E-1,6.963863969E-2
3.490800125E2,-3.591887653E-1,6.010913849E-1,1.893682182E-1
3.491049813E2,-5.424483418E-1,6.414085031E-1,2.260201424E-1
3.491250047E2,-6.010913849E-1,7.134906054E-1,2.052507252E-1
3.491500016E2,-7.159340382E-1,7.745771408E-1,1.759291887E-1
3.491749969E2,-1.078788042E0,9.028587937E-1,1.356120855E-1
3.491999938E2,-1.368338108E0,1.039692640E0,1.356120855E-1
3.492249891E2,-1.638340592E0,1.233947754E0,8.429940045E-2
3.492500000E2,-1.870469332E0,1.330464482E0,-4.398229718E-2
3.492749828E2,-1.963320851E0,1.423316002E0,-1.918116808E-1
3.492950047E2,-2.063502789E0,1.562593222E0,-2.700024247E-1
3.493200016E2,-2.235766649E0,1.488067746E0,-2.883283794E-1
3.493449984E2,-2.438574076E0,1.475850463E0,-4.434881508E-1
3.493699953E2,-2.458121777E0,1.451415777E0,-5.131267905E-1
3.493949906E2,-2.342057228E0,1.418429136E0,-5.546656251E-1
3.494199875E2,-2.182010651E0,1.387885809E0,-5.742133260E-1
3.494449844E2,-2.160019398E0,1.467298269E0,-5.167919993E-1
3.494650063E2,-2.064724445E0,1.141096234E0,-5.668829679E-1
3.494900031E2,-1.764178753E0,9.468411207E-1,-4.373795092E-1
3.495100328E2,-1.494176388E0,4.398229718E-1,-2.871066630E-1
3.495349906E2,-7.476990223E-1,2.797762752E-1,1.539380401E-1
3.495599859E2,-2.907718420E-1,1.759291887E-1,6.475171447E-2
