"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.770150031E2,3.493750000E1,5.375000000E0,-3.431250000E1
3.770450047E2,3.387500000E1,4.375000000E0,-3.537500000E1
3.770749750E2,3.262500000E1,3.000000000E0,-3.681250000E1
3.770949969E2,3.181250000E1,2.375000000E0,-3.762500000E1
3.771250000E2,3.025000000E1,5.625000000E-1,-3.881250000E1
3.771550016E2,2.850000000E1,-3.187500000E0,-3.950000000E1
3.771850031E2,2.656250000E1,-6.812500000E0,-3.937500000E1
3.772150063E2,2.431250000E1,-1.025000000E1,-3.912500000E1
3.772449766E2,2.206250000E1,-1.250000000E1,-3.875000000E1
3.772649984E2,2.043750000E1,-1.450000000E1,-3.931250000E1
3.772950000E2,1.906250000E1,-1.706250000E1,-3.981250000E1
3.773250031E2,1.768750000E1,-1.968750000E1,-3.868750000E1
3.773550047E2,1.656250000E1,-2.237500000E1,-3.768750000E1
3.773849750E2,1.662500000E1,-2.375000000E1,-3.693750000E1
3.774049969E2,1.650000000E1,-2.450000000E1,-3.556250000E1
3.774350000E2,1.606250000E1,-2.700000000E1,-3.481250000E1
3.774650016E2,1.587500000E1,-2.731250000E1,-3.406250000E1
3.774950031E2,1.531250000E1,-2.737500000E1,-3.487500000E1
3.775250063E2,1.462500000E1,-2.737500000E1,-3.543750000E1
3.775549766E2,1.462500000E1,-2.768750000E1,-3.543750000E1
3.775749984E2,1.537500000E1,-2.756250000E1,-3.587500000E1
3.776050000E2,1.587500000E1,-2.706250000E1,-3.562500000E1
3.776350031E2,1.743750000E1,-2.662500000E1,-3.493750000E1
3.776650047E2,1.887500000E1,-2.456250000E1,-3.618750000E1
3.776949750E2,1.943750000E1,-2.381250000E1,-3.718750000E1
3.777149969E2,1.937500000E1,-2.287500000E1,-3.781250000E1
3.777450000E2,2.012500000E1,-2.081250000E1,-3.825000000E1
3.777750016E2,2.175000000E1,-1.781250000E1,-3.843750000E1
3.778050031E2,2.400000000E1,-1.325000000E1,-3.850000000E1
3.778350063E2,2.575000000E1,-1.118750000E1,-3.800000000E1
3.778649766E2,2.793750000E1,-8.937500000E0,-3.775000000E1
3.778849984E2,2.950000000E1,-6.375000000E0,-3.793750000E1
3.779150016E2,3.206250000E1,-2.500000000E0,-3.700000000E1
3.779450031E2,3.331250000E1,5.625000000E-1,-3.568750000E1
3.779750047E2,3.468750000E1,2.062500000E0,-3.512500000E1
3.780049750E2,3.525000000E1,4.125000000E0,-3.500000000E1
3.780249969E2,3.518750000E1,5.187500000E0,-3.468750000E1
3.780550000E2,3.393750000E1,5.562500000E0,-3.531250000E1
3.780850016E2,3.331250000E1,5.562500000E0,-3.531250000E1
3.781150047E2,3.318750000E1,4.437500000E0,-3.631250000E1
3.781450063E2,3.125000000E1,3.500000000E0,-3.725000000E1
3.781749766E2,2.975000000E1,1.500000000E0,-3.831250000E1
3.781949984E2,2.887500000E1,6.250000000E-2,-3.875000000E1
3.782250016E2,2.793750000E1,-1.750000000E0,-4.000000000E1
3.782550031E2,2.568750000E1,-4.312500000E0,-4.175000000E1
3.782850047E2,2.293750000E1,-7.500000000E0,-4.106250000E1
3.783149766E2,2.050000000E1,-1.112500000E1,-4.125000000E1
3.783349984E2,1.912500000E1,-1.325000000E1,-4.112500000E1
3.783650000E2,1.687500000E1,-1.593750000E1,-4.062500000E1
3.783950016E2,1.487500000E1,-1.800000000E1,-3.987500000E1
3.784250047E2,1.356250000E1,-2.112500000E1,-3.937500000E1
3.784550062E2,1.350000000E1,-2.375000000E1,-3.700000000E1
3.784849766E2,1.362500000E1,-2.568750000E1,-3.575000000E1
3.785050000E2,1.356250000E1,-2.612500000E1,-3.593750000E1
3.785350016E2,1.318750000E1,-2.718750000E1,-3.575000000E1
3.785650031E2,1.231250000E1,-2.875000000E1,-3.587500000E1
3.785950047E2,1.193750000E1,-2.868750000E1,-3.556250000E1
3.786249766E2,1.162500000E1,-2.862500000E1,-3.568750000E1
3.786449984E2,1.181250000E1,-2.818750000E1,-3.581250000E1
3.786750000E2,1.181250000E1,-2.693750000E1,-3.612500000E1
3.787050016E2,1.237500000E1,-2.581250000E1,-3.637500000E1
3.787350047E2,1.231250000E1,-2.531250000E1,-3.681250000E1
3.787650062E2,1.300000000E1,-2.387500000E1,-3.800000000E1
3.787949766E2,1.537500000E1,-2.218750000E1,-3.868750000E1
3.788150000E2,1.656250000E1,-2.056250000E1,-3.937500000E1
3.788450016E2,1.756250000E1,-1.812500000E1,-4.025000000E1
3.788750031E2,1.918750000E1,-1.556250000E1,-4.037500000E1
3.789050047E2,2.037500000E1,-1.306250000E1,-4.025000000E1
3.789349766E2,2.300000000E1,-1.037500000E1,-3.993750000E1
3.789549984E2,2.437500000E1,-8.000000000E0,-4.006250000E1
3.789850000E2,2.631250000E1,-4.687500000E0,-4.018750000E1
3.790150031E2,2.793750000E1,-2.125000000E0,-3.987500000E1
3.790450047E2,2.931250000E1,5.000000000E-1,-3.868750000E1
3.790749750E2,3.043750000E1,2.937500000E0,-3.750000000E1
3.790949969E2,3.162500000E1,4.375000000E0,-3.650000000E1
3.791250000E2,3.293750000E1,7.062500000E0,-3.550000000E1
3.791550016E2,3.256250000E1,8.062500000E0,-3.587500000E1
3.791850031E2,3.150000000E1,7.812500000E0,-3.631250000E1
3.792150047E2,3.037500000E1,6.375000000E0,-3.737500000E1
3.792449766E2,2.793750000E1,5.375000000E0,-3.868750000E1
3.792649984E2,2.706250000E1,4.562500000E0,-3.893750000E1
3.792950000E2,2.631250000E1,2.437500000E0,-3.925000000E1
3.793250031E2,2.462500000E1,-6.875000000E-1,-4.106250000E1
3.793550047E2,2.237500000E1,-2.875000000E0,-4.143750000E1
3.793849750E2,2.087500000E1,-5.250000000E0,-4.193750000E1
3.794049969E2,2.018750000E1,-7.437500000E0,-4.212500000E1
3.794350000E2,1.818750000E1,-1.093750000E1,-4.175000000E1
3.794650016E2,1.612500000E1,-1.337500000E1,-4.168750000E1
3.794950031E2,1.531250000E1,-1.693750000E1,-4.150000000E1
3.795250047E2,1.468750000E1,-1.975000000E1,-3.975000000E1
3.795549766E2,1.318750000E1,-2.218750000E1,-3.875000000E1
3.795749984E2,1.331250000E1,-2.362500000E1,-3.868750000E1
3.796050000E2,1.375000000E1,-2.475000000E1,-3.800000000E1
3.796350031E2,1.312500000E1,-2.681250000E1,-3.743750000E1
3.796650047E2,1.293750000E1,-2.800000000E1,-3.593750000E1
3.796949750E2,1.275000000E1,-2.875000000E1,-3.612500000E1
3.797149969E2,1.168750000E1,-2.793750000E1,-3.650000000E1
3.797449984E2,1.068750000E1,-2.650000000E1,-3.725000000E1
3.797750016E2,1.043750000E1,-2.631250000E1,-3.737500000E1
3.798050031E2,1.181250000E1,-2.550000000E1,-3.700000000E1
3.798350063E2,1.218750000E1,-2.468750000E1,-3.775000000E1
3.798649766E2,1.331250000E1,-2.287500000E1,-3.812500000E1
3.798849984E2,1.431250000E1,-2.206250000E1,-3.825000000E1
3.799150000E2,1.487500000E1,-2.056250000E1,-3.912500000E1
3.799450031E2,1.550000000E1,-1.856250000E1,-4.043750000E1
3.799750047E2,1.712500000E1,-1.650000000E1,-4.068750000E1
3.800049750E2,1.912500000E1,-1.412500000E1,-4.118750000E1
3.800249969E2,2.087500000E1,-1.268750000E1,-4.087500000E1
3.800550000E2,2.356250000E1,-1.006250000E1,-4.031250000E1
3.800850016E2,2.600000000E1,-6.562500000E0,-3.931250000E1
3.801150031E2,2.868750000E1,-4.687500000E0,-3.868750000E1
3.801450063E2,3.131250000E1,-1.562500000E0,-3.775000000E1
3.801749766E2,3.331250000E1,9.375000000E-1,-3.656250000E1
3.801949984E2,3.393750000E1,2.937500000E0,-3.550000000E1
3.802250016E2,3.443750000E1,4.937500000E0,-3.506250000E1
3.802550031E2,3.425000000E1,6.187500000E0,-3.475000000E1
3.802850047E2,3.412500000E1,6.437500000E0,-3.425000000E1
3.803149750E2,3.537500000E1,6.125000000E0,-3.368750000E1
3.803349984E2,3.550000000E1,6.375000000E0,-3.406250000E1
3.803650000E2,3.481250000E1,6.000000000E0,-3.468750000E1
3.803950016E2,3.400000000E1,5.187500000E0,-3.562500000E1
3.804250047E2,3.250000000E1,3.687500000E0,-3.681250000E1
3.804550062E2,3.012500000E1,1.187500000E0,-3.812500000E1
3.804849766E2,2.787500000E1,-1.187500000E0,-3.925000000E1
3.805049984E2,2.606250000E1,-3.437500000E0,-4.050000000E1
3.805350016E2,2.400000000E1,-7.000000000E0,-4.081250000E1
3.805650031E2,2.256250000E1,-1.043750000E1,-4.062500000E1
3.805950047E2,2.200000000E1,-1.400000000E1,-4.018750000E1
3.806249750E2,2.168750000E1,-1.737500000E1,-3.937500000E1
3.806449984E2,2.112500000E1,-1.900000000E1,-3.875000000E1
3.806750000E2,1.937500000E1,-2.031250000E1,-3.781250000E1
3.807050016E2,1.968750000E1,-2.256250000E1,-3.725000000E1
3.807350047E2,1.987500000E1,-2.537500000E1,-3.600000000E1
3.807650062E2,1.981250000E1,-2.587500000E1,-3.462500000E1
3.807949766E2,2.000000000E1,-2.656250000E1,-3.450000000E1
3.808150000E2,1.962500000E1,-2.768750000E1,-3.462500000E1
3.808450016E2,1.906250000E1,-2.862500000E1,-3.412500000E1
3.808750031E2,1.893750000E1,-2.825000000E1,-3.300000000E1
3.809050047E2,1.943750000E1,-2.837500000E1,-3.212500000E1
3.809349766E2,1.975000000E1,-2.881250000E1,-3.256250000E1
3.809549984E2,1.962500000E1,-2.806250000E1,-3.268750000E1
3.809850000E2,2.037500000E1,-2.712500000E1,-3.306250000E1
3.810150016E2,2.125000000E1,-2.687500000E1,-3.431250000E1
3.810450047E2,2.231250000E1,-2.637500000E1,-3.437500000E1
3.810750062E2,2.400000000E1,-2.425000000E1,-3.437500000E1
3.811049766E2,2.575000000E1,-2.206250000E1,-3.468750000E1
3.811249984E2,2.712500000E1,-2.025000000E1,-3.462500000E1
3.811550016E2,2.931250000E1,-1.812500000E1,-3.468750000E1
3.811850031E2,3.168750000E1,-1.606250000E1,-3.381250000E1
3.812150047E2,3.356250000E1,-1.418750000E1,-3.275000000E1
3.812449750E2,3.650000000E1,-1.156250000E1,-3.143750000E1
3.812649984E2,3.881250000E1,-9.312500000E0,-3.037500000E1
3.812950000E2,4.050000000E1,-6.125000000E0,-2.981250000E1
3.813250266E2,4.150000000E1,-3.312500000E0,-2.806250000E1
3.813550047E2,4.156250000E1,3.125000000E-1,-2.825000000E1
3.813850062E2,4.181250000E1,2.687500000E0,-2.868750000E1
3.814149766E2,4.187500000E1,4.187500000E0,-2.925000000E1
3.814349984E2,4.212500000E1,4.375000000E0,-2.956250000E1
3.814650016E2,4.231250000E1,4.375000000E0,-2.887500000E1
3.814950031E2,4.250000000E1,4.000000000E0,-2.950000000E1
3.815250063E2,4.100000000E1,2.062500000E0,-3.012500000E1
3.815549766E2,3.987500000E1,1.062500000E0,-3.118750000E1
3.815749984E2,3.937500000E1,8.125000000E-1,-3.237500000E1
3.816050000E2,3.718750000E1,-6.875000000E-1,-3.375000000E1
3.816350016E2,3.637500000E1,-2.937500000E0,-3.437500000E1
3.816650031E2,3.512500000E1,-5.187500000E0,-3.537500000E1
3.816950062E2,3.400000000E1,-8.750000000E0,-3.525000000E1
3.817249766E2,3.337500000E1,-1.218750000E1,-3.425000000E1
3.817450000E2,3.418750000E1,-1.362500000E1,-3.381250000E1
3.817750016E2,3.312500000E1,-1.637500000E1,-3.318750000E1
3.818050031E2,3.018750000E1,-2.087500000E1,-3.200000000E1
3.818350047E2,3.006250000E1,-2.243750000E1,-3.137500000E1
3.818649766E2,2.912500000E1,-2.456250000E1,-3.068750000E1
3.818849984E2,2.837500000E1,-2.612500000E1,-3.050000000E1
3.819150000E2,2.743750000E1,-2.743750000E1,-2.875000000E1
3.819450031E2,2.787500000E1,-2.900000000E1,-2.712500000E1
3.819750047E2,2.762500000E1,-2.950000000E1,-2.725000000E1
3.820049750E2,2.787500000E1,-2.900000000E1,-2.731250000E1
3.820249969E2,2.868750000E1,-2.862500000E1,-2.712500000E1
3.820549984E2,2.856250000E1,-2.887500000E1,-2.800000000E1
3.820850016E2,2.862500000E1,-2.943750000E1,-2.787500000E1
3.821150031E2,2.912500000E1,-3.012500000E1,-2.706250000E1
3.821450047E2,2.962500000E1,-2.956250000E1,-2.581250000E1
3.821749766E2,2.931250000E1,-2.937500000E1,-2.537500000E1
3.821949984E2,2.987500000E1,-2.987500000E1,-2.493750000E1
3.822250016E2,3.137500000E1,-2.968750000E1,-2.431250000E1
3.822550016E2,3.231250000E1,-2.950000000E1,-2.468750000E1
3.822850047E2,3.243750000E1,-2.806250000E1,-2.587500000E1
3.823149750E2,3.206250000E1,-2.662500000E1,-2.637500000E1
3.823349984E2,3.206250000E1,-2.587500000E1,-2.600000000E1
3.823650000E2,3.268750000E1,-2.475000000E1,-2.650000000E1
3.823950016E2,3.362500000E1,-2.418750000E1,-2.712500000E1
3.824250031E2,3.481250000E1,-2.375000000E1,-2.687500000E1
3.824550062E2,3.525000000E1,-2.250000000E1,-2.687500000E1
3.824849766E2,3.656250000E1,-2.187500000E1,-2.637500000E1
3.825049984E2,3.743750000E1,-2.112500000E1,-2.643750000E1
3.825350000E2,3.868750000E1,-2.025000000E1,-2.550000000E1
3.825650016E2,4.056250000E1,-1.912500000E1,-2.481250000E1
3.825950047E2,4.193750000E1,-1.743750000E1,-2.412500000E1
3.826249750E2,4.275000000E1,-1.643750000E1,-2.350000000E1
3.826449969E2,4.362500000E1,-1.600000000E1,-2.268750000E1
3.826750000E2,4.381250000E1,-1.562500000E1,-2.225000000E1
3.827050016E2,4.425000000E1,-1.537500000E1,-2.325000000E1
3.827350031E2,4.400000000E1,-1.543750000E1,-2.268750000E1
3.827650047E2,4.312500000E1,-1.506250000E1,-2.275000000E1
3.827949766E2,4.218750000E1,-1.556250000E1,-2.437500000E1
3.828150000E2,4.125000000E1,-1.581250000E1,-2.562500000E1
3.828450000E2,4.031250000E1,-1.656250000E1,-2.581250000E1
3.828750031E2,3.825000000E1,-1.806250000E1,-2.618750000E1
3.829050047E2,3.712500000E1,-2.018750000E1,-2.743750000E1
3.829349766E2,3.600000000E1,-2.262500000E1,-2.737500000E1
3.829549969E2,3.406250000E1,-2.437500000E1,-2.675000000E1
3.829850000E2,3.100000000E1,-2.731250000E1,-2.618750000E1
3.830150016E2,2.950000000E1,-3.068750000E1,-2.568750000E1
3.830450031E2,2.837500000E1,-3.325000000E1,-2.381250000E1
3.830750062E2,2.687500000E1,-3.568750000E1,-2.218750000E1
3.831049766E2,2.518750000E1,-3.756250000E1,-2.000000000E1
3.831249984E2,2.393750000E1,-3.881250000E1,-1.806250000E1
3.831550016E2,2.312500000E1,-3.981250000E1,-1.612500000E1
3.831850031E2,2.187500000E1,-4.068750000E1,-1.500000000E1
3.832150047E2,2.125000000E1,-4.162500000E1,-1.268750000E1
3.832449750E2,2.087500000E1,-4.281250000E1,-1.150000000E1
3.832649969E2,2.031250000E1,-4.275000000E1,-1.025000000E1
3.832950000E2,1.993750000E1,-4.331250000E1,-8.000000000E0
3.833250328E2,2.006250000E1,-4.362500000E1,-7.375000000E0
3.833550031E2,2.018750000E1,-4.306250000E1,-8.375000000E0
3.833850062E2,1.987500000E1,-4.356250000E1,-8.125000000E0
3.834149766E2,1.975000000E1,-4.337500000E1,-8.000000000E0
3.834349984E2,2.037500000E1,-4.306250000E1,-8.187500000E0
3.834650000E2,2.068750000E1,-4.331250000E1,-8.437500000E0
3.834950031E2,1.943750000E1,-4.375000000E1,-9.937500000E0
3.835250047E2,1.843750000E1,-4.318750000E1,-1.068750000E1
3.835549766E2,1.843750000E1,-4.350000000E1,-1.075000000E1
3.835749984E2,1.862500000E1,-4.337500000E1,-1.168750000E1
3.836050000E2,1.837500000E1,-4.262500000E1,-1.312500000E1
3.836350016E2,1.856250000E1,-4.275000000E1,-1.400000000E1
3.836650031E2,1.868750000E1,-4.312500000E1,-1.581250000E1
3.836950062E2,1.800000000E1,-4.181250000E1,-1.706250000E1
3.837249766E2,1.818750000E1,-4.037500000E1,-1.806250000E1
3.837449984E2,1.825000000E1,-3.981250000E1,-1.881250000E1
3.837750000E2,1.831250000E1,-3.937500000E1,-2.050000000E1
3.838050031E2,1.918750000E1,-3.812500000E1,-2.331250000E1
3.838350047E2,1.925000000E1,-3.743750000E1,-2.493750000E1
3.838649750E2,1.931250000E1,-3.606250000E1,-2.637500000E1
3.838849969E2,2.031250000E1,-3.475000000E1,-2.700000000E1
3.839150000E2,2.162500000E1,-3.300000000E1,-2.831250000E1
3.839450016E2,2.331250000E1,-3.087500000E1,-3.037500000E1
3.839750031E2,2.406250000E1,-3.006250000E1,-3.087500000E1
3.840050062E2,2.350000000E1,-2.931250000E1,-3.112500000E1
3.840349766E2,2.368750000E1,-2.806250000E1,-3.068750000E1
3.840549984E2,2.343750000E1,-2.750000000E1,-3.112500000E1
3.840850016E2,2.243750000E1,-2.731250000E1,-3.206250000E1
3.841150031E2,2.300000000E1,-2.668750000E1,-3.262500000E1
3.841450047E2,2.300000000E1,-2.643750000E1,-3.300000000E1
3.841749766E2,2.181250000E1,-2.706250000E1,-3.281250000E1
3.841949984E2,2.087500000E1,-2.775000000E1,-3.318750000E1
3.842250000E2,1.987500000E1,-2.806250000E1,-3.343750000E1
3.842550016E2,1.681250000E1,-2.918750000E1,-3.343750000E1
3.842850031E2,1.306250000E1,-3.200000000E1,-3.262500000E1
3.843150062E2,9.750000000E0,-3.406250000E1,-3.156250000E1
3.843449766E2,6.875000000E0,-3.656250000E1,-2.937500000E1
3.843650000E2,5.812500000E0,-3.812500000E1,-2.812500000E1
3.843950016E2,5.437500000E0,-3.975000000E1,-2.606250000E1
3.844250031E2,5.562500000E0,-4.150000000E1,-2.337500000E1
3.844550047E2,5.437500000E0,-4.256250000E1,-2.031250000E1
3.844849766E2,3.125000000E0,-4.462500000E1,-1.812500000E1
3.845049984E2,1.500000000E0,-4.568750000E1,-1.712500000E1
3.845350000E2,3.125000000E-1,-4.600000000E1,-1.475000000E1
3.845650031E2,-3.750000000E-1,-4.656250000E1,-1.281250000E1
3.845950047E2,-6.875000000E-1,-4.606250000E1,-1.106250000E1
3.846250062E2,-1.062500000E0,-4.625000000E1,-1.118750000E1
3.846549766E2,-2.500000000E-1,-4.600000000E1,-1.206250000E1
3.846749984E2,6.875000000E-1,-4.575000000E1,-1.206250000E1
3.847050016E2,6.250000000E-1,-4.525000000E1,-1.350000000E1
3.847350031E2,6.250000000E-1,-4.593750000E1,-1.443750000E1
3.847650047E2,1.125000000E0,-4.600000000E1,-1.406250000E1
3.847949766E2,5.000000000E-1,-4.581250000E1,-1.387500000E1
3.848149984E2,-1.875000000E-1,-4.437500000E1,-1.481250000E1
3.848450000E2,-6.250000000E-1,-4.337500000E1,-1.787500000E1
3.848750016E2,-2.000000000E0,-4.250000000E1,-2.050000000E1
3.849050047E2,-2.937500000E0,-4.162500000E1,-2.312500000E1
3.849349750E2,-2.250000000E0,-3.962500000E1,-2.550000000E1
3.849549969E2,-1.375000000E0,-3.818750000E1,-2.675000000E1
3.849849984E2,3.750000000E-1,-3.762500000E1,-2.850000000E1
3.850150016E2,2.187500000E0,-3.512500000E1,-2.975000000E1
3.850450031E2,3.937500000E0,-3.350000000E1,-3.193750000E1
3.850750047E2,6.375000000E0,-3.137500000E1,-3.481250000E1
3.851049766E2,7.937500000E0,-2.831250000E1,-3.650000000E1
3.851249984E2,8.812500000E0,-2.606250000E1,-3.768750000E1
3.851550000E2,9.500000000E0,-2.287500000E1,-3.968750000E1
3.851850016E2,9.250000000E0,-1.981250000E1,-4.043750000E1
3.852150047E2,8.687500000E0,-1.768750000E1,-4.150000000E1
3.852449750E2,7.250000000E0,-1.587500000E1,-4.243750000E1
3.852649969E2,7.625000000E0,-1.456250000E1,-4.343750000E1
3.852950000E2,8.187500000E0,-1.337500000E1,-4.450000000E1
3.853250172E2,6.625000000E0,-1.162500000E1,-4.443750000E1
3.853550031E2,5.062500000E0,-1.068750000E1,-4.381250000E1
3.853850047E2,3.375000000E0,-1.181250000E1,-4.443750000E1
3.854149766E2,2.375000000E0,-1.212500000E1,-4.418750000E1
3.854349984E2,1.750000000E0,-1.306250000E1,-4.325000000E1
3.854650000E2,-2.500000000E-1,-1.518750000E1,-4.387500000E1
3.854950031E2,-2.062500000E0,-1.612500000E1,-4.450000000E1
3.855250047E2,-4.062500000E0,-1.656250000E1,-4.356250000E1
3.855549750E2,-6.000000000E0,-1.868750000E1,-4.162500000E1
3.855749969E2,-7.250000000E0,-2.018750000E1,-4.050000000E1
3.856050000E2,-9.375000000E0,-2.256250000E1,-3.912500000E1
3.856350016E2,-1.087500000E1,-2.487500000E1,-3.806250000E1
3.856650031E2,-1.243750000E1,-2.693750000E1,-3.656250000E1
3.856950047E2,-1.343750000E1,-2.725000000E1,-3.425000000E1
3.857249766E2,-1.537500000E1,-2.881250000E1,-3.318750000E1
3.857449984E2,-1.568750000E1,-3.068750000E1,-3.187500000E1
3.857750000E2,-1.587500000E1,-3.225000000E1,-2.987500000E1
3.858050031E2,-1.618750000E1,-3.306250000E1,-2.831250000E1
3.858350047E2,-1.675000000E1,-3.343750000E1,-2.831250000E1
3.858649750E2,-1.737500000E1,-3.381250000E1,-2.750000000E1
3.858849969E2,-1.718750000E1,-3.350000000E1,-2.656250000E1
3.859150000E2,-1.750000000E1,-3.312500000E1,-2.762500000E1
3.859450016E2,-1.806250000E1,-3.362500000E1,-2.743750000E1
3.859750031E2,-1.787500000E1,-3.343750000E1,-2.762500000E1
3.860050062E2,-1.831250000E1,-3.306250000E1,-2.862500000E1
3.860349766E2,-1.856250000E1,-3.293750000E1,-2.937500000E1
3.860549984E2,-1.837500000E1,-3.175000000E1,-2.943750000E1
3.860850000E2,-1.843750000E1,-3.043750000E1,-3.031250000E1
3.861150031E2,-1.868750000E1,-2.875000000E1,-3.206250000E1
3.861450047E2,-1.793750000E1,-2.706250000E1,-3.287500000E1
3.861749750E2,-1.668750000E1,-2.631250000E1,-3.381250000E1
3.861949984E2,-1.562500000E1,-2.506250000E1,-3.500000000E1
3.862250000E2,-1.475000000E1,-2.287500000E1,-3.700000000E1
3.862550016E2,-1.437500000E1,-2.081250000E1,-3.893750000E1
3.862850047E2,-1.300000000E1,-1.831250000E1,-3.993750000E1
3.863150062E2,-1.075000000E1,-1.537500000E1,-4.131250000E1
3.863449766E2,-9.187500000E0,-1.225000000E1,-4.281250000E1
3.863649984E2,-8.250000000E0,-1.025000000E1,-4.343750000E1
3.863950016E2,-7.250000000E0,-6.937500000E0,-4.443750000E1
3.864250031E2,-6.625000000E0,-3.687500000E0,-4.481250000E1
3.864550047E2,-5.500000000E0,-6.250000000E-1,-4.437500000E1
3.864849750E2,-5.250000000E0,1.125000000E0,-4.556250000E1
3.865049969E2,-5.187500000E0,2.125000000E0,-4.550000000E1
3.865350000E2,-4.562500000E0,3.375000000E0,-4.450000000E1
3.865650016E2,-5.812500000E0,4.187500000E0,-4.462500000E1
3.865950031E2,-7.062500000E0,4.125000000E0,-4.456250000E1
3.866250062E2,-7.875000000E0,3.875000000E0,-4.400000000E1
3.866549766E2,-1.012500000E1,2.812500000E0,-4.418750000E1
3.866749984E2,-1.137500000E1,2.062500000E0,-4.450000000E1
3.867050016E2,-1.250000000E1,6.875000000E-1,-4.393750000E1
3.867350031E2,-1.437500000E1,-8.750000000E-1,-4.350000000E1
3.867650047E2,-1.637500000E1,-2.625000000E0,-4.281250000E1
3.867949750E2,-1.868750000E1,-5.125000000E0,-4.162500000E1
3.868149984E2,-2.000000000E1,-6.750000000E0,-4.093750000E1
3.868450000E2,-2.175000000E1,-9.125000000E0,-3.943750000E1
3.868750016E2,-2.350000000E1,-1.125000000E1,-3.775000000E1
3.869050031E2,-2.537500000E1,-1.450000000E1,-3.618750000E1
3.869350062E2,-2.612500000E1,-1.718750000E1,-3.381250000E1
3.869649766E2,-2.731250000E1,-1.918750000E1,-3.212500000E1
3.869849984E2,-2.806250000E1,-2.031250000E1,-3.212500000E1
3.870150016E2,-2.856250000E1,-2.187500000E1,-3.081250000E1
3.870450031E2,-2.893750000E1,-2.262500000E1,-2.900000000E1
3.870750047E2,-3.006250000E1,-2.412500000E1,-2.800000000E1
3.871049750E2,-3.118750000E1,-2.462500000E1,-2.718750000E1
3.871249984E2,-3.143750000E1,-2.418750000E1,-2.662500000E1
3.871550000E2,-3.175000000E1,-2.387500000E1,-2.575000000E1
3.871850016E2,-3.256250000E1,-2.381250000E1,-2.581250000E1
3.872150047E2,-3.300000000E1,-2.375000000E1,-2.575000000E1
3.872450062E2,-3.281250000E1,-2.375000000E1,-2.625000000E1
3.872749766E2,-3.300000000E1,-2.312500000E1,-2.618750000E1
3.872949984E2,-3.325000000E1,-2.218750000E1,-2.568750000E1
3.873250016E2,-3.300000000E1,-2.112500000E1,-2.681250000E1
3.873550031E2,-3.237500000E1,-2.081250000E1,-2.818750000E1
3.873850062E2,-3.162500000E1,-1.993750000E1,-2.887500000E1
3.874149766E2,-3.106250000E1,-1.918750000E1,-3.012500000E1
3.874349984E2,-3.025000000E1,-1.856250000E1,-3.093750000E1
3.874650000E2,-2.881250000E1,-1.625000000E1,-3.250000000E1
3.874950016E2,-2.675000000E1,-1.425000000E1,-3.531250000E1
3.875250047E2,-2.418750000E1,-1.250000000E1,-3.768750000E1
3.875550062E2,-2.225000000E1,-1.075000000E1,-3.937500000E1
3.875849766E2,-1.981250000E1,-8.562500000E0,-4.037500000E1
3.876050000E2,-1.850000000E1,-7.062500000E0,-4.112500000E1
3.876350016E2,-1.712500000E1,-5.250000000E0,-4.243750000E1
3.876650031E2,-1.562500000E1,-3.625000000E0,-4.262500000E1
3.876950047E2,-1.418750000E1,-2.000000000E0,-4.350000000E1
3.877249766E2,-1.387500000E1,-2.500000000E-1,-4.368750000E1
3.877449984E2,-1.306250000E1,1.875000000E-1,-4.306250000E1
3.877750000E2,-1.287500000E1,-1.875000000E-1,-4.268750000E1
3.878050016E2,-1.368750000E1,-9.375000000E-1,-4.325000000E1
3.878350047E2,-1.437500000E1,-2.000000000E0,-4.306250000E1
3.878649750E2,-1.568750000E1,-3.375000000E0,-4.237500000E1
3.878849969E2,-1.662500000E1,-4.750000000E0,-4.218750000E1
3.879150000E2,-1.831250000E1,-6.312500000E0,-4.156250000E1
3.879450016E2,-1.962500000E1,-8.500000000E0,-4.106250000E1
3.879750031E2,-2.043750000E1,-1.112500000E1,-4.043750000E1
3.880050047E2,-2.231250000E1,-1.368750000E1,-3.918750000E1
3.880349766E2,-2.337500000E1,-1.575000000E1,-3.643750000E1
3.880549984E2,-2.437500000E1,-1.643750000E1,-3.556250000E1
3.880850000E2,-2.556250000E1,-1.887500000E1,-3.475000000E1
3.881150031E2,-2.618750000E1,-2.137500000E1,-3.250000000E1
3.881450047E2,-2.712500000E1,-2.281250000E1,-3.100000000E1
3.881749750E2,-2.731250000E1,-2.481250000E1,-3.000000000E1
3.881949969E2,-2.793750000E1,-2.537500000E1,-2.831250000E1
3.882250000E2,-2.831250000E1,-2.662500000E1,-2.656250000E1
3.882550016E2,-2.875000000E1,-2.787500000E1,-2.531250000E1
3.882850031E2,-2.981250000E1,-2.881250000E1,-2.462500000E1
3.883150047E2,-3.018750000E1,-2.900000000E1,-2.400000000E1
3.883449766E2,-2.981250000E1,-2.843750000E1,-2.325000000E1
3.883649984E2,-2.981250000E1,-2.831250000E1,-2.325000000E1
3.883950000E2,-3.112500000E1,-2.900000000E1,-2.375000000E1
3.884250031E2,-3.118750000E1,-2.900000000E1,-2.462500000E1
3.884550047E2,-3.112500000E1,-2.737500000E1,-2.537500000E1
