"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.424150000E2,-3.499999875E-3,1.370000001E-2,3.680000082E-2
1.424450016E2,3.570000082E-2,-6.499999668E-3,2.699999884E-2
1.424750047E2,2.479999885E-2,-1.539999992E-2,1.709999889E-2
1.425049750E2,-4.319999740E-2,-4.999999888E-3,4.659999907E-2
1.425249969E2,-2.349999920E-2,1.429999992E-2,2.699999884E-2
1.425549984E2,-3.599999938E-3,-5.699999630E-3,-2.300000051E-3
1.425850016E2,-1.329999976E-2,2.300000004E-2,1.719999872E-2
1.426150031E2,-1.279999968E-2,3.029999882E-2,3.669999912E-2
1.426449734E2,-2.499999944E-3,2.999999851E-4,1.709999889E-2
1.426649953E2,-3.150000051E-2,-9.899999946E-3,3.669999912E-2
1.426949984E2,-2.899999917E-2,-9.200000204E-3,4.669999704E-2
1.427250000E2,-1.850000024E-2,3.999999899E-4,2.709999867E-2
1.427550016E2,6.999999750E-4,-3.599999845E-2,3.709999844E-2
1.427850031E2,-1.999999949E-4,1.269999985E-2,2.719999850E-2
1.428149750E2,1.889999956E-2,3.799999831E-3,2.180000022E-2
1.428349969E2,3.669999912E-2,3.599999938E-3,2.169999853E-2
1.428649984E2,5.699999630E-3,3.399999812E-3,2.159999870E-2
1.428950016E2,-1.429999992E-2,3.499999875E-3,1.899999916E-3
1.429250031E2,3.350000083E-2,2.249999903E-2,2.139999904E-2
1.429549734E2,-3.419999778E-2,1.119999960E-2,1.799999969E-3
1.429749953E2,-4.399999976E-3,-7.899999619E-3,-3.729999810E-2
1.430049984E2,-4.189999774E-2,-1.740000024E-2,2.159999870E-2
1.430350000E2,-1.699999906E-3,-7.899999619E-3,1.179999951E-2
1.430650016E2,-1.179999951E-2,-1.730000041E-2,-4.690000042E-2
1.430950047E2,3.570000082E-2,-1.609999873E-2,-1.750000007E-2
1.431249750E2,-1.260000002E-2,2.300000051E-3,-7.699999958E-3
1.431449969E2,-1.119999960E-2,1.169999968E-2,-7.699999958E-3
1.431749984E2,-2.939999849E-2,-7.599999662E-3,2.199999988E-3
1.432050016E2,-1.960000023E-2,-8.100000210E-3,2.099999925E-3
1.432350031E2,9.300000034E-3,2.099999972E-2,-1.740000024E-2
1.432649734E2,-3.999999899E-4,8.999999845E-4,-1.740000024E-2
1.432849953E2,-1.059999969E-2,8.999999845E-4,1.179999951E-2
1.433149984E2,-2.249999903E-2,9.599999525E-3,2.159999870E-2
1.433450000E2,1.539999992E-2,-8.700000122E-3,-1.750000007E-2
1.433750016E2,4.199999850E-3,-7.199999876E-3,3.139999881E-2
1.434050047E2,-4.100000020E-3,2.399999881E-3,2.169999853E-2
1.434349750E2,-4.999999702E-2,1.059999969E-2,2.180000022E-2
1.434549969E2,8.399999700E-3,1.009999961E-2,2.099999925E-3
1.434850000E2,-7.999999798E-4,1.099999994E-2,2.180000022E-2
1.435150016E2,-2.779999934E-2,4.999999655E-4,3.179999813E-2
1.435450031E2,1.030000020E-2,-9.699999355E-3,2.300000051E-3
1.435749734E2,-8.200000040E-3,-1.840000041E-2,4.160000011E-2
1.435949969E2,1.300000004E-3,1.040000003E-2,2.199999988E-2
1.436249984E2,2.159999870E-2,-9.200000204E-3,2.199999988E-2
1.436550000E2,1.699999906E-3,1.500000013E-3,2.199999988E-2
1.436850016E2,-1.799999923E-2,-1.809999906E-2,2.199999988E-2
1.437150047E2,-1.699999906E-2,1.999999862E-3,2.209999971E-2
1.437449750E2,1.899999916E-3,2.699999837E-3,1.229999959E-2
1.437649969E2,3.999999899E-4,3.000000026E-3,2.399999881E-3
1.437950000E2,-4.449999705E-2,-6.199999712E-3,-3.700000001E-3
1.438250016E2,2.469999902E-2,2.899999963E-3,2.569999918E-2
1.438550031E2,3.159999847E-2,2.300000051E-3,-2.349999920E-2
1.438849750E2,3.249999881E-2,-1.640000008E-2,-1.359999925E-2
1.439049969E2,3.299999982E-3,-6.300000008E-3,3.539999947E-2
1.439349984E2,2.399999881E-3,1.229999959E-2,2.539999969E-2
1.439650000E2,1.169999968E-2,-7.299999706E-3,-3.329999745E-2
1.439950031E2,9.999999311E-4,1.159999985E-2,5.699999630E-3
1.440250047E2,2.909999900E-2,-7.100000046E-3,5.599999800E-3
1.440549750E2,-8.700000122E-3,2.969999984E-2,-1.389999967E-2
1.440749984E2,-8.299999870E-3,9.699999355E-3,-4.100000020E-3
1.441049984E2,-3.779999912E-2,2.999999851E-4,1.539999992E-2
1.441350016E2,2.899999917E-2,9.300000034E-3,-4.199999850E-3
1.441650031E2,-7.999999798E-4,9.300000034E-3,5.399999674E-3
1.441949750E2,-9.699999355E-3,0.000000000E0,-1.399999950E-2
1.442149969E2,-9.300000034E-3,0.000000000E0,-4.199999850E-3
1.442449984E2,2.899999917E-2,-9.800000116E-3,5.499999970E-3
1.442750016E2,8.999999613E-3,-2.730000019E-2,5.599999800E-3
1.443050016E2,-5.900000036E-2,1.209999993E-2,2.620000020E-2
1.443350047E2,-3.689999878E-2,1.139999926E-2,6.699999794E-3
1.443649750E2,1.599999960E-3,1.899999916E-3,-3.000000026E-3
1.443849969E2,2.070000023E-2,1.159999985E-2,6.699999794E-3
1.444150000E2,2.950000018E-2,1.950000040E-2,1.630000025E-2
1.444450016E2,1.960000023E-2,9.300000034E-3,6.499999668E-3
1.444750031E2,1.879999973E-2,0.000000000E0,-1.310000010E-2
1.445049750E2,-2.999999851E-4,-8.899999782E-3,-3.199999919E-3
1.445249969E2,1.699999906E-3,-3.669999912E-2,6.799999624E-3
1.445549984E2,-7.499999832E-3,-6.000000052E-3,2.649999969E-2
1.445850000E2,-1.730000041E-2,-1.459999941E-2,-2.799999900E-3
1.446150031E2,-1.659999974E-2,1.349999942E-2,-2.239999920E-2
1.446450047E2,-1.539999992E-2,4.399999976E-3,-2.699999837E-3
1.446749750E2,3.269999847E-2,-4.499999806E-3,6.999999750E-3
1.446949984E2,-1.559999958E-2,1.439999975E-2,6.999999750E-3
1.447250000E2,-1.569999941E-2,2.439999953E-2,-2.229999937E-2
1.447550016E2,3.150000051E-2,2.389999852E-2,1.669999957E-2
1.447850031E2,2.399999881E-3,-5.599999800E-3,-3.219999745E-2
1.448149750E2,-2.919999883E-2,-3.590000048E-2,6.619999558E-2
1.448349969E2,-9.499999695E-3,-1.589999907E-2,1.152999997E-1
1.448649984E2,2.119999938E-2,3.139999881E-2,8.590000123E-2
1.448950000E2,1.999999955E-2,-1.999999949E-4,-2.499999944E-3
1.449250031E2,2.840000018E-2,-8.799999952E-3,6.599999964E-2
1.449550047E2,1.819999889E-2,1.879999973E-2,7.569999993E-2
1.449849750E2,-1.040000003E-2,-1.109999977E-2,3.649999946E-2
1.450049969E2,-2.029999904E-2,-1.109999977E-2,6.589999795E-2
1.450350000E2,1.809999906E-2,-1.399999950E-3,7.569999993E-2
1.450650016E2,2.869999968E-2,7.400000002E-3,4.629999772E-2
1.450950031E2,-9.999999311E-4,1.499999966E-2,7.549999654E-2
1.451249750E2,-1.090000011E-2,4.499999806E-3,5.590000004E-2
1.451449969E2,7.599999662E-3,4.100000020E-3,6.560000032E-2
1.451749984E2,-1.260000002E-2,3.499999875E-3,6.549999863E-2
1.452050016E2,-1.129999943E-2,-2.529999986E-2,5.579999834E-2
1.452350031E2,-2.819999866E-2,-1.439999975E-2,4.629999772E-2
1.452649734E2,1.069999952E-2,-1.469999924E-2,7.569999993E-2
1.452849953E2,9.899999946E-3,1.379999984E-2,5.599999800E-2
1.453149984E2,2.329999954E-2,6.399999838E-3,-2.829999849E-2
1.453450000E2,-6.199999712E-3,-3.199999919E-3,2.070000023E-2
1.453750016E2,2.159999870E-2,6.399999838E-3,8.999999845E-4
1.454050047E2,-3.759999946E-2,-2.229999937E-2,-2.840000018E-2
1.454349750E2,2.879999951E-2,-1.989999972E-2,-2.840000018E-2
1.454549969E2,-1.919999905E-2,-3.769999743E-2,-1.840000041E-2
1.454849984E2,-1.019999944E-2,-2.749999985E-2,9.999999311E-4
1.455150000E2,0.000000000E0,-7.599999662E-3,-1.840000041E-2
1.455450031E2,-1.899999939E-2,-7.199999876E-3,3.059999831E-2
1.455749734E2,7.400000002E-3,3.119999915E-2,-4.800000042E-2
1.455949969E2,-9.600000083E-2,2.060000040E-2,-2.809999883E-2
1.456249984E2,5.009999871E-2,-1.740000024E-2,1.099999994E-2
1.456550000E2,8.399999700E-3,3.909999877E-2,-8.799999952E-3
1.456850016E2,-2.979999967E-2,-1.019999944E-2,-1.860000007E-2
1.457150047E2,-4.479999840E-2,-4.649999738E-2,3.079999983E-2
1.457449750E2,1.279999968E-2,2.699999837E-3,1.109999977E-2
1.457649969E2,1.260000002E-2,2.259999886E-2,-2.799999900E-2
1.457949984E2,2.779999934E-2,-8.499999531E-3,1.500000013E-3
1.458250016E2,-3.039999865E-2,-7.699999958E-3,2.119999938E-2
1.458550031E2,2.699999884E-2,1.109999977E-2,1.119999960E-2
1.458849734E2,-1.200000010E-2,1.109999977E-2,2.109999955E-2
1.459049953E2,-2.049999870E-2,1.199999941E-3,3.089999966E-2
1.459349984E2,-1.860000007E-2,1.069999952E-2,4.089999944E-2
1.459650000E2,3.999999899E-4,-8.899999782E-3,2.119999938E-2
1.459950016E2,5.999999703E-4,1.999999949E-4,4.079999775E-2
1.460250047E2,-2.799999900E-2,-9.599999525E-3,-8.100000210E-3
1.460549750E2,1.199999941E-3,-2.709999867E-2,2.139999904E-2
1.460749969E2,1.040000003E-2,-2.599999867E-2,3.119999915E-2
1.461049984E2,-2.879999951E-2,-6.099999882E-3,1.159999985E-2
1.461350016E2,-1.829999872E-2,1.249999925E-2,3.119999915E-2
1.461650031E2,3.260000050E-2,-1.649999991E-2,1.899999916E-3
1.461949734E2,-5.599999800E-3,3.119999915E-2,2.159999870E-2
1.462149969E2,3.999999724E-3,1.109999977E-2,1.899999916E-3
1.462449984E2,-5.099999718E-3,-7.599999662E-3,4.120000079E-2
1.462750000E2,4.399999976E-3,2.499999944E-3,6.079999730E-2
1.463050016E2,-3.049999848E-2,-3.700000001E-3,-1.260000002E-2
1.463350031E2,9.599999525E-3,-1.229999959E-2,-3.209999949E-2
1.463649750E2,8.399999700E-3,6.999999750E-3,-2.239999920E-2
1.463849969E2,1.829999872E-2,2.719999850E-2,-2.229999937E-2
1.464150000E2,-1.500000013E-3,1.630000025E-2,6.899999920E-3
1.464450016E2,2.840000018E-2,-2.259999886E-2,-4.199999943E-2
1.464750031E2,1.840000041E-2,-3.000000026E-3,-3.219999745E-2
1.465049734E2,-4.999999655E-4,-1.299999934E-2,-2.229999937E-2
1.465249953E2,2.889999934E-2,6.300000008E-3,-1.249999925E-2
1.465549984E2,2.899999917E-2,5.799999926E-3,-1.249999925E-2
1.465850000E2,2.620000020E-2,2.569999918E-2,-1.269999985E-2
1.466150031E2,1.559999958E-2,-3.599999938E-3,-5.199999735E-2
1.466450047E2,-2.399999881E-3,-2.249999903E-2,-2.249999903E-2
1.466749750E2,2.749999985E-2,-1.500000013E-3,6.999999750E-3
1.466949969E2,2.639999986E-2,7.999999449E-3,-3.219999745E-2
1.467250000E2,2.569999918E-2,7.199999876E-3,-5.189999938E-2
1.467550016E2,-1.449999958E-2,7.199999876E-3,-2.259999886E-2
1.467850031E2,3.429999948E-2,1.669999957E-2,-1.279999968E-2
1.468149734E2,2.699999837E-3,2.259999886E-2,-9.099999443E-3
1.468349969E2,-6.699999794E-3,-1.579999924E-2,1.049999986E-2
1.468649984E2,-1.640000008E-2,2.269999869E-2,2.029999904E-2
1.468950000E2,3.099999949E-2,2.070000023E-2,1.019999944E-2
1.469250016E2,3.199999919E-3,-1.759999990E-2,3.979999945E-2
1.469550047E2,1.159999985E-2,1.090000011E-2,3.969999775E-2
1.469849750E2,4.089999944E-2,-7.799999788E-3,4.999999655E-4
1.470049969E2,2.119999938E-2,-1.719999872E-2,-2.879999951E-2
1.470350000E2,-4.499999806E-2,1.260000002E-2,3.009999916E-2
1.470650016E2,-1.399999950E-2,1.329999976E-2,3.029999882E-2
1.470950031E2,-4.299999680E-3,2.799999900E-3,7.999999798E-4
1.471249734E2,-4.600000102E-3,-7.499999832E-3,1.059999969E-2
1.471449969E2,-1.469999924E-2,2.080000006E-2,-8.999999613E-3
1.471749984E2,4.099999741E-2,2.019999921E-2,2.979999967E-2
1.472050000E2,-3.790000081E-2,-9.200000204E-3,1.019999944E-2
1.472350031E2,9.999999311E-4,-1.699999906E-2,1.030000020E-2
1.472650047E2,-3.810000047E-2,-2.689999901E-2,2.009999938E-2
1.472949750E2,1.909999922E-2,-2.539999969E-2,0.000000000E0
1.473149984E2,1.829999872E-2,3.799999831E-3,0.000000000E0
1.473450000E2,-2.089999989E-2,-5.299999844E-3,9.699999355E-3
1.473750016E2,-7.999999798E-4,-4.499999806E-3,1.960000023E-2
1.474050031E2,-1.909999922E-2,-5.099999718E-3,0.000000000E0
1.474349750E2,-1.799999923E-2,3.299999982E-3,1.970000006E-2
1.474549969E2,-7.899999619E-3,-6.199999712E-3,9.899999946E-3
1.474849984E2,-1.740000024E-2,4.199999850E-3,9.999999747E-5
1.475150016E2,2.070000023E-2,4.600000102E-3,-9.599999525E-3
1.475450031E2,-1.719999872E-2,5.299999844E-3,1.999999949E-4
1.475750047E2,1.059999969E-2,-3.700000001E-3,9.999999776E-3
1.476049750E2,-2.819999866E-2,1.469999924E-2,9.999999747E-5
1.476249984E2,2.029999904E-2,1.409999933E-2,-2.929999866E-2
1.476550000E2,-2.649999969E-2,-1.429999992E-2,2.969999984E-2
1.476850016E2,3.280000016E-2,1.469999924E-2,3.949999809E-2
1.477150031E2,-1.559999958E-2,1.299999934E-2,-9.499999695E-3
1.477449750E2,-7.100000046E-3,-6.199999712E-3,-9.599999525E-3
1.477649969E2,3.240000084E-2,-5.399999674E-3,1.999999949E-4
1.477949984E2,-2.369999886E-2,-1.409999933E-2,-2.499999944E-3
1.478250000E2,-3.899999894E-3,-4.600000102E-3,-2.499999944E-3
1.478550016E2,5.899999756E-3,-4.100000020E-3,-1.229999959E-2
1.478850047E2,-2.369999886E-2,1.480000000E-2,-2.499999944E-3
1.479149750E2,1.389999967E-2,3.899999894E-3,-1.249999925E-2
1.479349984E2,-5.399999674E-3,3.700000001E-3,6.999999750E-3
1.479650000E2,1.379999984E-2,3.899999894E-3,-1.249999925E-2
1.479950016E2,4.199999850E-3,-6.000000052E-3,-2.229999937E-2
1.480250031E2,1.469999924E-2,-2.449999936E-2,-2.219999954E-2
1.480549750E2,-1.329999976E-2,-3.999999724E-3,-2.399999881E-3
1.480749969E2,5.899999756E-3,5.399999674E-3,-2.499999944E-3
1.481049984E2,5.469999835E-2,-3.700000001E-3,7.199999876E-3
1.481350016E2,2.359999903E-2,2.520000003E-2,-2.219999954E-2
1.481650031E2,-2.539999969E-2,2.449999936E-2,-2.229999937E-2
1.481949734E2,4.160000011E-2,1.269999985E-2,-1.269999985E-2
1.482149953E2,2.300000051E-3,-1.579999924E-2,-1.260000002E-2
1.482449969E2,2.300000051E-3,-6.099999882E-3,-2.249999903E-2
1.482750000E2,-1.689999923E-2,4.199999850E-3,-1.260000002E-2
1.483050016E2,-1.459999941E-2,5.799999926E-3,-3.969999775E-2
1.483350047E2,-1.269999985E-2,5.899999756E-3,-5.920000002E-2
1.483649750E2,3.570000082E-2,-3.499999875E-3,-7.889999449E-2
1.483849969E2,1.509999949E-2,6.899999920E-3,-4.949999973E-2
1.484149984E2,1.319999993E-2,6.499999668E-3,-2.019999921E-2
1.484450000E2,1.219999976E-2,6.199999712E-3,-3.989999741E-2
1.484750031E2,-1.779999956E-2,-4.199999850E-3,-2.039999887E-2
1.485049734E2,2.190000005E-2,1.480000000E-2,-3.019999899E-2
1.485249953E2,2.190000005E-2,-5.299999844E-3,-4.979999736E-2
1.485549984E2,1.219999976E-2,5.099999718E-3,-2.039999887E-2
1.485850000E2,2.159999870E-2,2.369999886E-2,-2.039999887E-2
1.486150016E2,-1.679999940E-2,-1.579999924E-2,-6.939999759E-2
1.486450047E2,-6.999999750E-3,-2.479999885E-2,-7.999999798E-4
1.486749750E2,4.600000102E-3,4.499999806E-3,-2.019999921E-2
1.486949969E2,3.269999847E-2,2.319999970E-2,-5.959999934E-2
1.487249984E2,3.959999979E-2,-4.529999942E-2,-6.960000098E-2
1.487550016E2,-1.899999939E-2,-1.399999950E-2,-1.069999952E-2
1.487850031E2,3.049999848E-2,1.469999924E-2,-2.049999870E-2
1.488149734E2,1.649999991E-2,1.950000040E-2,9.099999443E-3
1.488349953E2,2.520000003E-2,-9.399999864E-3,-6.999999750E-4
1.488649984E2,-2.329999954E-2,2.070000023E-2,2.869999968E-2
1.488950000E2,4.259999841E-2,4.999999655E-4,8.899999782E-3
1.489250016E2,3.289999813E-2,-8.399999700E-3,1.869999990E-2
1.489550031E2,-1.640000008E-2,1.500000013E-3,1.869999990E-2
1.489849750E2,1.319999993E-2,5.999999703E-4,-2.039999887E-2
1.490049969E2,-1.420000009E-2,-3.819999844E-2,2.869999968E-2
1.490350000E2,5.899999756E-3,-1.630000025E-2,1.899999939E-2
1.490650016E2,1.569999941E-2,3.399999812E-3,9.200000204E-3
1.490950031E2,1.630000025E-2,1.279999968E-2,9.200000204E-3
1.491249750E2,1.679999940E-2,3.089999966E-2,2.879999951E-2
1.491449953E2,6.699999794E-3,1.399999950E-3,1.899999939E-2
1.491749984E2,-2.249999903E-2,1.139999926E-2,2.879999951E-2
1.492050000E2,6.099999882E-3,5.999999703E-4,3.849999979E-2
1.492350016E2,-2.600000007E-3,-7.999999449E-3,1.899999939E-2
1.492650047E2,-2.180000022E-2,2.799999900E-3,1.909999922E-2
1.492949750E2,-1.970000006E-2,-1.509999949E-2,-2.199999988E-3
1.493149969E2,-9.999999747E-5,-5.099999718E-3,7.499999832E-3
1.493450422E2,1.040000003E-2,4.799999762E-3,3.700000048E-2
1.493750016E2,0.000000000E0,3.899999894E-3,3.689999878E-2
1.494050031E2,-1.009999961E-2,-5.599999800E-3,1.719999872E-2
1.494349750E2,2.999999851E-4,3.599999938E-3,2.709999867E-2
1.494549953E2,-1.840000041E-2,3.499999875E-3,7.499999832E-3
1.494849984E2,1.040000003E-2,1.349999942E-2,7.499999832E-3
1.495150000E2,0.000000000E0,-1.539999992E-2,2.709999867E-2
1.495450016E2,1.869999990E-2,4.399999976E-3,3.680000082E-2
1.495750047E2,-1.139999926E-2,3.899999894E-3,1.709999889E-2
1.496049750E2,-1.090000011E-2,-6.000000052E-3,-1.219999976E-2
1.496249969E2,-4.969999939E-2,-1.549999975E-2,2.699999884E-2
1.496550000E2,9.599999525E-3,4.299999680E-3,3.689999878E-2
1.496850016E2,1.899999939E-2,2.319999970E-2,-2.300000051E-3
1.497150031E2,7.999999449E-3,-1.529999916E-2,-2.199999988E-2
1.497449734E2,-1.139999926E-2,-4.900000058E-3,1.719999872E-2
1.497649969E2,2.939999849E-2,1.439999975E-2,-2.199999988E-3
1.497949984E2,1.950000040E-2,4.399999976E-3,1.599999960E-3
1.498250000E2,1.099999994E-3,1.359999925E-2,2.129999921E-2
1.498550031E2,-1.779999956E-2,1.269999985E-2,2.129999921E-2
1.498850047E2,1.099999994E-3,2.109999955E-2,-1.799999923E-2
1.499149750E2,-2.829999849E-2,-1.779999956E-2,2.119999938E-2
1.499349984E2,-8.299999870E-3,1.109999977E-2,1.500000013E-3
1.499650000E2,1.079999935E-2,1.300000004E-3,-8.200000040E-3
1.499950016E2,-2.679999918E-2,-3.469999880E-2,3.119999915E-2
1.500250031E2,3.199999919E-3,5.099999718E-3,1.169999968E-2
1.500549734E2,-5.499999970E-3,-5.099999718E-3,-7.799999788E-3
1.500749969E2,1.329999976E-2,1.379999984E-2,1.169999968E-2
1.501049984E2,3.799999831E-3,3.319999948E-2,1.169999968E-2
1.501350000E2,1.319999993E-2,3.070000000E-2,1.150000002E-2
1.501650016E2,3.199999919E-3,1.199999941E-3,2.129999921E-2
1.501950047E2,-2.520000003E-2,-6.999999750E-3,1.799999969E-3
1.502249750E2,4.399999976E-3,-7.499999832E-3,1.799999969E-3
1.502449984E2,-4.199999850E-3,2.499999944E-3,1.899999916E-3
1.502750000E2,2.449999936E-2,-1.559999958E-2,1.899999916E-3
1.503050016E2,1.549999975E-2,1.459999941E-2,-8.399999700E-3
1.503350031E2,-2.290000021E-2,-4.900000058E-3,1.399999950E-3
1.503649734E2,1.679999940E-2,-5.599999800E-3,-8.299999870E-3
1.503849969E2,-4.299999680E-3,4.399999976E-3,1.300000004E-3
1.504149984E2,5.699999630E-3,-4.499999806E-3,1.399999950E-3
1.504450016E2,1.529999916E-2,-3.899999894E-3,1.399999950E-3
1.504750031E2,5.099999718E-3,-1.279999968E-2,-8.299999870E-3
1.505050047E2,-5.599999800E-3,6.099999882E-3,-1.819999889E-2
1.505349766E2,4.299999680E-3,1.539999992E-2,-1.819999889E-2
1.505549969E2,4.199999850E-3,1.480000000E-2,-8.499999531E-3
1.505850000E2,-3.460000083E-2,-4.900000058E-3,-2.809999883E-2
1.506150016E2,4.299999680E-3,-2.349999920E-2,1.300000004E-3
1.506450031E2,-3.390000015E-2,6.300000008E-3,2.099999972E-2
1.506749750E2,4.600000102E-3,1.569999941E-2,-3.779999912E-2
1.506949969E2,3.260000050E-2,-1.299999934E-2,-2.809999883E-2
1.507249984E2,-2.709999867E-2,-3.159999847E-2,1.199999941E-3
1.507550016E2,-1.699999906E-2,-1.899999916E-3,1.109999977E-2
1.507850031E2,2.899999963E-3,1.689999923E-2,-2.809999883E-2
1.508150047E2,-8.100000210E-3,-2.699999837E-3,1.199999941E-3
1.508449750E2,-1.759999990E-2,1.689999923E-2,-8.499999531E-3
1.508649969E2,2.699999837E-3,2.639999986E-2,-8.499999531E-3
1.508950000E2,1.079999935E-2,-1.310000010E-2,-1.840000041E-2
1.509250016E2,2.099999972E-2,1.679999940E-2,1.099999994E-3
1.509550031E2,1.139999926E-2,-3.299999982E-3,1.090000011E-2
1.509849750E2,-7.599999662E-3,-2.229999937E-2,-4.769999906E-2
1.510049969E2,1.199999941E-3,-2.099999925E-3,-1.829999872E-2
1.510350000E2,-6.899999920E-3,-9.999999311E-4,1.300000004E-3
1.510650016E2,-6.199999712E-3,1.939999871E-2,-1.809999906E-2
1.510950031E2,1.219999976E-2,8.799999952E-3,1.300000004E-3
1.511249734E2,3.179999813E-2,1.819999889E-2,-3.779999912E-2
1.511449953E2,-9.300000034E-3,1.549999975E-2,-7.199999876E-3
1.511749984E2,-9.699999355E-3,4.799999762E-3,-7.299999706E-3
1.512050000E2,1.699999906E-3,-1.579999924E-2,2.499999944E-3
1.512350016E2,-7.799999788E-3,-5.499999970E-3,1.239999942E-2
1.512650047E2,1.209999993E-2,-4.799999762E-3,1.239999942E-2
1.512949750E2,7.999999798E-4,-1.339999959E-2,1.239999942E-2
1.513149969E2,1.960000023E-2,-3.299999982E-3,-1.699999906E-2
1.513449984E2,-7.999999798E-4,-4.100000020E-3,-7.299999706E-3
1.513750000E2,1.709999889E-2,5.499999970E-3,2.300000051E-3
1.514050031E2,6.099999882E-3,5.200000014E-3,2.199999988E-3
1.514349734E2,-1.189999934E-2,-4.900000058E-3,-7.400000002E-3
1.514549953E2,7.299999706E-3,-4.699999932E-3,1.209999993E-2
1.514849984E2,1.589999907E-2,-2.410000004E-2,3.159999847E-2
1.515150000E2,-3.399999812E-3,3.280000016E-2,2.169999853E-2
1.515450016E2,-3.179999813E-2,-3.629999980E-2,-1.740000024E-2
1.515750047E2,-1.989999972E-2,-3.409999982E-2,2.199999988E-2
1.516049750E2,-2.009999938E-2,3.359999880E-2,4.160000011E-2
1.516249969E2,1.819999889E-2,6.199999899E-2,-1.730000041E-2
1.516549984E2,2.309999987E-2,-1.769999973E-2,1.269999985E-2
1.516850016E2,-2.689999901E-2,2.499999944E-3,5.189999938E-2
1.517150031E2,-2.319999970E-2,2.089999989E-2,2.269999869E-2
1.517449734E2,-1.289999951E-2,-8.999999613E-3,-6.599999964E-3
1.517649953E2,7.999999449E-3,-9.099999443E-3,2.279999852E-2
1.517949984E2,2.659999952E-2,2.769999951E-2,5.199999735E-2
1.518250000E2,-3.089999966E-2,7.199999876E-3,5.209999904E-2
1.518550016E2,-1.999999862E-3,-1.199999941E-3,5.209999904E-2
1.518850047E2,1.579999924E-2,-1.599999960E-3,2.249999903E-2
1.519149750E2,3.390000015E-2,-3.009999916E-2,2.249999903E-2
1.519349969E2,-3.329999745E-2,-3.830000013E-2,5.209999904E-2
1.519650000E2,-3.409999982E-2,-7.699999958E-3,2.269999869E-2
1.519950016E2,-1.379999984E-2,2.099999925E-3,2.269999869E-2
1.520250031E2,4.600000102E-3,1.260000002E-2,3.249999881E-2
1.520549734E2,2.149999887E-2,2.099999925E-3,1.260000002E-2
1.520749969E2,2.049999870E-2,-7.400000002E-3,2.239999920E-2
1.521049984E2,2.039999887E-2,-1.689999923E-2,3.219999745E-2
1.521350000E2,-1.789999940E-2,-1.559999958E-2,-2.099999925E-3
1.521650031E2,-3.680000082E-2,4.100000020E-3,7.599999662E-3
1.521950047E2,-2.520000003E-2,-4.799999762E-3,7.799999788E-3
1.522249750E2,5.099999718E-3,-1.489999983E-2,2.749999985E-2
1.522449969E2,3.429999948E-2,-5.299999844E-3,3.729999810E-2
1.522749984E2,3.240000084E-2,-4.999999888E-3,1.750000007E-2
1.523050016E2,-7.799999788E-3,6.199999712E-3,2.730000019E-2
1.523350031E2,-1.659999974E-2,-1.269999985E-2,7.799999788E-3
1.523649750E2,1.310000010E-2,-1.249999925E-2,1.769999973E-2
1.523849969E2,-1.659999974E-2,6.499999668E-3,2.740000002E-2
1.524149984E2,1.799999969E-3,1.529999916E-2,1.750000007E-2
1.524450000E2,-4.600000009E-2,-2.279999852E-2,2.740000002E-2
1.524750016E2,-2.479999885E-2,-3.099999856E-3,6.679999828E-2
1.525050047E2,1.279999968E-2,1.559999958E-2,-1.169999968E-2
1.525349750E2,1.500000013E-3,-5.200000014E-3,-2.099999925E-3
1.525549969E2,1.500000013E-3,-4.900000058E-3,-1.189999934E-2
1.525850000E2,8.999999845E-4,4.499999806E-3,2.719999850E-2
1.526150016E2,-7.799999788E-3,3.999999724E-3,-2.099999925E-3
1.526450031E2,1.329999976E-2,-1.429999992E-2,9.099999443E-3
1.526749734E2,-6.999999750E-3,4.699999932E-3,1.879999973E-2
1.526949953E2,-6.699999794E-3,4.499999806E-3,-6.999999750E-4
1.527249984E2,-3.709999844E-2,4.699999932E-3,-3.019999899E-2
1.527550000E2,1.079999935E-2,4.299999680E-3,-8.999999845E-4
1.527850031E2,-2.879999951E-2,-5.599999800E-3,8.799999952E-3
1.528150047E2,-1.730000041E-2,-4.299999680E-3,-1.049999986E-2
1.528449750E2,2.499999944E-3,-3.599999938E-3,8.999999613E-3
1.528649969E2,3.700000001E-3,-1.499999966E-2,-1.049999986E-2
1.528950000E2,4.600000102E-3,4.499999806E-3,1.889999956E-2
1.529250016E2,5.289999768E-2,1.409999933E-2,1.879999973E-2
1.529550031E2,3.199999919E-3,-6.099999882E-3,-1.059999969E-2
1.529849734E2,2.699999837E-3,-6.699999794E-3,-2.039999887E-2
1.530049969E2,-4.419999942E-2,-1.659999974E-2,1.879999973E-2
1.530350000E2,-3.260000050E-2,-1.599999890E-2,-4.999999655E-4
1.530650000E2,-2.109999955E-2,-1.579999924E-2,-3.999999899E-4
1.530950031E2,-2.979999967E-2,-5.399999674E-3,-1.009999961E-2
1.531250047E2,-1.869999990E-2,-4.799999762E-3,-9.999999747E-5
1.531549750E2,-2.639999986E-2,2.329999954E-2,-9.999999311E-4
1.531749969E2,2.159999870E-2,3.599999938E-3,-1.090000011E-2
