"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.174799984E2,-5.937620401E-1,-5.650315881E-1,9.777919769E0
3.175000062E2,-5.841852427E-1,-5.841852427E-1,9.768342972E0
3.175249844E2,-5.937620401E-1,-6.129156351E-1,9.768342972E0
3.175499813E2,-5.746083856E-1,-6.224924326E-1,9.777919769E0
3.175700031E2,-5.171475410E-1,-6.224924326E-1,9.787496567E0
3.175950000E2,-5.363011956E-1,-6.320692301E-1,9.739612579E0
3.176199984E2,-5.363011956E-1,-6.512228847E-1,9.758766174E0
3.176449922E2,-5.841852427E-1,-6.224924326E-1,9.806650162E0
3.176699891E2,-5.554547906E-1,-5.841852427E-1,9.797073364E0
3.176949859E2,-5.458779931E-1,-5.746083856E-1,9.730035782E0
3.177199828E2,-5.650315881E-1,-5.937620401E-1,9.777919769E0
3.177400047E2,-5.841852427E-1,-5.937620401E-1,9.806650162E0
3.177650016E2,-5.746083856E-1,-5.746083856E-1,9.777919769E0
3.177899984E2,-5.458779931E-1,-6.033388376E-1,9.787496567E0
3.178149938E2,-5.458779931E-1,-5.746083856E-1,9.758766174E0
3.178400078E2,-5.363011956E-1,-5.650315881E-1,9.768342972E0
3.178649859E2,-5.841852427E-1,-5.650315881E-1,9.749189377E0
3.178900172E2,-5.841852427E-1,-5.650315881E-1,9.768342972E0
3.179149797E2,-6.129156351E-1,-5.937620401E-1,9.777919769E0
3.179350016E2,-6.224924326E-1,-5.937620401E-1,9.797073364E0
3.179600000E2,-5.841852427E-1,-6.129156351E-1,9.777919769E0
3.179849938E2,-5.363011956E-1,-5.937620401E-1,9.730035782E0
3.180099922E2,-5.075707436E-1,-6.799532771E-1,9.749189377E0
3.180349875E2,-5.267243981E-1,-6.512228847E-1,9.816226959E0
3.180599844E2,-5.458779931E-1,-6.129156351E-1,9.797073364E0
3.180849797E2,-5.746083856E-1,-5.841852427E-1,9.797073364E0
3.181050031E2,-5.746083856E-1,-5.458779931E-1,9.777919769E0
3.181300000E2,-5.937620401E-1,-5.171475410E-1,9.806650162E0
3.181549953E2,-6.129156351E-1,-5.075707436E-1,9.806650162E0
3.181799922E2,-5.458779931E-1,-5.363011956E-1,9.797073364E0
3.182049891E2,-5.267243981E-1,-5.650315881E-1,9.797073364E0
3.182299859E2,-5.458779931E-1,-5.937620401E-1,9.777919769E0
3.182549812E2,-5.363011956E-1,-6.224924326E-1,9.768342972E0
3.182750031E2,-5.458779931E-1,-6.320692301E-1,9.768342972E0
3.183000016E2,-5.363011956E-1,-6.703764796E-1,9.749189377E0
3.183249969E2,-5.458779931E-1,-6.416460276E-1,9.787496567E0
3.183499938E2,-5.554547906E-1,-6.320692301E-1,9.758766174E0
3.183749891E2,-5.554547906E-1,-6.224924326E-1,9.768342972E0
3.183999875E2,-5.554547906E-1,-5.937620401E-1,9.768342972E0
3.184249828E2,-5.841852427E-1,-5.650315881E-1,9.777919769E0
3.184499797E2,-5.746083856E-1,-5.650315881E-1,9.787496567E0
3.184700031E2,-5.554547906E-1,-5.267243981E-1,9.787496567E0
3.184949984E2,-5.841852427E-1,-5.267243981E-1,9.749189377E0
3.185199953E2,-5.841852427E-1,-5.841852427E-1,9.787496567E0
3.185449906E2,-6.129156351E-1,-5.841852427E-1,9.797073364E0
3.185699875E2,-5.650315881E-1,-5.746083856E-1,9.797073364E0
3.185949828E2,-5.937620401E-1,-5.746083856E-1,9.749189377E0
3.186199812E2,-5.458779931E-1,-6.320692301E-1,9.768342972E0
3.186400031E2,-5.075707436E-1,-6.320692301E-1,9.806650162E0
3.186649984E2,-5.267243981E-1,-5.937620401E-1,9.797073364E0
3.186899969E2,-5.554547906E-1,-5.650315881E-1,9.758766174E0
3.187149922E2,-5.841852427E-1,-6.033388376E-1,9.768342972E0
3.187399891E2,-6.033388376E-1,-5.937620401E-1,9.768342972E0
3.187649844E2,-5.458779931E-1,-5.650315881E-1,9.758766174E0
3.187899828E2,-5.841852427E-1,-5.841852427E-1,9.768342972E0
3.188100047E2,-5.746083856E-1,-5.937620401E-1,9.797073364E0
3.188350000E2,-5.554547906E-1,-5.458779931E-1,9.787496567E0
3.188599969E2,-5.554547906E-1,-5.937620401E-1,9.777919769E0
3.188849938E2,-5.363011956E-1,-6.224924326E-1,9.777919769E0
3.189099891E2,-5.554547906E-1,-6.224924326E-1,9.797073364E0
3.189349859E2,-5.267243981E-1,-6.033388376E-1,9.768342972E0
3.189599828E2,-5.267243981E-1,-5.937620401E-1,9.768342972E0
3.189800063E2,-5.075707436E-1,-5.746083856E-1,9.768342972E0
3.190050016E2,-5.075707436E-1,-5.650315881E-1,9.787496567E0
3.190299984E2,-4.979939461E-1,-5.746083856E-1,9.739612579E0
3.190549938E2,-5.937620401E-1,-5.841852427E-1,9.768342972E0
3.190799906E2,-6.033388376E-1,-5.746083856E-1,9.777919769E0
3.191049875E2,-6.224924326E-1,-5.841852427E-1,9.768342972E0
3.191299844E2,-6.129156351E-1,-5.841852427E-1,9.768342972E0
3.191549797E2,-5.841852427E-1,-5.841852427E-1,9.768342972E0
3.191750016E2,-5.746083856E-1,-5.841852427E-1,9.749189377E0
3.191999984E2,-5.458779931E-1,-5.937620401E-1,9.797073364E0
3.192249953E2,-5.650315881E-1,-5.937620401E-1,9.739612579E0
3.192499922E2,-5.363011956E-1,-6.033388376E-1,9.777919769E0
3.192749875E2,-5.458779931E-1,-6.033388376E-1,9.749189377E0
3.192999859E2,-5.650315881E-1,-5.937620401E-1,9.758766174E0
3.193249812E2,-5.458779931E-1,-5.841852427E-1,9.758766174E0
3.193450469E2,-5.075707436E-1,-5.746083856E-1,9.787496567E0
3.193700000E2,-5.267243981E-1,-5.650315881E-1,9.777919769E0
3.193949953E2,-5.554547906E-1,-5.937620401E-1,9.758766174E0
3.194200125E2,-5.650315881E-1,-6.224924326E-1,9.816226959E0
3.194449891E2,-5.458779931E-1,-5.937620401E-1,9.787496567E0
3.194699859E2,-5.554547906E-1,-5.746083856E-1,9.758766174E0
3.194949812E2,-5.363011956E-1,-6.033388376E-1,9.730035782E0
3.195150047E2,-5.363011956E-1,-6.129156351E-1,9.787496567E0
3.195400281E2,-5.554547906E-1,-5.937620401E-1,9.806650162E0
3.195649969E2,-5.937620401E-1,-5.650315881E-1,9.758766174E0
3.195899938E2,-5.650315881E-1,-5.937620401E-1,9.749189377E0
3.196149906E2,-5.841852427E-1,-5.841852427E-1,9.787496567E0
3.196399875E2,-5.841852427E-1,-5.554547906E-1,9.787496567E0
3.196649828E2,-5.554547906E-1,-5.746083856E-1,9.758766174E0
3.196899797E2,-5.458779931E-1,-5.746083856E-1,9.787496567E0
3.197100031E2,-5.363011956E-1,-5.746083856E-1,9.787496567E0
3.197349984E2,-5.458779931E-1,-5.650315881E-1,9.758766174E0
3.197599953E2,-5.267243981E-1,-6.033388376E-1,9.758766174E0
3.197849922E2,-5.458779931E-1,-6.129156351E-1,9.787496567E0
3.198099875E2,-5.363011956E-1,-6.224924326E-1,9.797073364E0
3.198349844E2,-5.458779931E-1,-6.033388376E-1,9.787496567E0
3.198599813E2,-5.267243981E-1,-5.746083856E-1,9.777919769E0
3.198800031E2,-5.458779931E-1,-5.841852427E-1,9.768342972E0
3.199000297E2,-5.458779931E-1,-5.554547906E-1,9.777919769E0
3.199249906E2,-5.746083856E-1,-5.841852427E-1,9.777919769E0
3.199499875E2,-5.650315881E-1,-5.841852427E-1,9.787496567E0
3.199749828E2,-5.554547906E-1,-6.033388376E-1,9.758766174E0
3.199999797E2,-6.129156351E-1,-5.841852427E-1,9.749189377E0
3.200200031E2,-5.650315881E-1,-6.129156351E-1,9.768342972E0
3.200449984E2,-5.746083856E-1,-6.033388376E-1,9.777919769E0
3.200699953E2,-5.746083856E-1,-5.937620401E-1,9.768342972E0
3.200949922E2,-5.650315881E-1,-5.841852427E-1,9.777919769E0
3.201199891E2,-5.841852427E-1,-5.937620401E-1,9.787496567E0
3.201400016E2,-5.554547906E-1,-6.033388376E-1,9.787496567E0
3.201600016E2,-5.650315881E-1,-5.841852427E-1,9.777919769E0
3.201849984E2,-5.650315881E-1,-5.841852427E-1,9.787496567E0
3.202099938E2,-5.458779931E-1,-5.841852427E-1,9.758766174E0
3.202349906E2,-5.650315881E-1,-6.033388376E-1,9.758766174E0
3.202600266E2,-5.458779931E-1,-5.841852427E-1,9.758766174E0
3.202849828E2,-5.458779931E-1,-5.841852427E-1,9.777919769E0
3.203099797E2,-5.267243981E-1,-6.129156351E-1,9.806650162E0
3.203300031E2,-5.746083856E-1,-5.650315881E-1,9.758766174E0
3.203549984E2,-5.458779931E-1,-6.129156351E-1,9.739612579E0
3.203799953E2,-5.746083856E-1,-6.224924326E-1,9.806650162E0
3.204049922E2,-5.458779931E-1,-5.746083856E-1,9.787496567E0
3.204299891E2,-5.841852427E-1,-5.841852427E-1,9.758766174E0
3.204549844E2,-5.458779931E-1,-5.841852427E-1,9.749189377E0
3.204799813E2,-5.746083856E-1,-6.033388376E-1,9.787496567E0
3.205000031E2,-5.554547906E-1,-5.746083856E-1,9.816226959E0
3.205250000E2,-5.458779931E-1,-5.650315881E-1,9.758766174E0
3.205499969E2,-5.650315881E-1,-5.746083856E-1,9.768342972E0
3.205749922E2,-5.650315881E-1,-5.937620401E-1,9.758766174E0
3.205999891E2,-5.746083856E-1,-5.937620401E-1,9.797073364E0
3.206200172E2,-5.554547906E-1,-5.650315881E-1,9.749189377E0
3.206449766E2,-5.746083856E-1,-5.841852427E-1,9.768342972E0
3.206649984E2,-5.937620401E-1,-5.841852427E-1,9.768342972E0
3.206899953E2,-5.650315881E-1,-6.033388376E-1,9.768342972E0
3.207149922E2,-5.937620401E-1,-6.033388376E-1,9.787496567E0
3.207399875E2,-5.458779931E-1,-6.224924326E-1,9.787496567E0
3.207649844E2,-5.363011956E-1,-5.841852427E-1,9.787496567E0
3.207899813E2,-5.171475410E-1,-5.841852427E-1,9.749189377E0
3.208100031E2,-5.075707436E-1,-5.650315881E-1,9.768342972E0
3.208350000E2,-5.554547906E-1,-5.841852427E-1,9.787496567E0
3.208599969E2,-5.937620401E-1,-5.841852427E-1,9.777919769E0
3.208849922E2,-5.650315881E-1,-5.841852427E-1,9.787496567E0
3.209099891E2,-5.554547906E-1,-6.129156351E-1,9.768342972E0
3.209349859E2,-5.650315881E-1,-5.841852427E-1,9.768342972E0
3.209599828E2,-5.746083856E-1,-5.937620401E-1,9.758766174E0
3.209800078E2,-5.937620401E-1,-6.033388376E-1,9.749189377E0
3.210050016E2,-5.554547906E-1,-6.033388376E-1,9.777919769E0
3.210299984E2,-5.458779931E-1,-6.129156351E-1,9.758766174E0
3.210549938E2,-5.458779931E-1,-6.033388376E-1,9.768342972E0
3.210799906E2,-5.746083856E-1,-5.937620401E-1,9.787496567E0
3.211000281E2,-5.841852427E-1,-5.937620401E-1,9.777919769E0
3.211249781E2,-5.554547906E-1,-5.841852427E-1,9.768342972E0
3.211450000E2,-5.458779931E-1,-5.937620401E-1,9.768342972E0
3.211699969E2,-5.746083856E-1,-5.650315881E-1,9.768342972E0
3.211949922E2,-5.458779931E-1,-5.937620401E-1,9.768342972E0
3.212199906E2,-5.554547906E-1,-6.129156351E-1,9.797073364E0
3.212449859E2,-5.554547906E-1,-5.841852427E-1,9.787496567E0
3.212699828E2,-5.841852427E-1,-6.033388376E-1,9.787496567E0
3.212900047E2,-5.746083856E-1,-5.841852427E-1,9.768342972E0
3.213150000E2,-5.650315881E-1,-6.033388376E-1,9.768342972E0
3.213400219E2,-5.746083856E-1,-6.033388376E-1,9.768342972E0
3.213649938E2,-5.841852427E-1,-5.841852427E-1,9.777919769E0
3.213899906E2,-5.554547906E-1,-5.841852427E-1,9.768342972E0
3.214149859E2,-5.650315881E-1,-6.033388376E-1,9.806650162E0
3.214399844E2,-5.458779931E-1,-5.650315881E-1,9.777919769E0
3.214600078E2,-5.746083856E-1,-5.650315881E-1,9.749189377E0
3.214850016E2,-5.746083856E-1,-6.129156351E-1,9.758766174E0
3.215100000E2,-5.746083856E-1,-6.033388376E-1,9.816226959E0
3.215349953E2,-5.363011956E-1,-5.746083856E-1,9.797073364E0
3.215599922E2,-5.746083856E-1,-5.841852427E-1,9.758766174E0
3.215849875E2,-5.554547906E-1,-5.937620401E-1,9.777919769E0
3.216099844E2,-5.267243981E-1,-5.937620401E-1,9.787496567E0
3.216349797E2,-5.650315881E-1,-5.841852427E-1,9.797073364E0
3.216550031E2,-5.746083856E-1,-5.937620401E-1,9.739612579E0
3.216800000E2,-5.937620401E-1,-6.033388376E-1,9.768342972E0
3.217049969E2,-5.841852427E-1,-5.841852427E-1,9.806650162E0
3.217299922E2,-5.937620401E-1,-5.650315881E-1,9.787496567E0
3.217549891E2,-5.650315881E-1,-5.746083856E-1,9.787496567E0
3.217799859E2,-5.841852427E-1,-5.937620401E-1,9.768342972E0
3.218049812E2,-5.458779931E-1,-5.650315881E-1,9.768342972E0
3.218250047E2,-5.363011956E-1,-6.129156351E-1,9.768342972E0
3.218500016E2,-5.937620401E-1,-6.224924326E-1,9.768342972E0
3.218749969E2,-5.458779931E-1,-6.224924326E-1,9.797073364E0
3.218999938E2,-5.458779931E-1,-5.841852427E-1,9.797073364E0
3.219249891E2,-5.267243981E-1,-6.033388376E-1,9.758766174E0
3.219499875E2,-5.554547906E-1,-5.841852427E-1,9.777919769E0
3.219749828E2,-5.554547906E-1,-5.841852427E-1,9.777919769E0
3.219999797E2,-5.363011956E-1,-5.746083856E-1,9.758766174E0
3.220200016E2,-5.650315881E-1,-5.746083856E-1,9.749189377E0
3.220400078E2,-5.650315881E-1,-6.033388376E-1,9.777919769E0
3.220649891E2,-5.746083856E-1,-5.937620401E-1,9.777919769E0
3.220899859E2,-5.650315881E-1,-5.841852427E-1,9.768342972E0
3.221149828E2,-5.267243981E-1,-5.841852427E-1,9.768342972E0
3.221350047E2,-5.650315881E-1,-5.841852427E-1,9.797073364E0
3.221600016E2,-5.841852427E-1,-6.033388376E-1,9.777919769E0
3.221849969E2,-5.841852427E-1,-6.033388376E-1,9.787496567E0
3.222099938E2,-5.171475410E-1,-6.033388376E-1,9.768342972E0
3.222349906E2,-5.267243981E-1,-5.746083856E-1,9.777919769E0
3.222599875E2,-5.267243981E-1,-6.129156351E-1,9.768342972E0
3.222849828E2,-5.458779931E-1,-5.937620401E-1,9.787496567E0
3.223099797E2,-5.746083856E-1,-5.841852427E-1,9.758766174E0
3.223300016E2,-5.650315881E-1,-5.937620401E-1,9.758766174E0
3.223549984E2,-5.841852427E-1,-5.937620401E-1,9.777919769E0
3.223799953E2,-5.841852427E-1,-5.937620401E-1,9.787496567E0
3.224049906E2,-5.841852427E-1,-5.937620401E-1,9.758766174E0
3.224299875E2,-5.363011956E-1,-6.033388376E-1,9.787496567E0
3.224549844E2,-5.841852427E-1,-5.841852427E-1,9.787496567E0
3.224799813E2,-5.746083856E-1,-6.033388376E-1,9.768342972E0
3.225000031E2,-5.458779931E-1,-6.033388376E-1,9.806650162E0
3.225250000E2,-5.363011956E-1,-5.554547906E-1,9.758766174E0
3.225499969E2,-5.650315881E-1,-5.650315881E-1,9.758766174E0
3.225749922E2,-5.458779931E-1,-6.129156351E-1,9.787496567E0
3.225999891E2,-5.458779931E-1,-6.033388376E-1,9.797073364E0
3.226249859E2,-5.937620401E-1,-5.363011956E-1,9.797073364E0
3.226499812E2,-5.937620401E-1,-5.746083856E-1,9.777919769E0
3.226700047E2,-5.650315881E-1,-5.937620401E-1,9.777919769E0
3.226950000E2,-5.363011956E-1,-5.458779931E-1,9.806650162E0
3.227199969E2,-5.267243981E-1,-5.458779931E-1,9.787496567E0
3.227449938E2,-5.554547906E-1,-5.458779931E-1,9.797073364E0
3.227699906E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.227949859E2,-5.267243981E-1,-6.033388376E-1,9.787496567E0
3.228199828E2,-5.267243981E-1,-5.650315881E-1,9.777919769E0
3.228449797E2,-5.363011956E-1,-5.841852427E-1,9.777919769E0
3.228650016E2,-5.650315881E-1,-5.937620401E-1,9.797073364E0
3.228899984E2,-5.554547906E-1,-5.746083856E-1,9.797073364E0
3.229149938E2,-5.937620401E-1,-5.841852427E-1,9.768342972E0
3.229399922E2,-6.224924326E-1,-6.416460276E-1,9.787496567E0
3.229649875E2,-5.746083856E-1,-6.033388376E-1,9.806650162E0
3.229899844E2,-5.650315881E-1,-6.033388376E-1,9.787496567E0
3.230149797E2,-5.267243981E-1,-6.033388376E-1,9.777919769E0
3.230350031E2,-5.267243981E-1,-6.033388376E-1,9.787496567E0
3.230600000E2,-4.979939461E-1,-5.937620401E-1,9.777919769E0
3.230849953E2,-5.171475410E-1,-5.554547906E-1,9.777919769E0
3.231099922E2,-5.554547906E-1,-5.841852427E-1,9.797073364E0
3.231349875E2,-5.267243981E-1,-5.841852427E-1,9.777919769E0
3.231599859E2,-5.937620401E-1,-5.650315881E-1,9.787496567E0
3.231849812E2,-5.841852427E-1,-5.746083856E-1,9.768342972E0
3.232050031E2,-5.841852427E-1,-5.841852427E-1,9.777919769E0
3.232300000E2,-5.650315881E-1,-5.841852427E-1,9.777919769E0
3.232549969E2,-5.650315881E-1,-5.841852427E-1,9.777919769E0
3.232799938E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.232999953E2,-5.841852427E-1,-5.841852427E-1,9.777919769E0
3.233249797E2,-6.033388376E-1,-5.650315881E-1,9.816226959E0
3.233450031E2,-5.554547906E-1,-6.129156351E-1,9.816226959E0
3.233700000E2,-5.267243981E-1,-5.937620401E-1,9.758766174E0
3.233949953E2,-5.746083856E-1,-5.841852427E-1,9.710882187E0
3.234199922E2,-5.746083856E-1,-6.033388376E-1,9.806650162E0
3.234449875E2,-5.554547906E-1,-5.746083856E-1,9.806650162E0
3.234699859E2,-5.171475410E-1,-5.841852427E-1,9.768342972E0
3.234949812E2,-5.267243981E-1,-5.841852427E-1,9.749189377E0
3.235150031E2,-5.075707436E-1,-6.033388376E-1,9.768342972E0
3.235400016E2,-5.267243981E-1,-5.841852427E-1,9.787496567E0
3.235649969E2,-5.363011956E-1,-5.937620401E-1,9.777919769E0
3.235899938E2,-5.746083856E-1,-5.841852427E-1,9.758766174E0
3.236149891E2,-5.746083856E-1,-6.224924326E-1,9.787496567E0
3.236399875E2,-5.363011956E-1,-6.033388376E-1,9.806650162E0
3.236649828E2,-5.650315881E-1,-5.554547906E-1,9.758766174E0
3.236850047E2,-5.650315881E-1,-5.937620401E-1,9.739612579E0
3.237100016E2,-5.746083856E-1,-5.841852427E-1,9.758766174E0
3.237349984E2,-5.267243981E-1,-5.937620401E-1,9.787496567E0
3.237599953E2,-5.267243981E-1,-5.746083856E-1,9.787496567E0
3.237849906E2,-5.554547906E-1,-5.746083856E-1,9.739612579E0
3.238099875E2,-5.554547906E-1,-6.224924326E-1,9.749189377E0
3.238349828E2,-5.363011956E-1,-6.224924326E-1,9.777919769E0
3.238599984E2,-5.650315881E-1,-6.033388376E-1,9.758766174E0
3.238800031E2,-5.650315881E-1,-6.033388376E-1,9.758766174E0
3.239050000E2,-5.650315881E-1,-6.224924326E-1,9.777919769E0
3.239299953E2,-5.650315881E-1,-5.746083856E-1,9.777919769E0
3.239549922E2,-5.746083856E-1,-5.554547906E-1,9.787496567E0
3.239799938E2,-5.363011956E-1,-5.937620401E-1,9.739612579E0
3.240049844E2,-5.746083856E-1,-6.129156351E-1,9.787496567E0
3.240299813E2,-5.171475410E-1,-6.129156351E-1,9.777919769E0
3.240500047E2,-5.458779931E-1,-6.129156351E-1,9.777919769E0
3.240750000E2,-4.979939461E-1,-6.129156351E-1,9.787496567E0
3.240999969E2,-5.171475410E-1,-5.841852427E-1,9.758766174E0
3.241249938E2,-5.458779931E-1,-5.841852427E-1,9.777919769E0
3.241499891E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.241749859E2,-5.937620401E-1,-5.841852427E-1,9.758766174E0
3.241999828E2,-5.458779931E-1,-5.841852427E-1,9.749189377E0
3.242200047E2,-5.746083856E-1,-5.841852427E-1,9.777919769E0
3.242450016E2,-5.746083856E-1,-6.033388376E-1,9.777919769E0
3.242699984E2,-5.554547906E-1,-5.937620401E-1,9.787496567E0
3.242949938E2,-5.650315881E-1,-5.937620401E-1,9.777919769E0
3.243199906E2,-5.554547906E-1,-5.841852427E-1,9.758766174E0
3.243450297E2,-5.267243981E-1,-6.129156351E-1,9.777919769E0
3.243699844E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.243949797E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.244150016E2,-5.458779931E-1,-5.937620401E-1,9.787496567E0
3.244399984E2,-5.171475410E-1,-5.937620401E-1,9.797073364E0
3.244649953E2,-5.746083856E-1,-5.650315881E-1,9.758766174E0
3.244899922E2,-5.458779931E-1,-5.650315881E-1,9.768342972E0
3.245149875E2,-5.746083856E-1,-5.937620401E-1,9.787496567E0
3.245399844E2,-5.458779931E-1,-5.841852427E-1,9.797073364E0
3.245649812E2,-5.650315881E-1,-5.841852427E-1,9.777919769E0
3.245850031E2,-5.267243981E-1,-5.841852427E-1,9.768342972E0
3.246100000E2,-5.458779931E-1,-5.746083856E-1,9.739612579E0
3.246349953E2,-5.746083856E-1,-6.224924326E-1,9.787496567E0
3.246599922E2,-5.554547906E-1,-6.129156351E-1,9.816226959E0
3.246849891E2,-5.267243981E-1,-5.746083856E-1,9.777919769E0
3.247099859E2,-5.554547906E-1,-5.937620401E-1,9.749189377E0
3.247349813E2,-5.458779931E-1,-6.033388376E-1,9.768342972E0
3.247550031E2,-5.363011956E-1,-5.746083856E-1,9.777919769E0
3.247800016E2,-5.458779931E-1,-5.746083856E-1,9.768342972E0
3.248049969E2,-5.650315881E-1,-5.746083856E-1,9.768342972E0
3.248299938E2,-5.746083856E-1,-6.033388376E-1,9.768342972E0
3.248549906E2,-5.554547906E-1,-5.746083856E-1,9.777919769E0
3.248799875E2,-5.937620401E-1,-6.033388376E-1,9.777919769E0
3.249049828E2,-5.554547906E-1,-5.746083856E-1,9.758766174E0
3.249299797E2,-5.841852427E-1,-5.937620401E-1,9.758766174E0
3.249500031E2,-5.650315881E-1,-5.746083856E-1,9.758766174E0
3.249749984E2,-5.554547906E-1,-6.224924326E-1,9.758766174E0
3.249999953E2,-5.554547906E-1,-6.033388376E-1,9.787496567E0
3.250249906E2,-5.363011956E-1,-6.033388376E-1,9.777919769E0
3.250499875E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.250749844E2,-5.363011956E-1,-5.937620401E-1,9.787496567E0
3.250999813E2,-5.554547906E-1,-5.937620401E-1,9.777919769E0
3.251200031E2,-5.650315881E-1,-5.746083856E-1,9.768342972E0
3.251449984E2,-5.746083856E-1,-5.841852427E-1,9.758766174E0
3.251699969E2,-5.458779931E-1,-5.937620401E-1,9.739612579E0
3.251949922E2,-5.650315881E-1,-5.841852427E-1,9.768342972E0
3.252199891E2,-5.554547906E-1,-5.746083856E-1,9.777919769E0
3.252449844E2,-5.937620401E-1,-5.841852427E-1,9.758766174E0
3.252699828E2,-5.363011956E-1,-5.841852427E-1,9.777919769E0
3.252900047E2,-5.458779931E-1,-6.033388376E-1,9.787496567E0
3.253150000E2,-5.363011956E-1,-5.937620401E-1,9.768342972E0
3.253399969E2,-5.363011956E-1,-5.746083856E-1,9.758766174E0
3.253649938E2,-5.746083856E-1,-6.033388376E-1,9.787496567E0
3.253899906E2,-5.554547906E-1,-5.841852427E-1,9.777919769E0
3.254149859E2,-5.363011956E-1,-5.746083856E-1,9.768342972E0
3.254399828E2,-5.363011956E-1,-5.841852427E-1,9.758766174E0
3.254649797E2,-5.554547906E-1,-5.746083856E-1,9.768342972E0
3.254850016E2,-5.171475410E-1,-5.841852427E-1,9.758766174E0
3.255099984E2,-5.363011956E-1,-5.841852427E-1,9.768342972E0
3.255349953E2,-5.650315881E-1,-6.033388376E-1,9.777919769E0
3.255599922E2,-5.171475410E-1,-5.650315881E-1,9.806650162E0
3.255849875E2,-5.841852427E-1,-5.841852427E-1,9.749189377E0
3.256099844E2,-6.129156351E-1,-5.937620401E-1,9.730035782E0
3.256349797E2,-5.554547906E-1,-6.224924326E-1,9.806650162E0
3.256550031E2,-5.841852427E-1,-5.841852427E-1,9.816226959E0
3.256800000E2,-5.458779931E-1,-5.363011956E-1,9.768342972E0
3.257049953E2,-5.363011956E-1,-5.841852427E-1,9.720458984E0
3.257299922E2,-5.458779931E-1,-6.129156351E-1,9.768342972E0
3.257549875E2,-5.746083856E-1,-5.937620401E-1,9.768342972E0
3.257799875E2,-5.746083856E-1,-5.650315881E-1,9.768342972E0
3.258049812E2,-5.458779931E-1,-5.746083856E-1,9.739612579E0
3.258250031E2,-5.458779931E-1,-5.937620401E-1,9.777919769E0
3.258500016E2,-5.458779931E-1,-5.841852427E-1,9.758766174E0
3.258749953E2,-5.075707436E-1,-5.650315881E-1,9.749189377E0
3.258999922E2,-5.650315881E-1,-5.746083856E-1,9.758766174E0
3.259249891E2,-5.363011956E-1,-5.841852427E-1,9.768342972E0
3.259499859E2,-5.458779931E-1,-5.746083856E-1,9.787496567E0
3.259749813E2,-5.458779931E-1,-5.937620401E-1,9.768342972E0
3.259950047E2,-5.171475410E-1,-6.033388376E-1,9.758766174E0
3.260200062E2,-5.267243981E-1,-6.224924326E-1,9.768342972E0
3.260449969E2,-5.363011956E-1,-5.937620401E-1,9.777919769E0
3.260699953E2,-5.171475410E-1,-5.937620401E-1,9.758766174E0
3.260949906E2,-5.171475410E-1,-5.746083856E-1,9.768342972E0
3.261199875E2,-5.554547906E-1,-5.841852427E-1,9.758766174E0
3.261400031E2,-5.650315881E-1,-5.650315881E-1,9.768342972E0
3.261649734E2,-5.746083856E-1,-5.746083856E-1,9.777919769E0
3.261849969E2,-5.937620401E-1,-5.746083856E-1,9.787496567E0
3.262099938E2,-5.841852427E-1,-5.841852427E-1,9.797073364E0
3.262349891E2,-5.554547906E-1,-5.841852427E-1,9.777919769E0
3.262599906E2,-5.363011956E-1,-6.033388376E-1,9.758766174E0
3.262849828E2,-5.746083856E-1,-5.937620401E-1,9.777919769E0
3.263050047E2,-5.937620401E-1,-6.129156351E-1,9.777919769E0
3.263300016E2,-5.363011956E-1,-6.129156351E-1,9.777919769E0
3.263549969E2,-5.267243981E-1,-5.937620401E-1,9.758766174E0
3.263800109E2,-5.458779931E-1,-6.033388376E-1,9.768342972E0
3.264049906E2,-5.267243981E-1,-5.841852427E-1,9.777919769E0
3.264299875E2,-5.267243981E-1,-5.746083856E-1,9.787496567E0
3.264549828E2,-5.363011956E-1,-5.937620401E-1,9.787496567E0
3.264799813E2,-5.267243981E-1,-5.650315881E-1,9.749189377E0
3.265000250E2,-5.746083856E-1,-5.937620401E-1,9.730035782E0
3.265249984E2,-5.746083856E-1,-6.033388376E-1,9.777919769E0
3.265499953E2,-5.458779931E-1,-6.320692301E-1,9.797073364E0
3.265749922E2,-5.458779931E-1,-5.650315881E-1,9.787496567E0
3.265999891E2,-5.363011956E-1,-5.650315881E-1,9.758766174E0
3.266199922E2,-5.554547906E-1,-5.841852427E-1,9.758766174E0
3.266400016E2,-5.363011956E-1,-6.033388376E-1,9.768342972E0
3.266649969E2,-5.363011956E-1,-5.841852427E-1,9.787496567E0
3.266899953E2,-5.554547906E-1,-5.841852427E-1,9.749189377E0
3.267149906E2,-5.937620401E-1,-5.937620401E-1,9.787496567E0
3.267399875E2,-5.458779931E-1,-5.937620401E-1,9.806650162E0
3.267649828E2,-5.650315881E-1,-5.746083856E-1,9.758766174E0
3.267899813E2,-5.458779931E-1,-5.746083856E-1,9.749189377E0
3.268100031E2,-5.554547906E-1,-5.650315881E-1,9.768342972E0
