"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.850049750E2,-1.343750000E1,1.231250000E1,-4.575000000E1
2.850249984E2,-1.381250000E1,1.193750000E1,-4.625000000E1
2.850550000E2,-1.387500000E1,1.156250000E1,-4.562500000E1
2.850850016E2,-1.337500000E1,1.137500000E1,-4.506250000E1
2.851150031E2,-1.368750000E1,1.125000000E1,-4.556250000E1
2.851449750E2,-1.431250000E1,1.193750000E1,-4.550000000E1
2.851649969E2,-1.400000000E1,1.212500000E1,-4.575000000E1
2.851949984E2,-1.400000000E1,1.175000000E1,-4.587500000E1
2.852250000E2,-1.437500000E1,1.156250000E1,-4.556250000E1
2.852550031E2,-1.418750000E1,1.156250000E1,-4.556250000E1
2.852850047E2,-1.481250000E1,1.156250000E1,-4.525000000E1
2.853149750E2,-1.431250000E1,1.150000000E1,-4.543750000E1
2.853349969E2,-1.406250000E1,1.181250000E1,-4.537500000E1
2.853650000E2,-1.406250000E1,1.137500000E1,-4.543750000E1
2.853950016E2,-1.418750000E1,1.168750000E1,-4.562500000E1
2.854250031E2,-1.425000000E1,1.150000000E1,-4.525000000E1
2.854549750E2,-1.406250000E1,1.206250000E1,-4.631250000E1
2.854749969E2,-1.431250000E1,1.206250000E1,-4.606250000E1
2.855049984E2,-1.393750000E1,1.131250000E1,-4.537500000E1
2.855350016E2,-1.375000000E1,1.200000000E1,-4.625000000E1
2.855650031E2,-1.375000000E1,1.175000000E1,-4.575000000E1
2.855950047E2,-1.387500000E1,1.075000000E1,-4.550000000E1
2.856249750E2,-1.350000000E1,1.137500000E1,-4.556250000E1
2.856449969E2,-1.387500000E1,1.150000000E1,-4.562500000E1
2.856750000E2,-1.443750000E1,1.131250000E1,-4.568750000E1
2.857050016E2,-1.450000000E1,1.181250000E1,-4.543750000E1
2.857350031E2,-1.462500000E1,1.175000000E1,-4.562500000E1
2.857649750E2,-1.412500000E1,1.131250000E1,-4.481250000E1
2.857849969E2,-1.431250000E1,1.143750000E1,-4.475000000E1
2.858149984E2,-1.412500000E1,1.137500000E1,-4.581250000E1
2.858450016E2,-1.387500000E1,1.087500000E1,-4.587500000E1
2.858750031E2,-1.418750000E1,1.087500000E1,-4.550000000E1
2.859049734E2,-1.406250000E1,1.137500000E1,-4.537500000E1
2.859249953E2,-1.431250000E1,1.150000000E1,-4.543750000E1
2.859549969E2,-1.393750000E1,1.150000000E1,-4.575000000E1
2.859850000E2,-1.468750000E1,1.193750000E1,-4.475000000E1
2.860150016E2,-1.487500000E1,1.187500000E1,-4.556250000E1
2.860450047E2,-1.456250000E1,1.100000000E1,-4.625000000E1
2.860749750E2,-1.431250000E1,1.112500000E1,-4.612500000E1
2.860949969E2,-1.450000000E1,1.137500000E1,-4.600000000E1
2.861249984E2,-1.412500000E1,1.087500000E1,-4.575000000E1
2.861550000E2,-1.375000000E1,1.075000000E1,-4.618750000E1
2.861850031E2,-1.412500000E1,1.100000000E1,-4.606250000E1
2.862149734E2,-1.406250000E1,1.143750000E1,-4.543750000E1
2.862349953E2,-1.431250000E1,1.125000000E1,-4.587500000E1
2.862649984E2,-1.431250000E1,1.075000000E1,-4.612500000E1
2.862950000E2,-1.412500000E1,1.162500000E1,-4.612500000E1
2.863250016E2,-1.450000000E1,1.162500000E1,-4.606250000E1
2.863550047E2,-1.462500000E1,1.175000000E1,-4.556250000E1
2.863849750E2,-1.425000000E1,1.150000000E1,-4.581250000E1
2.864049969E2,-1.393750000E1,1.075000000E1,-4.556250000E1
2.864349984E2,-1.425000000E1,1.081250000E1,-4.587500000E1
2.864650016E2,-1.431250000E1,1.081250000E1,-4.668750000E1
2.864950031E2,-1.368750000E1,1.075000000E1,-4.575000000E1
2.865249734E2,-1.356250000E1,1.106250000E1,-4.568750000E1
2.865449969E2,-1.387500000E1,1.131250000E1,-4.600000000E1
2.865749984E2,-1.418750000E1,1.143750000E1,-4.556250000E1
2.866050000E2,-1.437500000E1,1.125000000E1,-4.518750000E1
2.866350016E2,-1.418750000E1,1.137500000E1,-4.550000000E1
2.866650047E2,-1.393750000E1,1.118750000E1,-4.562500000E1
2.866949750E2,-1.418750000E1,1.106250000E1,-4.575000000E1
2.867149969E2,-1.412500000E1,1.137500000E1,-4.568750000E1
2.867449984E2,-1.412500000E1,1.125000000E1,-4.562500000E1
2.867750016E2,-1.450000000E1,1.118750000E1,-4.575000000E1
2.868050031E2,-1.462500000E1,1.087500000E1,-4.543750000E1
2.868349734E2,-1.387500000E1,1.118750000E1,-4.512500000E1
2.868549969E2,-1.362500000E1,1.143750000E1,-4.518750000E1
2.868849984E2,-1.387500000E1,1.175000000E1,-4.550000000E1
2.869150000E2,-1.375000000E1,1.200000000E1,-4.606250000E1
2.869450016E2,-1.400000000E1,1.150000000E1,-4.656250000E1
2.869750047E2,-1.381250000E1,1.125000000E1,-4.593750000E1
2.870049750E2,-1.406250000E1,1.137500000E1,-4.512500000E1
2.870249969E2,-1.468750000E1,1.131250000E1,-4.506250000E1
2.870550000E2,-1.468750000E1,1.118750000E1,-4.556250000E1
2.870850016E2,-1.437500000E1,1.068750000E1,-4.562500000E1
2.871150031E2,-1.431250000E1,1.187500000E1,-4.543750000E1
2.871449734E2,-1.468750000E1,1.168750000E1,-4.568750000E1
2.871649969E2,-1.487500000E1,1.087500000E1,-4.587500000E1
2.871949984E2,-1.475000000E1,1.087500000E1,-4.550000000E1
2.872250000E2,-1.381250000E1,1.168750000E1,-4.531250000E1
2.872550031E2,-1.412500000E1,1.125000000E1,-4.506250000E1
2.872850047E2,-1.406250000E1,1.156250000E1,-4.525000000E1
2.873149750E2,-1.437500000E1,1.156250000E1,-4.550000000E1
2.873349969E2,-1.418750000E1,1.162500000E1,-4.537500000E1
2.873650000E2,-1.425000000E1,1.162500000E1,-4.543750000E1
2.873950016E2,-1.456250000E1,1.125000000E1,-4.600000000E1
2.874250031E2,-1.431250000E1,1.137500000E1,-4.581250000E1
2.874549734E2,-1.368750000E1,1.156250000E1,-4.550000000E1
2.874749969E2,-1.356250000E1,1.175000000E1,-4.525000000E1
2.875049984E2,-1.362500000E1,1.181250000E1,-4.537500000E1
2.875350016E2,-1.412500000E1,1.168750000E1,-4.556250000E1
2.875650031E2,-1.437500000E1,1.050000000E1,-4.537500000E1
2.875950047E2,-1.412500000E1,1.112500000E1,-4.525000000E1
2.876249750E2,-1.400000000E1,1.156250000E1,-4.531250000E1
2.876449969E2,-1.431250000E1,1.193750000E1,-4.562500000E1
2.876750000E2,-1.425000000E1,1.187500000E1,-4.512500000E1
2.877050016E2,-1.450000000E1,1.175000000E1,-4.550000000E1
2.877350031E2,-1.437500000E1,1.112500000E1,-4.593750000E1
2.877649734E2,-1.387500000E1,1.131250000E1,-4.593750000E1
2.877849969E2,-1.418750000E1,1.150000000E1,-4.606250000E1
2.878149984E2,-1.412500000E1,1.231250000E1,-4.606250000E1
2.878450000E2,-1.437500000E1,1.218750000E1,-4.550000000E1
2.878750031E2,-1.387500000E1,1.156250000E1,-4.512500000E1
2.879050047E2,-1.456250000E1,1.168750000E1,-4.543750000E1
2.879349750E2,-1.500000000E1,1.168750000E1,-4.593750000E1
2.879549969E2,-1.475000000E1,1.156250000E1,-4.575000000E1
2.879850000E2,-1.431250000E1,1.162500000E1,-4.593750000E1
2.880150016E2,-1.462500000E1,1.156250000E1,-4.593750000E1
2.880450031E2,-1.431250000E1,1.175000000E1,-4.506250000E1
2.880749750E2,-1.456250000E1,1.150000000E1,-4.456250000E1
2.880949969E2,-1.443750000E1,1.193750000E1,-4.468750000E1
2.881249984E2,-1.418750000E1,1.181250000E1,-4.543750000E1
2.881550000E2,-1.437500000E1,1.125000000E1,-4.668750000E1
2.881850031E2,-1.431250000E1,1.162500000E1,-4.581250000E1
2.882150047E2,-1.425000000E1,1.187500000E1,-4.518750000E1
2.882449750E2,-1.481250000E1,1.137500000E1,-4.531250000E1
2.882649969E2,-1.450000000E1,1.112500000E1,-4.531250000E1
2.882950000E2,-1.393750000E1,1.181250000E1,-4.600000000E1
2.883250016E2,-1.400000000E1,1.156250000E1,-4.562500000E1
2.883550031E2,-1.412500000E1,1.118750000E1,-4.525000000E1
2.883849750E2,-1.412500000E1,1.118750000E1,-4.543750000E1
2.884049969E2,-1.381250000E1,1.131250000E1,-4.537500000E1
2.884349984E2,-1.381250000E1,1.118750000E1,-4.512500000E1
2.884650000E2,-1.393750000E1,1.143750000E1,-4.543750000E1
2.884950031E2,-1.406250000E1,1.187500000E1,-4.618750000E1
2.885250047E2,-1.425000000E1,1.193750000E1,-4.656250000E1
2.885549750E2,-1.431250000E1,1.162500000E1,-4.537500000E1
2.885749984E2,-1.450000000E1,1.150000000E1,-4.525000000E1
2.886050000E2,-1.393750000E1,1.143750000E1,-4.556250000E1
2.886350016E2,-1.400000000E1,1.106250000E1,-4.631250000E1
2.886650031E2,-1.387500000E1,1.156250000E1,-4.625000000E1
2.886949734E2,-1.406250000E1,1.187500000E1,-4.600000000E1
2.887149969E2,-1.431250000E1,1.187500000E1,-4.500000000E1
2.887449984E2,-1.412500000E1,1.162500000E1,-4.500000000E1
2.887750000E2,-1.443750000E1,1.150000000E1,-4.606250000E1
2.888050031E2,-1.443750000E1,1.181250000E1,-4.600000000E1
2.888349734E2,-1.362500000E1,1.156250000E1,-4.562500000E1
2.888549953E2,-1.412500000E1,1.125000000E1,-4.575000000E1
2.888849969E2,-1.418750000E1,1.143750000E1,-4.568750000E1
2.889150000E2,-1.412500000E1,1.106250000E1,-4.556250000E1
2.889450016E2,-1.406250000E1,1.162500000E1,-4.506250000E1
2.889750031E2,-1.456250000E1,1.156250000E1,-4.537500000E1
2.890049750E2,-1.462500000E1,1.181250000E1,-4.512500000E1
2.890249969E2,-1.450000000E1,1.187500000E1,-4.500000000E1
2.890549984E2,-1.412500000E1,1.125000000E1,-4.512500000E1
2.890850000E2,-1.412500000E1,1.081250000E1,-4.543750000E1
2.891150031E2,-1.412500000E1,1.112500000E1,-4.600000000E1
2.891449734E2,-1.412500000E1,1.206250000E1,-4.525000000E1
2.891649953E2,-1.400000000E1,1.225000000E1,-4.493750000E1
2.891949984E2,-1.381250000E1,1.137500000E1,-4.475000000E1
2.892250000E2,-1.381250000E1,1.168750000E1,-4.518750000E1
2.892550016E2,-1.393750000E1,1.162500000E1,-4.581250000E1
2.892850047E2,-1.456250000E1,1.162500000E1,-4.612500000E1
2.893149750E2,-1.450000000E1,1.143750000E1,-4.656250000E1
2.893349969E2,-1.412500000E1,1.175000000E1,-4.625000000E1
2.893650000E2,-1.375000000E1,1.193750000E1,-4.525000000E1
2.893950016E2,-1.375000000E1,1.112500000E1,-4.625000000E1
2.894250031E2,-1.350000000E1,1.162500000E1,-4.593750000E1
2.894549734E2,-1.425000000E1,1.162500000E1,-4.593750000E1
2.894749953E2,-1.387500000E1,1.125000000E1,-4.562500000E1
2.895049984E2,-1.337500000E1,1.212500000E1,-4.506250000E1
2.895350000E2,-1.381250000E1,1.137500000E1,-4.518750000E1
2.895650031E2,-1.425000000E1,1.093750000E1,-4.525000000E1
2.895950047E2,-1.387500000E1,1.125000000E1,-4.556250000E1
2.896249750E2,-1.393750000E1,1.106250000E1,-4.587500000E1
2.896449969E2,-1.368750000E1,1.137500000E1,-4.562500000E1
2.896750000E2,-1.368750000E1,1.143750000E1,-4.612500000E1
2.897050016E2,-1.406250000E1,1.118750000E1,-4.618750000E1
2.897350031E2,-1.431250000E1,1.100000000E1,-4.525000000E1
2.897649734E2,-1.406250000E1,1.187500000E1,-4.500000000E1
2.897849969E2,-1.400000000E1,1.168750000E1,-4.500000000E1
2.898149984E2,-1.406250000E1,1.187500000E1,-4.506250000E1
2.898450000E2,-1.393750000E1,1.193750000E1,-4.543750000E1
2.898750016E2,-1.387500000E1,1.156250000E1,-4.537500000E1
2.899050047E2,-1.431250000E1,1.118750000E1,-4.487500000E1
2.899349750E2,-1.437500000E1,1.150000000E1,-4.475000000E1
2.899549969E2,-1.381250000E1,1.131250000E1,-4.493750000E1
2.899850000E2,-1.356250000E1,1.131250000E1,-4.487500000E1
2.900150016E2,-1.462500000E1,1.168750000E1,-4.537500000E1
2.900450031E2,-1.443750000E1,1.143750000E1,-4.500000000E1
2.900749750E2,-1.400000000E1,1.162500000E1,-4.518750000E1
2.900949969E2,-1.443750000E1,1.125000000E1,-4.556250000E1
2.901249984E2,-1.475000000E1,1.143750000E1,-4.543750000E1
2.901550000E2,-1.443750000E1,1.162500000E1,-4.568750000E1
2.901850031E2,-1.406250000E1,1.181250000E1,-4.562500000E1
2.902150047E2,-1.425000000E1,1.093750000E1,-4.537500000E1
2.902449750E2,-1.481250000E1,1.068750000E1,-4.543750000E1
2.902649969E2,-1.431250000E1,1.125000000E1,-4.568750000E1
2.902950000E2,-1.431250000E1,1.150000000E1,-4.518750000E1
2.903250016E2,-1.468750000E1,1.162500000E1,-4.537500000E1
2.903550031E2,-1.450000000E1,1.125000000E1,-4.587500000E1
2.903849734E2,-1.400000000E1,1.106250000E1,-4.581250000E1
2.904049969E2,-1.450000000E1,1.150000000E1,-4.650000000E1
2.904349984E2,-1.481250000E1,1.125000000E1,-4.587500000E1
2.904650000E2,-1.412500000E1,1.068750000E1,-4.531250000E1
2.904950031E2,-1.506250000E1,1.050000000E1,-4.512500000E1
2.905250047E2,-1.418750000E1,1.137500000E1,-4.518750000E1
2.905549750E2,-1.393750000E1,1.125000000E1,-4.531250000E1
2.905749969E2,-1.462500000E1,1.131250000E1,-4.487500000E1
2.906050000E2,-1.443750000E1,1.150000000E1,-4.543750000E1
2.906350016E2,-1.400000000E1,1.118750000E1,-4.575000000E1
2.906650031E2,-1.356250000E1,1.168750000E1,-4.537500000E1
2.906949734E2,-1.387500000E1,1.187500000E1,-4.550000000E1
2.907149969E2,-1.362500000E1,1.193750000E1,-4.612500000E1
2.907449984E2,-1.387500000E1,1.193750000E1,-4.612500000E1
2.907750000E2,-1.400000000E1,1.125000000E1,-4.568750000E1
2.908050031E2,-1.381250000E1,1.100000000E1,-4.537500000E1
2.908350047E2,-1.368750000E1,1.150000000E1,-4.562500000E1
2.908649750E2,-1.325000000E1,1.131250000E1,-4.556250000E1
2.908849969E2,-1.387500000E1,1.093750000E1,-4.550000000E1
2.909150000E2,-1.468750000E1,1.150000000E1,-4.581250000E1
2.909450016E2,-1.462500000E1,1.112500000E1,-4.537500000E1
2.909750031E2,-1.456250000E1,1.093750000E1,-4.475000000E1
2.910049750E2,-1.368750000E1,1.056250000E1,-4.550000000E1
2.910249969E2,-1.350000000E1,1.056250000E1,-4.593750000E1
2.910549984E2,-1.431250000E1,1.100000000E1,-4.687500000E1
2.910850000E2,-1.443750000E1,1.137500000E1,-4.643750000E1
2.911150016E2,-1.462500000E1,1.112500000E1,-4.562500000E1
2.911450047E2,-1.450000000E1,1.100000000E1,-4.562500000E1
2.911749750E2,-1.443750000E1,1.106250000E1,-4.568750000E1
2.911949984E2,-1.425000000E1,1.125000000E1,-4.556250000E1
2.912250000E2,-1.406250000E1,1.137500000E1,-4.518750000E1
2.912550016E2,-1.437500000E1,1.106250000E1,-4.562500000E1
2.912850031E2,-1.506250000E1,1.100000000E1,-4.556250000E1
2.913149750E2,-1.450000000E1,1.137500000E1,-4.568750000E1
2.913349969E2,-1.406250000E1,1.156250000E1,-4.575000000E1
2.913649984E2,-1.443750000E1,1.168750000E1,-4.600000000E1
2.913950000E2,-1.418750000E1,1.131250000E1,-4.631250000E1
2.914250031E2,-1.393750000E1,1.056250000E1,-4.606250000E1
2.914550047E2,-1.450000000E1,1.106250000E1,-4.587500000E1
2.914849750E2,-1.450000000E1,1.156250000E1,-4.525000000E1
2.915049969E2,-1.456250000E1,1.150000000E1,-4.587500000E1
2.915350000E2,-1.443750000E1,1.143750000E1,-4.587500000E1
2.915650016E2,-1.431250000E1,1.150000000E1,-4.600000000E1
2.915950031E2,-1.456250000E1,1.181250000E1,-4.568750000E1
2.916249750E2,-1.443750000E1,1.156250000E1,-4.600000000E1
2.916449969E2,-1.375000000E1,1.100000000E1,-4.587500000E1
2.916749984E2,-1.400000000E1,1.112500000E1,-4.631250000E1
2.917050000E2,-1.493750000E1,1.112500000E1,-4.562500000E1
2.917350031E2,-1.475000000E1,1.112500000E1,-4.518750000E1
2.917649734E2,-1.468750000E1,1.150000000E1,-4.550000000E1
2.917849953E2,-1.418750000E1,1.187500000E1,-4.543750000E1
2.918149984E2,-1.431250000E1,1.150000000E1,-4.518750000E1
2.918450000E2,-1.381250000E1,1.181250000E1,-4.537500000E1
2.918750016E2,-1.375000000E1,1.225000000E1,-4.493750000E1
2.919050031E2,-1.425000000E1,1.162500000E1,-4.525000000E1
2.919349750E2,-1.387500000E1,1.100000000E1,-4.531250000E1
2.919549969E2,-1.400000000E1,1.106250000E1,-4.575000000E1
2.919850000E2,-1.462500000E1,1.175000000E1,-4.562500000E1
2.920150016E2,-1.462500000E1,1.175000000E1,-4.631250000E1
2.920450031E2,-1.418750000E1,1.125000000E1,-4.562500000E1
2.920749734E2,-1.400000000E1,1.075000000E1,-4.493750000E1
2.920949953E2,-1.362500000E1,1.131250000E1,-4.493750000E1
2.921249984E2,-1.356250000E1,1.118750000E1,-4.525000000E1
2.921550000E2,-1.381250000E1,1.050000000E1,-4.537500000E1
2.921850016E2,-1.387500000E1,1.125000000E1,-4.568750000E1
2.922150047E2,-1.437500000E1,1.131250000E1,-4.606250000E1
2.922449750E2,-1.443750000E1,1.150000000E1,-4.581250000E1
2.922649969E2,-1.393750000E1,1.093750000E1,-4.543750000E1
2.922949984E2,-1.350000000E1,1.075000000E1,-4.512500000E1
2.923250016E2,-1.356250000E1,1.175000000E1,-4.562500000E1
2.923550031E2,-1.375000000E1,1.175000000E1,-4.606250000E1
2.923849734E2,-1.425000000E1,1.112500000E1,-4.556250000E1
2.924049953E2,-1.437500000E1,1.087500000E1,-4.537500000E1
2.924349984E2,-1.412500000E1,1.087500000E1,-4.525000000E1
2.924650000E2,-1.343750000E1,1.112500000E1,-4.518750000E1
2.924950031E2,-1.306250000E1,1.112500000E1,-4.587500000E1
2.925250031E2,-1.381250000E1,1.125000000E1,-4.593750000E1
2.925549750E2,-1.412500000E1,1.131250000E1,-4.612500000E1
2.925749969E2,-1.381250000E1,1.112500000E1,-4.593750000E1
2.926050000E2,-1.375000000E1,1.162500000E1,-4.512500000E1
2.926350016E2,-1.393750000E1,1.143750000E1,-4.537500000E1
2.926650031E2,-1.400000000E1,1.062500000E1,-4.568750000E1
2.926949734E2,-1.362500000E1,1.100000000E1,-4.625000000E1
2.927149953E2,-1.362500000E1,1.106250000E1,-4.637500000E1
2.927449984E2,-1.400000000E1,1.131250000E1,-4.556250000E1
2.927750000E2,-1.400000000E1,1.187500000E1,-4.468750000E1
2.928050031E2,-1.381250000E1,1.162500000E1,-4.556250000E1
2.928350047E2,-1.462500000E1,1.175000000E1,-4.543750000E1
2.928649750E2,-1.393750000E1,1.181250000E1,-4.550000000E1
2.928849969E2,-1.375000000E1,1.143750000E1,-4.556250000E1
2.929150000E2,-1.425000000E1,1.187500000E1,-4.575000000E1
2.929450016E2,-1.425000000E1,1.150000000E1,-4.650000000E1
2.929750031E2,-1.425000000E1,1.206250000E1,-4.600000000E1
2.930049734E2,-1.406250000E1,1.200000000E1,-4.581250000E1
2.930249953E2,-1.387500000E1,1.187500000E1,-4.575000000E1
2.930549984E2,-1.381250000E1,1.175000000E1,-4.562500000E1
2.930850000E2,-1.425000000E1,1.156250000E1,-4.550000000E1
2.931150016E2,-1.418750000E1,1.156250000E1,-4.556250000E1
2.931450047E2,-1.443750000E1,1.150000000E1,-4.556250000E1
2.931749750E2,-1.425000000E1,1.112500000E1,-4.525000000E1
2.931949969E2,-1.431250000E1,1.143750000E1,-4.581250000E1
2.932250000E2,-1.437500000E1,1.156250000E1,-4.556250000E1
2.932550016E2,-1.431250000E1,1.162500000E1,-4.506250000E1
2.932850031E2,-1.368750000E1,1.137500000E1,-4.606250000E1
2.933149734E2,-1.387500000E1,1.168750000E1,-4.618750000E1
2.933349953E2,-1.443750000E1,1.206250000E1,-4.600000000E1
2.933649984E2,-1.518750000E1,1.200000000E1,-4.631250000E1
2.933950000E2,-1.475000000E1,1.093750000E1,-4.612500000E1
2.934250031E2,-1.406250000E1,1.081250000E1,-4.500000000E1
2.934550047E2,-1.406250000E1,1.075000000E1,-4.606250000E1
2.934849750E2,-1.356250000E1,1.081250000E1,-4.556250000E1
2.935049969E2,-1.368750000E1,1.137500000E1,-4.525000000E1
2.935350000E2,-1.456250000E1,1.137500000E1,-4.543750000E1
2.935650016E2,-1.437500000E1,1.131250000E1,-4.537500000E1
2.935950031E2,-1.412500000E1,1.125000000E1,-4.575000000E1
2.936249734E2,-1.406250000E1,1.162500000E1,-4.618750000E1
2.936449969E2,-1.368750000E1,1.137500000E1,-4.606250000E1
2.936749984E2,-1.400000000E1,1.081250000E1,-4.600000000E1
2.937050000E2,-1.456250000E1,1.068750000E1,-4.543750000E1
2.937350031E2,-1.425000000E1,1.100000000E1,-4.562500000E1
2.937650047E2,-1.437500000E1,1.143750000E1,-4.637500000E1
2.937949750E2,-1.412500000E1,1.156250000E1,-4.593750000E1
2.938149969E2,-1.425000000E1,1.162500000E1,-4.568750000E1
2.938450000E2,-1.475000000E1,1.168750000E1,-4.612500000E1
2.938750016E2,-1.456250000E1,1.100000000E1,-4.575000000E1
2.939050031E2,-1.443750000E1,1.131250000E1,-4.531250000E1
2.939349750E2,-1.450000000E1,1.181250000E1,-4.587500000E1
2.939549969E2,-1.425000000E1,1.143750000E1,-4.631250000E1
2.939849984E2,-1.406250000E1,1.118750000E1,-4.550000000E1
2.940150000E2,-1.368750000E1,1.125000000E1,-4.568750000E1
2.940450031E2,-1.431250000E1,1.181250000E1,-4.550000000E1
2.940750047E2,-1.431250000E1,1.187500000E1,-4.593750000E1
2.941049750E2,-1.393750000E1,1.243750000E1,-4.562500000E1
2.941249984E2,-1.393750000E1,1.262500000E1,-4.468750000E1
2.941550000E2,-1.312500000E1,1.206250000E1,-4.468750000E1
2.941850016E2,-1.375000000E1,1.156250000E1,-4.500000000E1
2.942150031E2,-1.406250000E1,1.106250000E1,-4.518750000E1
2.942449750E2,-1.462500000E1,1.150000000E1,-4.612500000E1
2.942649969E2,-1.468750000E1,1.118750000E1,-4.612500000E1
2.942949984E2,-1.468750000E1,1.100000000E1,-4.587500000E1
2.943250000E2,-1.468750000E1,1.150000000E1,-4.543750000E1
2.943450344E2,-1.387500000E1,1.150000000E1,-4.512500000E1
2.943749938E2,-1.381250000E1,1.137500000E1,-4.581250000E1
2.944049953E2,-1.450000000E1,1.143750000E1,-4.562500000E1
2.944349984E2,-1.437500000E1,1.056250000E1,-4.543750000E1
2.944650000E2,-1.500000000E1,1.081250000E1,-4.562500000E1
2.944950016E2,-1.425000000E1,1.106250000E1,-4.656250000E1
2.945250031E2,-1.368750000E1,1.106250000E1,-4.612500000E1
2.945549750E2,-1.400000000E1,1.137500000E1,-4.593750000E1
2.945749969E2,-1.381250000E1,1.175000000E1,-4.543750000E1
2.946049984E2,-1.387500000E1,1.162500000E1,-4.518750000E1
2.946350000E2,-1.418750000E1,1.137500000E1,-4.631250000E1
2.946650031E2,-1.425000000E1,1.162500000E1,-4.587500000E1
2.946949734E2,-1.356250000E1,1.175000000E1,-4.568750000E1
2.947149953E2,-1.393750000E1,1.225000000E1,-4.612500000E1
2.947449984E2,-1.437500000E1,1.175000000E1,-4.550000000E1
2.947750000E2,-1.418750000E1,1.056250000E1,-4.506250000E1
2.948050016E2,-1.406250000E1,1.093750000E1,-4.506250000E1
2.948350031E2,-1.418750000E1,1.118750000E1,-4.575000000E1
2.948649750E2,-1.506250000E1,1.137500000E1,-4.637500000E1
2.948849969E2,-1.475000000E1,1.131250000E1,-4.600000000E1
2.949149984E2,-1.400000000E1,1.106250000E1,-4.637500000E1
2.949450016E2,-1.306250000E1,1.106250000E1,-4.556250000E1
2.949750031E2,-1.368750000E1,1.050000000E1,-4.518750000E1
2.950049734E2,-1.406250000E1,1.081250000E1,-4.481250000E1
2.950249953E2,-1.375000000E1,1.106250000E1,-4.493750000E1
2.950549969E2,-1.387500000E1,1.106250000E1,-4.562500000E1
2.950850000E2,-1.481250000E1,1.143750000E1,-4.575000000E1
2.951150016E2,-1.468750000E1,1.131250000E1,-4.543750000E1
2.951450047E2,-1.406250000E1,1.175000000E1,-4.487500000E1
2.951749750E2,-1.412500000E1,1.187500000E1,-4.550000000E1
2.951949969E2,-1.443750000E1,1.193750000E1,-4.606250000E1
2.952249984E2,-1.450000000E1,1.093750000E1,-4.643750000E1
2.952550000E2,-1.437500000E1,1.118750000E1,-4.568750000E1
2.952850031E2,-1.468750000E1,1.106250000E1,-4.487500000E1
2.953149734E2,-1.412500000E1,1.093750000E1,-4.512500000E1
2.953349953E2,-1.368750000E1,1.143750000E1,-4.537500000E1
2.953649984E2,-1.406250000E1,1.175000000E1,-4.568750000E1
2.953950000E2,-1.431250000E1,1.150000000E1,-4.537500000E1
2.954250016E2,-1.468750000E1,1.137500000E1,-4.600000000E1
2.954550031E2,-1.437500000E1,1.131250000E1,-4.568750000E1
2.954849750E2,-1.431250000E1,1.150000000E1,-4.487500000E1
2.955049969E2,-1.418750000E1,1.181250000E1,-4.512500000E1
2.955350000E2,-1.412500000E1,1.168750000E1,-4.531250000E1
2.955650016E2,-1.400000000E1,1.168750000E1,-4.543750000E1
2.955950031E2,-1.418750000E1,1.137500000E1,-4.562500000E1
2.956249734E2,-1.387500000E1,1.112500000E1,-4.556250000E1
2.956449953E2,-1.362500000E1,1.112500000E1,-4.593750000E1
2.956749984E2,-1.393750000E1,1.125000000E1,-4.600000000E1
2.957050000E2,-1.406250000E1,1.087500000E1,-4.568750000E1
2.957350016E2,-1.437500000E1,1.125000000E1,-4.531250000E1
2.957650047E2,-1.412500000E1,1.150000000E1,-4.487500000E1
2.957949750E2,-1.431250000E1,1.112500000E1,-4.531250000E1
2.958149969E2,-1.437500000E1,1.112500000E1,-4.581250000E1
2.958450000E2,-1.462500000E1,1.075000000E1,-4.568750000E1
2.958750016E2,-1.425000000E1,1.093750000E1,-4.593750000E1
2.959050031E2,-1.381250000E1,1.150000000E1,-4.556250000E1
2.959349734E2,-1.456250000E1,1.118750000E1,-4.568750000E1
2.959549969E2,-1.431250000E1,1.081250000E1,-4.568750000E1
2.959849984E2,-1.368750000E1,1.162500000E1,-4.506250000E1
2.960150000E2,-1.431250000E1,1.143750000E1,-4.506250000E1
2.960450031E2,-1.400000000E1,1.068750000E1,-4.537500000E1
2.960750047E2,-1.456250000E1,1.093750000E1,-4.537500000E1
2.961049750E2,-1.450000000E1,1.112500000E1,-4.506250000E1
2.961249969E2,-1.387500000E1,1.168750000E1,-4.518750000E1
2.961550000E2,-1.400000000E1,1.168750000E1,-4.531250000E1
2.961850016E2,-1.437500000E1,1.187500000E1,-4.606250000E1
2.962150031E2,-1.400000000E1,1.200000000E1,-4.668750000E1
2.962449734E2,-1.381250000E1,1.137500000E1,-4.631250000E1
2.962649969E2,-1.381250000E1,1.093750000E1,-4.612500000E1
2.962949984E2,-1.431250000E1,1.131250000E1,-4.593750000E1
2.963250000E2,-1.425000000E1,1.087500000E1,-4.562500000E1
2.963550016E2,-1.381250000E1,1.137500000E1,-4.543750000E1
2.963850047E2,-1.375000000E1,1.081250000E1,-4.512500000E1
2.964149750E2,-1.400000000E1,1.106250000E1,-4.481250000E1
2.964349969E2,-1.462500000E1,1.131250000E1,-4.550000000E1
2.964649984E2,-1.481250000E1,1.156250000E1,-4.550000000E1
2.964950016E2,-1.431250000E1,1.193750000E1,-4.562500000E1
2.965250031E2,-1.387500000E1,1.137500000E1,-4.587500000E1
